date, pm25, pm10, o3, no2, so2, co
2024/5/3, 35, 12, 32, 4, , 
2024/5/4, 41, 18, 36, 4, , 
2024/5/5, 53, 14, 40, 9, , 
2024/5/6, 41, 11, 32, 7, , 
2024/5/7, 29, 14, 29, 8, , 
2024/5/8, 46, 13, 23, 6, , 
2024/5/9, 37, 15, 33, 6, , 
2024/5/10, 34, 16, 43, 8, , 
2024/5/11, 40, 13, 34, 7, , 
2024/5/12, 41, 18, 37, 9, , 
2024/5/13, 45, 15, 25, 7, , 
2024/5/14, 41, 10, 26, 4, , 
2024/5/15, 27, 14, 26, 3, , 
2024/5/16, 31, 21, 27, 4, , 
2024/5/17, 49, 18, 38, 7, , 
2024/5/18, 45, 20, 34, 3, , 
2024/5/19, 52, 14, 28, 4, , 
2024/5/20, 42, 22, 26, 4, , 
2024/5/21, 53, 18, 28, 4, , 
2024/5/22, 50, 6, 25, 6, , 
2024/5/23, 21, 15, 29, 11, , 
2024/5/24, 46, 20, 39, 6, , 
2024/5/25, 43, 22, 37, 5, , 
2024/5/26, 38, 23, 39, 6, , 
2024/5/27, 51, 18, 39, 9, , 
2024/5/28, 40, 14, 38, 4, , 
2024/5/29, 33, 14, 37, 7, , 
2024/5/30, 39, 10, 31, 4, , 
2024/5/31, 31, 11, 32, 3, , 
2024/6/1, 25, 11, 41, 4, , 
2024/6/2, 26, 12, 28, 5, , 
2024/6/3, 37, 8, 35, 4, , 
2024/6/4, 21, 14, 40, 9, , 
2024/6/5, 39, 14, 44, 9, , 
2024/6/6, 36, 17, 56, 12, , 
2024/6/7, 40, 25, 55, 11, , 
2024/6/8, 52, 26, 42, 4, , 
2024/6/9, 59, 36, 36, 6, , 
2024/6/10, 54, 18, 31, 6, , 
2024/6/11, 50, 17, 23, 5, , 
2024/6/12, 52, 22, 18, 5, , 
2024/6/13, 63, 16, 38, 6, , 
2024/6/14, 41, 10, 48, 7, , 
2024/6/15, 28, 14, 49, 7, , 
2024/6/16, 36, 16, 41, 10, , 
2024/6/17, 39, 20, 45, 10, , 
2024/6/18, 49, 25, 56, 11, , 
2024/6/19, 55, 50, 45, 12, , 
2024/6/20, 60, 45, 48, 10, , 
2024/6/21, 66, 48, 43, 7, , 
2024/6/22, 70, 25, 39, 3, , 
2024/6/23, 53, 24, 45, 4, , 
2024/6/24, 48, 24, 47, 5, , 
2024/6/25, 47, 21, 36, 6, , 
2024/6/26, 52, 15, 36, 4, , 
2024/6/27, 41, 16, 56, 4, , 
2024/6/28, 49, 21, 53, 4, , 
2024/6/29, 54, 19, 43, 4, , 
2024/6/30, 48, 27, 58, 4, , 
2024/1/1, 58, 14, 31, 8, , 
2024/1/2, 53, 13, 27, 11, , 
2024/1/3, 50, 12, 23, 11, , 
2024/1/4, 45, 14, 24, 12, , 
2024/1/5, 50, 12, 26, 5, , 
2024/1/6, 48, 14, 23, 5, , 
2024/1/7, 56, 23, 20, 6, , 
2024/1/8, 78, 35, 17, 13, , 
2024/1/9, 106, 35, 25, 15, , 
2024/1/10, 102, 51, 28, 12, , 
2024/1/11, 147, 44, 24, 9, , 
2024/1/12, 131, 40, 23, 12, , 
2024/1/13, 122, 38, 24, 21, , 
2024/1/14, 111, 21, 29, 15, , 
2024/1/15, 70, 14, 29, 9, , 
2024/1/16, 51, 18, 29, 12, , 
2024/1/17, 63, 10, 32, 5, , 
2024/1/18, 35, 15, 27, 7, , 
2024/1/19, 55, 26, 24, 9, , 
2024/1/20, 84, 38, 33, 13, , 
2024/1/21, 115, 29, 30, 12, , 
2024/1/22, 92, 37, 24, 10, , 
2024/1/23, 112, 29, 25, 16, , 
2024/1/24, 90, 22, 30, 11, , 
2024/1/25, 71, 16, 33, 11, , 
2024/1/26, 52, 11, 34, 7, , 
2024/1/27, 37, 15, 25, 7, , 
2024/1/28, 56, 31, 24, 17, , 
2024/1/29, 93, 27, 32, 14, , 
2024/1/30, 83, 48, 24, 25, , 
2024/1/31, 129, 60, 24, 28, , 
2024/2/1, 155, 29, 25, 10, , 
2024/2/2, 87, 18, 31, 9, , 
2024/2/3, 62, 20, 33, 8, , 
2024/2/4, 65, 33, 35, 16, , 
2024/2/5, 92, 30, 34, 14, , 
2024/2/6, 86, 29, 28, 19, , 
2024/2/7, 79, 25, 33, 13, , 
2024/2/8, 64, 20, 33, 9, , 
2024/2/9, 54, 23, 37, 4, , 
2024/2/10, 50, 17, 36, 3, , 
2024/2/11, 41, 17, 29, 8, , 
2024/2/12, 52, 16, 23, 6, , 
2024/2/13, 57, 25, 30, 12, , 
2024/2/14, 72, 39, 34, 17, , 
2024/2/15, 105, 28, 37, 13, , 
2024/2/16, 80, 32, 37, 12, , 
2024/2/17, 87, 40, 31, 12, , 
2024/2/18, 111, 45, 34, 17, , 
2024/2/19, 121, 31, 26, 8, , 
2024/2/20, 89, 24, 29, 8, , 
2024/2/21, 72, 21, 33, 6, , 
2024/2/22, 64, 13, 39, 4, , 
2024/2/23, 46, 12, 38, 5, , 
2024/2/24, 37, 22, 38, 6, , 
2024/2/25, 59, 20, 36, 5, , 
2024/2/26, 58, 28, 33, 6, , 
2024/2/27, 74, 28, 34, 8, , 
2024/2/28, 74, 36, 32, 9, , 
2024/2/29, 84, 23, 31, 6, , 
2024/3/1, 66, 14, 30, 6, , 
2024/3/2, 51, 22, 38, 8, , 
2024/3/3, 65, 27, 32, 7, , 
2024/3/4, 72, 34, 33, 11, , 
2024/3/5, 85, 34, 26, 11, , 
2024/3/6, 91, 20, 21, 9, , 
2024/3/7, 68, 21, 24, 7, , 
2024/3/8, 69, 20, 29, 6, , 
2024/3/9, 66, 20, 34, 4, , 
2024/3/10, 56, 20, 34, 4, , 
2024/3/11, 51, 10, 29, 7, , 
2024/3/12, 31, 21, 21, 5, , 
2024/3/13, 71, 28, 20, 13, , 
2024/3/14, 77, 34, 34, 15, , 
2024/3/15, 85, 31, 35, 11, , 
2024/3/16, 84, 25, 33, 10, , 
2024/3/17, 74, 20, 32, 12, , 
2024/3/18, 60, 19, 32, 7, , 
2024/3/19, 56, 38, 35, 14, , 
2024/3/20, 90, 33, 40, 18, , 
2024/3/21, 77, 51, 38, 24, , 
2024/3/22, 121, 28, 45, 8, , 
2024/3/23, 67, 12, 32, 4, , 
2024/3/24, 32, 19, 35, 9, , 
2024/3/25, 58, 13, 38, 6, , 
2024/3/26, 39, 28, 32, 4, , 
2024/3/27, 55, 13, 40, 3, , 
2024/3/28, 31, 13, 37, 7, , 
2024/3/29, 27, 13, 38, 5, , 
2024/3/30, 26, 58, 41, 3, , 
2024/3/31, 66, 74, 40, 3, , 
2023/10/1, 59, 19, 31, 12, , 
2023/10/2, 50, 17, 39, 11, , 
2023/10/3, 46, 31, 33, 9, , 
2023/10/4, 54, 23, 31, 17, , 
2023/10/5, 48, 28, 38, 16, , 
2023/10/6, 62, 23, 37, 16, , 
2023/10/7, 55, 28, 34, 5, , 
2023/10/8, 46, 16, 32, 12, , 
2023/10/9, 40, 25, 31, 11, , 
2023/10/10, 63, 14, 32, 10, , 
2023/10/11, 46, 23, 32, 17, , 
2023/10/12, 46, 33, 35, 16, , 
2023/10/13, 78, 32, 37, 12, , 
2023/10/14, 79, 18, 26, 4, , 
2023/10/15, 46, 12, 24, 8, , 
2023/10/16, 42, 26, 15, 18, , 
2023/10/17, 75, 31, 24, 15, , 
2023/10/18, 86, 16, 27, 8, , 
2023/10/19, 52, 23, 30, 4, , 
2023/10/20, 49, 30, 29, 4, , 
2023/10/21, 52, 9, 36, 5, , 
2023/10/22, 24, 15, 22, 19, , 
2023/10/23, 42, 22, 31, 8, , 
2023/10/24, 46, 16, 30, 8, , 
2023/10/25, 33, 12, 26, 12, , 
2023/10/26, 34, 8, 28, 6, , 
2023/10/27, 16, 7, 29, 8, , 
2023/10/28, 20, 10, 35, 8, 6, 5
2023/10/29, 31, 12, 37, 9, , 
2023/10/30, 35, 13, 33, 9, , 
2023/10/31, 37, 8, 28, 7, , 
2023/11/1, 30, 14, 25, 9, , 
2023/11/2, 46, 13, 28, 8, , 
2023/11/3, 34, 10, 21, 9, , 
2023/11/4, 37, 5, 31, 2, , 
2023/11/5, 16, 9, 28, 11, , 
2023/11/6, 27, 13, 22, 12, , 
2023/11/7, 39, 13, 20, 8, , 
2023/11/8, 47, 14, 25, 10, , 
2023/11/9, 46, 14, 25, 7, , 
2023/11/10, 50, 7, 27, 4, , 
2023/11/11, 30, 8, 28, 7, , 
2023/11/12, 34, 21, 24, 15, , 
2023/11/13, 60, 13, 23, 11, , 
2023/11/14, 40, 9, 25, 7, , 
2023/11/15, 35, 9, 26, 8, , 
2023/11/16, 33, 8, 25, 7, , 
2023/11/17, 35, 8, 25, 6, , 
2023/11/18, 34, 16, 25, 10, , 
2023/11/19, 59, 22, 21, 17, , 
2023/11/20, 69, 31, 15, 19, , 
2023/11/21, 92, 22, 17, 8, , 
2023/11/22, 74, 27, 15, 11, , 
2023/11/23, 84, 41, 17, 17, , 
2023/11/24, 115, 9, 26, 6, , 
2023/11/25, 35, 9, 27, 6, , 
2023/11/26, 40, 10, 29, 8, , 
2023/11/27, 38, 9, 28, 5, , 
2023/11/28, 37, 20, 19, 12, , 
2023/11/29, 66, 18, 30, 9, , 
2023/11/30, 62, 14, 32, 9, , 
2023/12/1, 32, 15, 34, 5, , 
2023/12/2, 40, 15, 21, 8, , 
2023/12/3, 58, 30, 20, 12, , 
2023/12/4, 91, 23, 24, 8, , 
2023/12/5, 74, 24, 22, 8, , 
2023/12/6, 76, 19, 20, 6, , 
2023/12/7, 69, 30, 12, 11, , 
2023/12/8, 92, 35, 15, 12, , 
2023/12/9, 104, 39, 17, 11, , 
2023/12/10, 114, 29, 19, 18, , 
2023/12/11, 87, 20, 28, 17, , 
2023/12/12, 67, 17, 29, 8, , 
2023/12/13, 57, 14, 22, 10, , 
2023/12/14, 53, 24, 24, 10, , 
2023/12/15, 78, 21, 25, 8, , 
2023/12/16, 71, 37, 30, 15, , 
2023/12/17, 107, 46, 19, 26, , 
2023/12/18, 122, 50, 18, 33, , 
2023/12/19, 129, 53, 20, 17, , 
2023/12/20, 144, 20, 29, 10, , 
2023/12/21, 66, 12, 31, 7, , 
2023/12/22, 46, 11, 31, 8, , 
2023/12/23, 43, 24, 25, 18, , 
2023/12/24, 73, 24, 28, 22, , 
2023/12/25, 72, 47, 24, 28, , 
2023/12/26, 120, 34, 35, 18, , 
2023/12/27, 98, 39, 23, 23, , 
2023/12/28, 106, 31, 35, 19, , 
2023/12/29, 92, 33, 21, 18, , 
2023/12/30, 96, 22, 29, 9, , 
2023/12/31, 73, 15, 29, 5, , 
2023/7/1, 48, 12, 32, 3, , 
2023/7/2, 46, 16, 40, 6, , 
2023/7/3, 40, 19, 43, 8, , 
2023/7/4, 43, 18, 50, 5, , 
2023/7/5, 51, 25, 38, 5, , 
2023/7/6, 63, 12, 29, 3, , 
2023/7/7, 41, 16, 43, 4, , 
2023/7/8, 40, 16, 41, 5, , 
2023/7/9, 41, 16, 47, 3, , 
2023/7/10, 40, 19, 47, 6, , 
2023/7/11, 52, 23, 49, 9, , 
2023/7/12, 56, 23, 61, 6, , 
2023/7/13, 50, 11, 44, 5, , 
2023/7/14, 30, 13, 52, 7, , 
2023/7/15, 39, 19, 49, 6, , 
2023/7/16, 57, 22, 56, 7, , 
2023/7/17, 63, 17, 45, 6, , 
2023/7/18, 46, 16, 49, 4, , 
2023/7/19, 37, 9, 40, 4, , 
2023/7/20, 32, 13, 42, 5, , 
2023/7/21, 38, 11, 38, 3, , 
2023/7/22, 38, 12, 47, 3, , 
2023/7/23, 41, 18, 47, 4, , 
2023/7/24, 54, 27, 31, 6, , 
2023/7/25, 51, 9, 28, 3, , 
2023/7/26, 25, 7, 34, 3, , 
2023/7/27, 20, 10, 41, 6, , 
2023/7/28, 24, 18, 52, 10, , 
2023/7/29, 44, 19, 44, 6, , 
2023/7/30, 56, 12, 32, 4, , 
2023/7/31, 34, 10, 32, 5, , 
2023/8/1, 27, 6, 36, 4, , 
2023/8/2, 15, 11, 44, 5, , 
2023/8/3, 34, 16, 42, 8, , 
2023/8/4, 42, 15, 34, 5, , 
2023/8/5, 45, 7, 28, 1, , 
2023/8/6, 25, 5, 31, 4, , 
2023/8/7, 16, 6, 31, 6, , 
2023/8/8, 17, 9, 33, 8, , 
2023/8/9, 25, 12, 28, 6, , 
2023/8/10, 36, 13, 38, 5, , 
2023/8/11, 37, 13, 39, 8, , 
2023/8/12, 40, 13, 45, 7, , 
2023/8/13, 42, 18, 40, , , 
2023/8/14, 49, 17, 38, 8, , 
2023/8/15, 48, 22, , 9, , 
2023/8/16, 68, 25, , 9, , 
2023/8/17, 69, 28, 15, 14, , 
2023/8/18, 73, 28, 43, 13, , 
2023/8/19, 70, 26, 48, 9, , 
2023/8/20, 64, 28, 44, 9, , 
2023/8/21, 66, 28, 57, 13, , 
2023/8/22, 68, 29, 55, 17, , 
2023/8/23, 68, 28, 47, 12, , 
2023/8/24, 64, 21, 62, 12, , 
2023/8/25, 54, 16, 52, 8, , 
2023/8/26, 47, 17, 47, 5, , 
2023/8/27, 47, 20, 47, 4, , 
2023/8/28, 39, 21, 42, 7, , 
2023/8/29, 46, 14, 33, 9, , 
2023/8/30, 43, 12, 38, 6, , 
2023/8/31, 44, 13, 34, 9, , 
2023/9/1, 42, 17, 48, 14, , 
2023/9/2, 49, 18, 48, 6, , 
2023/9/3, 52, 11, 29, 7, , 
2023/9/4, 35, 17, 30, 13, , 
2023/9/5, 49, 16, 40, 12, , 
2023/9/6, 46, 16, 42, 10, , 
2023/9/7, 42, 16, 40, 10, , 
2023/9/8, 42, 18, 44, 11, , 
2023/9/9, 42, 17, 45, 9, , 
2023/9/10, 43, 17, 42, 9, , 
2023/9/11, 42, 17, 40, 9, , 
2023/9/12, 41, 27, 55, 15, , 
2023/9/13, 62, 24, 43, 7, , 
2023/9/14, 59, 12, 29, 6, , 
2023/9/15, 32, 15, 36, 7, , 
2023/9/16, 49, 14, 36, 3, , 
2023/9/17, 50, 16, 38, 5, , 
2023/9/18, 49, 21, 36, 9, , 
2023/9/19, 49, 15, 42, 15, , 
2023/9/20, 41, 17, 31, 10, , 
2023/9/21, 45, 24, 34, 7, , 
2023/9/22, 53, 28, 38, 5, , 
2023/9/23, 49, 8, 29, 3, , 
2023/9/24, 29, 17, 18, 7, , 
2023/9/25, 54, 26, 28, 14, , 
2023/9/26, 58, 30, 38, 14, , 
2023/9/27, 54, 30, 36, 15, , 
2023/9/28, 53, 30, 32, 24, , 
2023/9/29, 60, 31, 41, 12, , 
2023/9/30, 64, 23, 31, 6, , 
2023/4/1, 40, 9, 25, 6, , 
2023/4/2, 33, 17, 23, 5, , 
2023/4/3, 43, 13, 24, 6, , 
2023/4/4, 50, 16, 26, 6, , 
2023/4/5, 56, 27, 33, 6, , 
2023/4/6, 81, 45, 25, 9, , 
2023/4/7, 130, 59, 26, 12, , 
2023/4/8, 157, 61, 29, 14, , 
2023/4/9, 160, 49, 28, 10, , 
2023/4/10, 136, 46, 29, 10, , 
2023/4/11, 128, 12, 35, 7, , 
2023/4/12, 33, 15, 36, 9, , 
2023/4/13, 44, 10, 32, 4, , 
2023/4/14, 32, 5, 36, 4, , 
2023/4/15, 20, 12, 35, 5, , 
2023/4/16, 39, 14, 21, 5, , 
2023/4/17, 52, 9, 20, 7, , 
2023/4/18, 32, 18, 27, 5, , 
2023/4/19, 57, 21, 31, 7, , 
2023/4/20, 62, 34, 35, 9, , 
2023/4/21, 71, 31, 41, 10, , 
2023/4/22, 72, 23, 40, 7, , 
2023/4/23, 59, 18, 28, 7, , 
2023/4/24, 56, 9, 34, 5, , 
2023/4/25, 30, 19, 34, 7, , 
2023/4/26, 51, 15, 35, 7, , 
2023/4/27, 46, 18, 39, 12, , 
2023/4/28, 50, 16, 38, 7, , 
2023/4/29, 48, 18, 34, 7, , 
2023/4/30, 55, 22, 37, 4, , 
2023/5/1, 62, 15, 36, 3, , 
2023/5/2, 36, 18, 31, 9, , 
2023/5/3, 44, 14, 29, 7, , 
2023/5/4, 45, 23, 39, 10, , 
2023/5/5, 66, 15, 34, 5, , 
2023/5/6, 44, 13, 40, 6, , 
2023/5/7, 37, 16, 24, 6, , 
2023/5/8, 43, 15, 27, 6, , 
2023/5/9, 41, 12, 29, 3, , 
2023/5/10, 36, 13, 29, 4, , 
2023/5/11, 37, 10, 27, 4, , 
2023/5/12, 35, 12, 30, 4, , 
2023/5/13, 44, 11, 28, 2, , 
2023/5/14, 40, 19, 19, 5, , 
2023/5/15, 60, 21, 23, 5, , 
2023/5/16, 59, 17, 28, 5, , 
2023/5/17, 49, 8, 13, 3, , 
2023/5/18, 32, 16, 28, 3, , 
2023/5/19, 53, , , , , 
2023/5/20, 58, 16, 39, 4, , 
2023/5/21, 52, 14, 38, 9, , 
2023/5/22, 42, 17, 42, 10, , 
2023/5/23, 48, 23, 38, 7, , 
2023/5/24, 60, 18, 31, 5, , 
2023/5/25, 55, 20, 24, 4, , 
2023/5/26, 60, 17, 27, 3, , 
2023/5/27, 55, 20, 29, 4, , 
2023/5/28, 58, 16, 28, 10, , 
2023/5/29, 51, 18, 28, 8, , 
2023/5/30, 55, 13, 28, 4, , 
2023/5/31, 45, 17, 30, 9, , 
2023/6/1, 53, 17, 19, 10, , 
2023/6/2, 55, 21, 33, 4, , 
2023/6/3, 53, 12, 28, 3, , 
2023/6/4, 39, 13, 29, 4, , 
2023/6/5, 43, 12, 21, 5, , 
2023/6/6, 39, 16, 23, 5, , 
2023/6/7, 50, 14, 30, 6, , 
2023/6/8, 43, 22, 36, 6, , 
2023/6/9, 66, 15, 42, 5, , 
2023/6/10, 47, 13, 29, 3, , 
2023/6/11, 44, 13, 17, 4, , 
2023/6/12, 42, 13, 31, 6, , 
2023/6/13, 35, 13, 34, 7, , 
2023/6/14, 35, 17, 19, 9, , 
2023/6/15, 55, 15, 24, 6, , 
2023/6/16, 49, 21, 30, 3, , 
2023/6/17, 59, 14, 42, 6, , 
2023/6/18, 42, 17, 52, 6, , 
2023/6/19, 50, 23, 58, 8, , 
2023/6/20, 62, 28, 57, 12, , 
2023/6/21, 70, 21, 44, 7, , 
2023/6/22, 53, 28, 39, 6, , 
2023/6/23, 58, 17, 24, 3, , 
2023/6/24, 44, 10, 29, 2, , 
2023/6/25, 31, 13, 37, 3, , 
2023/6/26, 41, 16, 39, 4, , 
2023/6/27, 45, 10, 29, 3, , 
2023/6/28, 34, 11, 35, 3, , 
2023/6/29, 37, 10, 40, 6, , 
2023/6/30, 34, 14, 38, 6, , 
2023/2/5, 73, 29, 16, 7, , 
2023/2/6, 88, 32, 18, 11, , 
2023/2/7, 93, 40, 22, 12, , 
2023/2/8, 113, 26, 28, 8, , 
2023/2/9, 80, 41, 22, 21, , 
2023/2/10, 105, 56, 33, 15, , 
2023/2/11, 147, 45, 21, 10, , 
2023/2/12, 125, 44, 24, 19, , 
2023/2/13, 124, 35, 15, 13, , 
2023/2/14, 100, 38, 25, 14, , 
2023/2/15, 109, 52, 20, 22, , 
2023/2/16, 135, 50, 31, 17, , 
2023/2/17, 131, 32, 30, 12, , 
2023/2/18, 89, 24, 33, 4, , 
2023/2/19, 74, 15, 26, 10, , 
2023/2/20, 43, 25, 29, 16, , 
2023/2/21, 69, 44, 26, 16, , 
2023/2/22, 118, 42, 25, 12, , 
2023/2/23, 116, 42, 25, 11, , 
2023/2/24, 106, 19, 26, 7, , 
2023/2/25, 51, 15, 23, 8, , 
2023/2/26, 51, 20, 15, 10, , 
2023/2/27, 69, 26, 13, 12, , 
2023/2/28, 80, 21, 16, 8, , 
2023/3/1, 68, 18, 18, 7, , 
2023/3/2, 61, 39, 16, 10, , 
2023/3/3, 105, 43, 21, 5, , 
2023/3/4, 108, 29, 27, 7, , 
2023/3/5, 88, 27, 30, 14, , 
2023/3/6, 82, 27, 29, 14, , 
2023/3/7, 75, 16, 33, 9, , 
2023/3/8, 46, 8, 30, 5, , 
2023/3/9, 27, 11, 26, 8, , 
2023/3/10, 41, 10, 26, 5, , 
2023/3/11, 34, 18, 32, 9, , 
2023/3/12, 61, 16, 33, 8, , 
2023/3/13, 57, 17, 30, 8, , 
2023/3/14, 55, 16, 27, 6, , 
2023/3/15, 48, 11, 27, 5, , 
2023/3/16, 42, 22, 28, 14, , 
2023/3/17, 68, 19, 31, 7, , 
2023/3/18, 64, 19, 36, 12, , 
2023/3/19, 60, 32, 36, 12, , 
2023/3/20, 82, 32, 30, 8, , 
2023/3/21, 81, 31, 32, 14, , 
2023/3/22, 80, 31, 38, 17, , 
2023/3/23, 80, 25, 31, 14, , 
2023/3/24, 61, 12, 31, 6, , 
2023/3/25, 39, 6, 34, 3, , 
2023/3/26, 23, 6, 31, 3, , 
2023/3/27, 24, 11, 29, 5, , 
2023/3/28, 27, 13, 32, 6, , 
2023/3/29, 44, 17, 37, 11, , 
2023/3/30, 51, 15, 39, 8, , 
2023/3/31, 41, 11, 25, 6, , 
2026/1/29, , 23, 6, 11, , 
2024/12/31, , 69, 10, 24, , 
2024/10/25, , 33, 35, , , 
2023/2/4, , 21, 18, 4, , 
2025/12/31, , , , 7, , 
2025/12/4, , , , 8, , 
2025/12/20, , , , 15, , 
