date, pm25, pm10, o3, no2, so2, co
2024/6/19, 61, , 46, 7, , 
2024/6/20, 48, , 56, 9, , 
2024/6/21, 51, , 71, 11, , 
2024/6/22, 55, , 55, 9, , 
2024/6/23, 46, , 59, 9, , 
2024/6/24, 40, , 41, 8, , 
2024/6/25, 49, , 45, 6, , 
2024/6/26, 52, , 49, 7, , 
2024/6/27, 51, , 45, 7, , 
2024/6/28, 52, , 54, 7, , 
2024/6/29, 53, , 61, 7, , 
2024/6/30, 46, , 66, 10, , 
2024/1/1, 79, , 26, 17, , 
2024/1/2, 41, , 30, 9, , 
2024/1/3, 38, , 30, 6, , 
2024/1/4, 14, , 17, 20, , 
2024/1/5, 39, , 24, 18, , 
2024/1/6, 41, , 30, 3, , 
2024/1/7, 16, , 26, 11, , 
2024/1/8, 20, , 21, 22, , 
2024/1/9, 31, , 24, 19, , 
2024/1/10, 46, , 33, 8, , 
2024/1/11, 21, , 27, 21, , 
2024/1/12, 34, , 27, 20, , 
2024/1/13, 55, , 31, 15, , 
2024/1/14, 67, , 31, 18, , 
2024/1/15, 71, , 30, 18, , 
2024/1/16, 66, , 13, 18, , 
2024/1/17, 64, , 27, 17, , 
2024/1/18, 57, , 22, 21, , 
2024/1/19, 66, , 17, 17, , 
2024/1/20, 49, , 27, 6, , 
2024/1/21, 18, , 26, 7, , 
2024/1/22, 22, , 29, 11, , 
2024/1/23, 27, , 16, 16, , 
2024/1/24, 38, , 25, 10, , 
2024/1/25, 30, , 23, 20, , 
2024/1/26, 36, , 31, 21, , 
2024/1/27, 43, , 31, 17, , 
2024/1/28, 38, , 32, 21, , 
2024/1/29, 31, , 27, 27, , 
2024/1/30, 41, , 33, 19, , 
2024/1/31, 57, , 31, 6, , 
2024/2/1, 21, , 31, 12, , 
2024/2/2, 22, , 31, 11, , 
2024/2/3, 31, , 31, 3, , 
2024/2/4, 18, , 27, 8, , 
2024/2/5, 12, , 27, 10, , 
2024/2/6, 24, , 32, 10, , 
2024/2/7, 23, , 31, 9, , 
2024/2/8, 18, , 30, 10, , 
2024/2/9, 24, , 33, 6, , 
2024/2/10, 20, , 34, 14, , 
2024/2/11, 32, , 36, 18, , 
2024/2/12, 31, , 30, 19, , 
2024/2/13, 39, , 35, 14, , 
2024/2/14, 44, , 30, 13, , 
2024/2/15, 39, , 32, 12, , 
2024/2/16, 51, , 30, 11, , 
2024/2/17, 67, , 28, 7, , 
2024/2/18, 18, , 24, 4, , 
2024/2/19, 14, , 26, 6, , 
2024/2/20, 16, , 32, 7, , 
2024/2/21, 17, , 33, 12, , 
2024/2/22, 33, , 35, 17, , 
2024/2/23, 32, , 33, 18, , 
2024/2/24, 33, , 33, 16, , 
2024/2/25, 47, , 28, 17, , 
2024/2/26, 47, , 28, 13, , 
2024/2/27, 47, , 31, 12, , 
2024/2/28, 39, , 32, 6, , 
2024/2/29, 41, , 28, 5, , 
2024/3/1, 12, , 30, 2, , 
2024/3/2, 13, , 31, 5, , 
2024/3/3, 16, , 33, 13, , 
2024/3/4, 35, , 35, 11, , 
2024/3/5, 29, , 25, 9, , 
2024/3/6, 18, , 29, 11, , 
2024/3/7, 23, , 32, 13, , 
2024/3/8, 32, , 37, 13, , 
2024/3/9, 34, , 38, 10, , 
2024/3/10, 31, , 34, 11, , 
2024/3/11, 25, , 33, 6, , 
2024/3/12, 17, , 33, 6, , 
2024/3/13, 19, , 37, 5, , 
2024/3/14, 21, , 28, 9, , 
2024/3/15, 19, , 39, 8, , 
2024/3/16, 24, , 43, 10, , 
2024/3/17, 39, , 39, 14, , 
2024/3/18, 41, , 43, 13, , 
2024/3/19, 38, , 47, 14, , 
2024/3/20, 54, , 43, 9, , 
2024/3/21, 62, , 40, 11, , 
2024/3/22, 57, , 34, 3, , 
2024/3/23, 18, , 33, 3, , 
2024/3/24, 17, , 33, 7, , 
2024/3/25, 19, , 37, 9, , 
2024/3/26, 34, , 45, 12, , 
2024/3/27, 41, , 33, 13, , 
2024/3/28, 40, , 37, 4, , 
2024/3/29, 23, , 36, 3, , 
2024/3/30, 16, , 37, 3, , 
2024/3/31, 14, , 35, 9, , 
2023/10/1, 19, , 33, 9, , 
2023/10/2, 28, , 41, 11, , 
2023/10/3, 28, , 41, 18, , 
2023/10/4, 33, , 42, 16, , 
2023/10/5, 33, , 47, 18, , 
2023/10/6, 27, , 68, 19, , 
2023/10/7, 47, , 58, 13, , 
2023/10/8, 53, , 41, 12, , 
2023/10/9, 51, , 34, 9, , 
2023/10/10, 33, , 35, 6, , 
2023/10/11, 22, , 43, 13, , 
2023/10/12, 40, , 42, 15, , 
2023/10/13, 47, , 48, 13, , 
2023/10/14, 39, , 56, 16, , 
2023/10/15, 39, , 63, 20, , 
2023/10/16, 50, , 69, 20, , 
2023/10/17, 56, , 73, 17, , 
2023/10/18, 55, , 57, 18, , 
2023/10/19, 51, , 53, 17, , 
2023/10/20, 40, , 44, 14, , 
2023/10/21, 35, , 34, 7, , 
2023/10/22, 25, , 30, 5, , 
2023/10/23, 19, , 33, 10, , 
2023/10/24, 31, , 31, 4, , 
2023/10/25, 21, , 36, 6, , 
2023/10/26, 22, , 41, 13, , 
2023/10/27, 39, , 39, 15, , 
2023/10/28, 47, , 37, 9, , 
2023/10/29, 24, , 33, 24, , 
2023/10/30, 38, , 34, 26, , 
2023/10/31, 32, , 41, 23, , 
2023/11/1, 30, , 48, 24, , 
2023/11/2, 33, , 55, 27, , 
2023/11/3, 53, , 60, 24, , 
2023/11/4, 63, , 78, 20, , 
2023/11/5, 66, , 42, 17, , 
2023/11/6, 55, , 31, 5, , 
2023/11/7, 18, , 33, 3, , 
2023/11/8, 11, , 34, 10, , 
2023/11/9, 14, , 31, 23, , 
2023/11/10, 36, , 36, 23, , 
2023/11/11, 49, , 40, 20, , 
2023/11/12, 43, , 33, 27, , 
2023/11/13, 51, , 36, 26, , 
2023/11/14, 49, , 26, 23, , 
2023/11/15, 41, , 28, 10, , 
2023/11/16, 24, , 28, 10, , 
2023/11/17, 30, , 26, 5, , 
2023/11/18, 20, , 33, 4, , 
2023/11/19, 18, , 29, 20, , 
2023/11/20, 38, , 22, 23, , 
2023/11/21, 38, , 30, 20, , 
2023/11/22, 26, , 34, 14, , 
2023/11/23, 37, , 34, 8, , 
2023/11/24, 31, , 33, 12, , 
2023/11/25, 35, , 28, 14, , 
2023/11/26, 27, , 26, 18, , 
2023/11/27, 28, , 26, 20, , 
2023/11/28, 29, , 25, 19, , 
2023/11/29, 35, , 25, 13, , 
2023/11/30, 28, , 31, 4, , 
2023/12/1, 17, , 31, 17, , 
2023/12/2, 38, , 34, 19, , 
2023/12/3, 59, , 28, 23, , 
2023/12/4, 55, , 27, 23, , 
2023/12/5, 33, , 26, 21, , 
2023/12/6, 40, , 32, 12, , 
2023/12/7, 31, , 30, 15, , 
2023/12/8, 33, , 26, 21, , 
2023/12/9, 41, , 28, 20, , 
2023/12/10, 36, , 19, 29, , 
2023/12/11, 44, , 22, 28, , 
2023/12/12, 70, , 24, 22, , 
2023/12/13, 65, , 23, 23, , 
2023/12/14, 44, , 26, 23, , 
2023/12/15, 34, , 28, 22, , 
2023/12/16, 41, , 22, 22, , 
2023/12/17, 38, , 15, 24, , 
2023/12/18, 39, , 15, 14, , 
2023/12/19, 42, , 22, 8, , 
2023/12/20, 29, , 20, 9, , 
2023/12/21, 17, , 27, 8, , 
2023/12/22, 15, , 23, 11, , 
2023/12/23, 45, , 30, 9, , 
2023/12/24, 54, , 27, 11, , 
2023/12/25, 74, , 18, 18, , 
2023/12/26, 74, , 19, 17, , 
2023/12/27, 66, , 23, 17, , 
2023/12/28, 71, , 19, 18, , 
2023/12/29, 63, , 29, 9, , 
2023/12/30, 40, , 21, 12, , 
2023/12/31, 46, , 28, 12, , 
2023/7/1, 59, , 53, 6, , 
2023/7/2, 51, , 49, 8, , 
2023/7/3, 51, , 46, 7, , 
2023/7/4, 69, , 45, 6, , 
2023/7/5, 90, , 44, 7, , 
2023/7/6, 51, , 47, 6, , 
2023/7/7, 54, , 50, 7, , 
2023/7/8, 49, , 51, 6, , 
2023/7/9, 52, , 53, 9, , 
2023/7/10, 42, , 57, 12, , 
2023/7/11, 44, , 48, 12, , 
2023/7/12, 34, , 50, 12, , 
2023/7/13, 35, , 77, 13, , 
2023/7/14, 37, , 65, 9, , 
2023/7/15, 52, , 59, 7, , 
2023/7/16, 54, , 71, 9, , 
2023/7/17, 55, , 51, 9, , 
2023/7/18, 44, , 45, 8, , 
2023/7/19, 37, , 54, 11, , 
2023/7/20, 45, , 49, 12, , 
2023/7/21, 52, , 63, 9, , 
2023/7/22, 61, , 57, 7, , 
2023/7/23, 54, , 66, 9, , 
2023/7/24, 53, , 71, 11, , 
2023/7/25, 55, , 49, 11, , 
2023/7/26, 49, , 68, 13, , 
2023/7/27, 53, , 56, 9, , 
2023/7/28, 52, , 77, 8, , 
2023/7/29, 61, , 61, 8, , 
2023/7/30, 59, , 47, 10, , 
2023/7/31, 56, , 49, 9, , 
2023/8/1, 53, , 50, 10, , 
2023/8/2, 47, , 44, 9, , 
2023/8/3, 40, , 53, 8, , 
2023/8/4, 44, , 56, 9, , 
2023/8/5, 49, , 63, 9, , 
2023/8/6, 56, , 67, 8, , 
2023/8/7, 60, , 39, 10, , 
2023/8/8, 41, , 27, 7, , 
2023/8/9, 40, , 34, 5, , 
2023/8/10, 33, , 36, 4, , 
2023/8/11, 35, , 35, 5, , 
2023/8/12, 33, , 37, 5, , 
2023/8/13, 42, , 40, 5, , 
2023/8/14, 36, , 50, 8, , 
2023/8/15, 41, , 45, 13, , 
2023/8/16, 42, , 47, 11, , 
2023/8/17, 39, , 44, 10, , 
2023/8/18, 38, , 36, 11, , 
2023/8/19, 35, , 29, 7, , 
2023/8/20, 26, , 34, 2, , 
2023/8/21, 15, , 35, 8, , 
2023/8/22, 35, , 43, 10, , 
2023/8/23, 42, , 39, 8, , 
2023/8/24, 49, , 40, 8, , 
2023/8/25, 40, , 49, 11, , 
2023/8/26, 46, , 65, 12, , 
2023/8/27, 46, , 75, 15, , 
2023/8/28, 48, , 91, 17, , 
2023/8/29, 59, , 86, 18, , 
2023/8/30, 60, , 49, 13, , 
2023/8/31, 64, , 36, 6, , 
2023/9/1, 59, , 17, 3, , 
2023/9/2, 28, , 24, 2, , 
2023/9/3, 20, , 37, 5, , 
2023/9/4, 40, , 34, 6, , 
2023/9/5, 37, , 50, 4, , 
2023/9/6, 40, , 63, 11, , 
2023/9/7, 44, , 55, 13, , 
2023/9/8, 43, , 54, 11, , 
2023/9/9, 38, , 54, 11, , 
2023/9/10, 43, , 46, 13, , 
2023/9/11, 47, , 46, 10, , 
2023/9/12, 46, , 43, 5, , 
2023/9/13, 34, , 42, 5, , 
2023/9/14, 42, , 40, 4, , 
2023/9/15, 40, , 39, 3, , 
2023/9/16, 37, , 40, 3, , 
2023/9/17, 24, , 45, 4, , 
2023/9/18, 29, , 44, 7, , 
2023/9/19, 42, , 39, 4, , 
2023/9/20, 34, , 36, 4, , 
2023/9/21, 55, , 39, 10, , 
2023/9/22, 65, , 52, 9, , 
2023/9/23, 74, , 51, 7, , 
2023/9/24, 69, , 47, 11, , 
2023/9/25, 66, , 43, 12, , 
2023/9/26, 43, , 52, 14, , 
2023/9/27, 37, , 48, 8, , 
2023/9/28, 49, , 37, 5, , 
2023/9/29, 43, , 29, 3, , 
2023/9/30, 22, , 32, 5, , 
2023/4/1, 35, , 41, 7, , 
2023/4/2, 42, , 35, 1, , 
2023/4/3, 21, , 35, 1, , 
2023/4/4, 15, , 40, 11, , 
2023/4/5, 29, , 45, 12, , 
2023/4/6, 29, , 43, 13, , 
2023/4/7, 39, , 34, 9, , 
2023/4/8, 39, , 46, 9, , 
2023/4/9, 53, , 51, 12, , 
2023/4/10, 56, , 43, 11, , 
2023/4/11, 79, , 25, 8, , 
2023/4/12, 58, , 28, 4, , 
2023/4/13, 37, , 39, 4, , 
2023/4/14, 42, , 44, 7, , 
2023/4/15, 46, , 37, 6, , 
2023/4/16, 45, , 43, 5, , 
2023/4/17, 57, , 39, 3, , 
2023/4/18, 43, , 43, 8, , 
2023/4/19, 42, , 61, 13, , 
2023/4/20, 46, , 63, 11, , 
2023/4/21, 40, , 78, 10, , 
2023/4/22, 44, , 45, 6, , 
2023/4/23, 54, , 37, 4, , 
2023/4/24, 55, , 44, 5, , 
2023/4/25, 59, , 49, 8, , 
2023/4/26, 49, , 48, 10, , 
2023/4/27, 67, , 47, 8, , 
2023/4/28, 67, , 48, 6, , 
2023/4/29, 61, , 43, 5, , 
2023/4/30, 66, , 35, 2, , 
2023/5/1, 24, , 32, 1, , 
2023/5/2, 18, , 35, 4, , 
2023/5/3, 18, , 30, 1, , 
2023/5/4, 10, , 30, 3, , 
2023/5/5, 16, , 32, 5, , 
2023/5/6, 13, , 34, 3, , 
2023/5/7, 19, , 33, 5, , 
2023/5/8, 29, , 30, 5, , 
2023/5/9, 33, , 34, 3, , 
2023/5/10, 22, , 41, 6, , 
2023/5/11, 35, , 42, 8, , 
2023/5/12, 42, , 49, 8, , 
2023/5/13, 52, , 52, 3, , 
2023/5/14, 54, , 43, 5, , 
2023/5/15, 57, , 40, 6, , 
2023/5/16, 38, , 41, 6, , 
2023/5/17, 42, , 42, 8, , 
2023/5/18, 57, , 42, 6, , 
2023/5/19, 59, , 43, 4, , 
2023/5/20, 48, , 49, 3, , 
2023/5/21, 48, , 37, 5, , 
2023/5/22, 51, , 27, 4, , 
2023/5/23, 26, , 34, 3, , 
2023/5/24, 22, , 34, 2, 4, 
2023/5/25, 23, , 36, 2, , 
2023/5/26, 22, , 36, 2, , 
2023/5/27, 21, , 35, 2, , 
2023/5/28, 38, , 36, 1, , 
2023/5/29, 22, , 32, 1, , 
2023/5/30, 21, , 28, 2, , 
2023/5/31, 13, , 30, 3, , 
2023/6/1, 25, , 38, 4, , 
2023/6/2, 33, , 43, 6, , 
2023/6/3, 46, , 44, 2, , 
2023/6/4, 46, , 36, 4, , 
2023/6/5, 35, , 38, 3, , 
2023/6/6, 28, , 32, 5, , 
2023/6/7, 18, , 36, 6, , 
2023/6/8, 22, , 34, 4, , 
2023/6/9, 30, , 35, 4, , 
2023/6/10, 29, , 29, 2, , 
2023/6/11, 19, , 32, 2, , 
2023/6/12, 11, , 35, 4, , 
2023/6/13, 18, , 32, 8, 15, 
2023/6/14, 36, , 30, 6, , 
2023/6/15, 28, , 36, 5, , 
2023/6/16, 34, , 40, 5, , 
2023/6/17, 37, , 35, 3, , 
2023/6/18, 42, , 33, 4, , 
2023/6/19, 32, , 38, 7, , 
2023/6/20, 32, , 43, 9, , 
2023/6/21, 36, , 33, 5, , 
2023/6/22, 37, , 37, 5, , 
2023/6/23, 33, , 41, 7, , 
2023/6/24, 31, , 45, 5, , 
2023/6/25, 42, , 41, 7, , 
2023/6/26, 44, , 44, 8, , 
2023/6/27, 42, , 38, 6, , 
2023/6/28, 41, , 47, 7, , 
2023/6/29, 48, , 50, 10, , 
2023/6/30, 48, , 66, 10, , 
2023/1/2, 24, , 24, 5, , 
2023/1/3, 19, , 27, 4, , 
2023/1/4, 15, , 31, 5, , 
2023/1/5, 19, , 23, 16, , 
2023/1/6, 36, , 18, 19, , 
2023/1/7, 45, , 20, 17, , 
2023/1/8, 61, , 23, 9, , 
2023/1/9, 26, , 29, 5, , 
2023/1/10, 21, , 22, 15, , 
2023/1/11, 37, , 16, 17, , 
2023/1/12, 29, , 17, 21, , 
2023/1/13, 36, , 19, 16, , 
2023/1/14, 41, , 30, 4, , 
2023/1/15, 18, , 31, 2, , 
2023/1/16, 14, , 28, 9, , 
2023/1/17, 22, , 24, 17, , 
2023/1/18, 27, , 23, 13, , 
2023/1/19, 37, , 29, 14, , 
2023/1/20, 31, , 27, 18, , 
2023/1/21, 48, , 29, 14, , 
2023/1/22, 48, , 33, 6, , 
2023/1/23, 15, , 21, 26, 35, 
2023/1/24, 41, , 25, 22, , 
2023/1/25, 39, , 30, 15, , 
2023/1/26, 25, , 25, 22, , 
2023/1/27, 35, , 34, 14, , 
2023/1/28, 51, , 32, 2, , 
2023/1/29, 23, , 25, 9, , 
2023/1/30, 24, , 34, 5, , 
2023/1/31, 18, , 25, 21, , 
2023/2/1, 31, , 20, 26, , 
2023/2/2, 47, , 26, 21, , 
2023/2/3, 39, , 31, 21, , 
2023/2/4, 52, , 30, 9, , 
2023/2/5, 36, , 31, 5, , 
2023/2/6, 11, , 27, 19, , 
2023/2/7, 23, , 30, 21, , 
2023/2/8, 36, , 29, 23, , 
2023/2/9, 34, , 33, 20, , 
2023/2/10, 33, , 32, 11, , 
2023/2/11, 35, , 33, 9, , 
2023/2/12, 33, , 33, 10, , 
2023/2/13, 34, , 31, 3, , 
2023/2/14, 29, , 31, 8, , 
2023/2/15, 20, , 30, 19, , 
2023/2/16, 26, , 32, 21, , 
2023/2/17, 34, , 29, 22, , 
2023/2/18, 41, , 38, 18, , 
2023/2/19, 53, , 37, 19, , 
2023/2/20, 44, , 32, 15, , 
2023/2/21, 42, , 33, 3, , 
2023/2/22, 23, , 31, 6, , 
2023/2/23, 22, 1, 32, 4, 47, 
2023/2/24, 18, , 35, 6, , 
2023/2/25, 20, , 33, 12, , 
2023/2/26, 42, , 23, 13, , 
2023/2/27, 31, , 32, 6, , 
2023/2/28, 23, , 34, 1, , 
2023/3/1, 11, , 32, 8, , 
2023/3/2, 22, , 34, 16, , 
2023/3/3, 50, , 34, 11, , 
2023/3/4, 50, , 35, 7, , 
2023/3/5, 38, , 35, 7, , 
2023/3/6, 20, , 35, 11, , 
2023/3/7, 27, , 33, 14, , 
2023/3/8, 38, , 40, 13, , 
2023/3/9, 38, , 27, 5, , 
2023/3/10, 21, , 16, 3, , 
2023/3/11, 15, , 22, 4, , 
2023/3/12, 21, , 23, 6, , 
2023/3/13, 28, , 20, 6, , 
2023/3/14, 43, , 25, 2, , 
2023/3/15, 17, , 28, 7, , 
2023/3/16, 33, , 33, 11, , 
2023/3/17, 39, , 42, 15, , 
2023/3/18, 44, , 34, 10, , 
2023/3/19, 49, , 30, 3, , 
2023/3/20, 24, , 37, 1, , 
2023/3/21, 15, , 33, 5, , 
2023/3/22, 22, , 31, 7, , 
2023/3/23, 29, , 36, 1, , 
2023/3/24, 20, , 37, 6, , 
2023/3/25, 29, , 38, 1, , 
2023/3/26, 32, , 43, 14, , 
2023/3/27, 39, , 44, 11, , 
2023/3/28, 30, , 36, 1, , 
2023/3/29, 20, , 36, 6, , 
2023/3/30, 26, , 36, 11, , 
2023/3/31, 33, , 39, 10, , 
2022/10/1, 42, , 41, 2, , 
2022/10/2, 43, , 40, 7, , 
2022/10/3, 37, , 50, 11, , 
2022/10/4, 45, , 51, 10, , 
2022/10/5, 56, , 47, 8, , 
2022/10/6, 71, , 54, 9, , 
2022/10/7, 69, , 57, 10, , 
2022/10/8, 64, , 44, 5, , 
2022/10/9, 58, , 40, 6, , 
2022/10/10, 55, , 40, 5, , 
2022/10/11, 55, , 37, 3, , 
2022/10/12, 48, , 37, 5, , 
2022/10/13, 56, , 34, 6, , 
2022/10/14, 61, , 30, 2, , 
2022/10/15, 27, , 31, 5, , 
2022/10/16, 30, , 38, 10, , 
2022/10/17, 35, , 46, 16, , 
2022/10/18, 46, , 46, 18, , 
2022/10/19, 34, , 42, 20, , 
2022/10/20, 32, , 42, 10, , 
2022/10/21, 51, , 34, 2, , 
2022/10/22, 45, , 31, 4, , 
2022/10/23, 28, , 33, 12, , 
2022/10/24, 31, , 34, 18, , 
2022/10/25, 33, , 36, 16, , 
2022/10/26, 54, , 42, 15, , 
2022/10/27, 44, , 36, 21, , 
2022/10/28, 52, , 43, 19, , 
2022/10/29, 52, , 50, 21, , 
2022/10/30, 55, , 33, 24, , 
2022/10/31, 50, , 33, 8, , 
2022/11/1, 45, , 29, 3, , 
2022/11/2, 15, , 29, 5, , 
2022/11/3, 8, , 25, 16, , 
2022/11/4, 26, , 29, 18, , 
2022/11/5, 35, , 38, 13, , 
2022/11/6, 40, , 22, 5, , 
2022/11/7, 23, , 27, 3, , 
2022/11/8, 12, , 27, 8, , 
2022/11/9, 14, , 25, 15, , 
2022/11/10, 29, , 28, 18, , 
2022/11/11, 31, , 28, 18, , 
2022/11/12, 41, , 29, 10, , 
2022/11/13, 36, , 28, 19, , 
2022/11/14, 33, , 30, 16, , 
2022/11/15, 32, , 32, 11, , 
2022/11/16, 17, , 25, 24, , 
2022/11/17, 33, , 23, 25, , 
2022/11/18, 43, , 33, 18, , 
2022/11/19, 24, , 32, 17, , 
2022/11/20, 41, , 30, 22, , 
2022/11/21, 39, , 27, 24, , 
2022/11/22, 37, , 22, 30, , 
2022/11/23, 54, , 31, 23, , 
2022/11/24, 57, , 28, 20, , 
2022/11/25, 37, , 27, 21, , 
2022/11/26, 49, , 36, 19, , 
2022/11/27, 60, , 34, 11, , 
2022/11/28, 50, , 29, 13, , 
2022/11/29, 42, , 27, 14, , 
2022/11/30, 44, , 26, 5, , 
2022/12/1, 14, , 21, 9, , 
2022/12/2, 17, , 21, 12, , 
2022/12/3, 35, , 17, 10, , 
2022/12/4, 38, , 28, 10, , 
2022/12/5, 20, , 20, 16, , 
2022/12/6, 26, , 23, 16, , 
2022/12/7, 36, , 24, 15, , 
2022/12/8, 37, , 19, 21, , 
2022/12/9, 41, , 24, 13, , 
2022/12/10, 42, , 29, 4, , 
2022/12/11, 14, , 25, 13, , 
2022/12/12, 19, , 22, 17, , 
2022/12/13, 35, , 21, 18, , 
2022/12/14, 47, , 12, 23, , 
2022/12/15, 53, , 16, 23, , 
2022/12/16, 42, , 16, 22, , 
2022/12/17, 38, , 24, 19, , 
2022/12/18, 45, , 21, 25, , 
2022/12/19, 64, , 16, 26, , 
2022/12/20, 53, , 17, 24, , 
2022/12/21, 44, , 13, 26, , 
2022/12/22, 40, , 13, 29, , 
2022/12/23, 74, , 24, 21, , 
2022/12/24, 62, , 28, 17, , 
2022/12/25, 52, , 16, 23, , 
2022/12/26, 41, , 15, 20, , 
2022/12/27, 48, , 21, 11, , 
2022/12/28, 34, , 20, 10, , 
2022/12/29, 32, , 17, 12, , 
2022/12/30, 39, , 17, 3, , 
2022/12/31, 21, , 27, 3, , 
2023/1/1, 18, , 18, 11, , 
2022/7/1, 58, , 28, 6, , 
2022/7/2, 56, , , , , 
2022/7/4, 51, , 37, 5, , 
2022/7/5, 104, , 23, 4, , 
2022/7/6, 35, , 36, 7, , 
2022/7/7, 36, , 40, 7, , 
2022/7/8, 46, , 39, 6, , 
2022/7/9, 48, , 48, 7, , 
2022/7/10, 56, , 39, 5, , 
2022/7/11, 53, , 37, 4, , 
2022/7/12, 56, , 39, 4, , 
2022/7/13, 52, , 38, 5, , 
2022/7/14, 42, , 46, 7, , 
2022/7/15, 53, , 54, 8, , 
2022/7/16, 62, , 59, 6, , 
2022/7/17, 62, , 45, 8, , 
2022/7/18, 57, , 41, 8, , 
2022/7/19, 46, , 43, 9, , 
2022/7/20, 51, , 55, 9, , 
2022/7/21, 54, , 48, 7, , 
2022/7/22, 57, , 44, 4, , 
2022/7/23, 64, , 49, 3, , 
2022/7/24, 64, , 47, 4, , 
2022/7/25, 57, , 45, 4, , 
2022/7/26, 57, , 45, 4, , 
2022/7/27, 48, , 40, 8, , 
2022/7/28, 49, , 44, 9, , 
2022/7/29, 50, , 39, 8, , 
2022/7/30, 56, , 50, 4, , 
2022/7/31, 46, , 33, 4, , 
2022/8/1, 43, , 28, 4, , 
2022/8/2, 44, , 40, 5, , 
2022/8/3, 50, , 38, 7, , 
2022/8/4, 57, , 34, 9, , 
2022/8/5, 48, , 44, 8, , 
2022/8/6, 45, , 58, 9, , 
2022/8/7, 49, , 53, 11, , 
2022/8/8, 57, , 51, 11, , 
2022/8/9, 52, , 45, 12, , 
2022/8/10, 49, , 45, 15, , 
2022/8/11, 51, , 47, 12, , 
2022/8/12, 53, , 58, 8, , 
2022/8/13, 53, , 60, 9, , 
2022/8/14, 59, , 53, 12, , 
2022/8/15, 57, , 52, 14, , 
2022/8/16, 58, , 45, 10, , 
2022/8/17, 55, , 39, 7, , 
2022/8/18, 46, , 54, 10, , 
2022/8/19, 56, , 42, 5, , 
2022/8/20, 56, , 36, 2, , 
2022/8/21, 60, , 39, 4, , 
2022/8/22, 51, , 54, 9, , 
2022/8/23, 60, , 46, 10, , 
2022/8/24, 62, , 43, 8, , 
2022/8/25, 54, , 41, 8, , 
2022/8/26, 53, , 36, 6, , 
2022/8/27, 55, , 35, 2, , 
2022/8/28, 46, , 36, 5, , 
2022/8/29, 52, , 44, 13, , 
2022/8/30, 58, , 64, 15, , 
2022/8/31, 53, , 75, 21, , 
2022/9/1, 71, , 70, 14, , 
2022/9/2, 67, , 67, 10, , 
2022/9/3, 61, , 47, 8, , 
2022/9/4, 53, , 75, 7, , 
2022/9/5, 64, , 71, 10, , 
2022/9/6, 57, , 58, 11, , 
2022/9/7, 54, , 48, 15, , 
2022/9/8, 50, , 28, 10, , 
2022/9/9, 38, , 23, 4, , 
2022/9/10, 32, , 32, 4, , 
2022/9/11, 28, , 26, 4, , 
2022/9/12, 19, , 35, 5, , 
2022/9/13, 51, , 34, 5, , 
2022/9/14, 39, , 36, 7, , 
2022/9/15, 41, , 47, 7, , 
2022/9/16, 52, , 40, 5, , 
2022/9/17, 52, , 34, 1, , 
2022/9/18, 39, , 30, 4, , 
2022/9/19, 22, , 21, 4, , 
2022/9/20, 16, , 31, 3, , 
2022/9/21, 17, , 51, 10, , 
2022/9/22, 32, , 56, 13, , 
2022/9/23, 37, , 48, 12, , 
2022/9/24, 33, , 49, 11, , 
2022/9/25, 46, , 47, 15, , 
2022/9/26, 47, , 60, 16, , 
2022/9/27, 51, , 67, 15, , 
2022/9/28, 51, , 45, 10, , 
2022/9/29, 46, , 37, 6, , 
2022/9/30, 47, , 37, 2, , 
2022/4/1, 59, , 37, 5, , 
2022/4/2, 58, , 38, 2, , 
2022/4/3, 52, , 39, 7, , 
2022/4/4, 61, , 33, 8, , 
2022/4/5, 52, , 56, 14, , 
2022/4/6, 59, , 51, 16, , 
2022/4/7, 53, , 46, 16, , 
2022/4/8, 43, , 55, 13, , 
2022/4/9, 66, , 43, 1, , 
2022/4/10, 68, , 37, 2, , 
2022/4/11, 57, , 38, 1, , 
2022/4/12, 23, , 42, 5, , 
2022/4/13, 38, , 43, 10, , 
2022/4/14, 49, , 38, 7, , 
2022/4/15, 48, , 27, 2, , 
2022/4/16, 34, , 38, 2, , 
2022/4/17, 41, , 45, 9, , 
2022/4/18, 53, , 30, 7, , 
2022/4/19, 45, , 35, 2, , 
2022/4/20, 36, , 31, 6, , 
2022/4/21, 35, , 35, 2, , 
2022/4/22, 27, , 40, 6, , 
2022/4/23, 43, , 43, 4, , 
2022/4/24, 27, , 55, 12, , 
2022/4/25, 42, , 43, 15, , 
2022/4/26, 57, , 44, 4, , 
2022/4/27, 67, , 45, 4, , 
2022/4/28, 62, , 47, 8, , 
2022/4/29, 61, , 52, 10, , 
2022/4/30, 66, , 51, 6, , 
2022/5/1, 65, , 41, 2, , 
2022/5/2, 59, , 42, 4, , 
2022/5/3, 60, , 48, 9, , 
2022/5/4, 63, , 49, 12, , 
2022/5/5, 64, , 47, 10, , 
2022/5/6, 62, , 40, 8, , 
2022/5/7, 55, , 35, 3, , 
2022/5/8, 54, , 41, 4, , 
2022/5/9, 44, , 35, 8, , 
2022/5/10, 41, , 38, 6, , 
2022/5/11, 31, , 43, 6, , 
2022/5/12, 34, , 61, 12, , 
2022/5/13, 41, , 87, 14, , 
2022/5/14, 54, , 57, 11, , 
2022/5/15, 57, , 39, 4, , 
2022/5/16, 62, , 35, 6, , 
2022/5/17, 57, , 44, 6, , 
