date, pm25, pm10, o3, no2, so2, co
2024/1/26, 64, 31, , , 3, 1
2024/1/27, 37, 27, , , 4, 2
2024/1/28, 40, 23, , , 3, 2
2024/1/29, 31, 29, , , 3, 3
2024/1/30, 37, 29, , , 4, 3
2024/1/31, 45, 29, , , 3, 2
2024/2/1, 39, 45, , , 1, 6
2024/2/2, 55, 31, , , , 
2024/2/3, 46, , , , , 
2024/2/5, 59, 53, , , 1, 13
2024/2/6, 64, 65, , , 1, 12
2024/2/7, 86, , , , , 
2024/2/10, 58, , , , , 
2024/2/12, 72, 59, , , 2, 3
2024/2/13, 75, 32, , , 2, 3
2024/2/14, 46, 21, , , , 5
2024/2/15, 41, , , , 1, 6
2024/2/16, 56, , , , 2, 4
2024/2/17, 52, , , , , 
2024/2/19, 42, , , , 3, 5
2024/2/20, 35, 53, , , 3, 6
2024/2/21, 65, 61, , , 2, 6
2024/2/22, 65, 77, , , 2, 8
2024/2/23, 76, 83, , , 2, 7
2024/2/24, 80, 71, , , 1, 5
2024/2/25, 66, 65, , , 2, 4
2024/2/26, 63, 54, , , 2, 4
2024/2/27, 53, 63, , , 2, 5
2024/2/28, 57, 77, , , 2, 6
2024/2/29, 66, 80, , , , 8
2024/3/1, 74, 69, , , 2, 4
2024/3/2, 68, 56, , , 3, 2
2024/3/3, 50, 52, , , 3, 3
2024/3/4, 47, 60, , , 3, 3
2024/3/5, 54, , , , , 
2024/3/7, 23, 59, , , 2, 5
2024/3/8, 51, , , , , 
2024/3/10, 25, , , , , 
2024/3/12, 57, , , , , 
2024/3/14, 52, 55, , , 2, 3
2024/3/15, 47, 54, , , 2, 2
2024/3/16, 47, , , , , 
2024/3/19, 47, , , , , 
2024/3/21, 49, 35, , , 2, 1
2024/3/22, 32, 35, , , 1, 1
2024/3/23, 38, 52, , , 1, 4
2024/3/24, 47, , , , , 
2024/3/26, 36, , , , , 
2023/10/1, 58, 26, , , 3, 1
2023/10/2, 62, 26, , , 3, 1
2023/10/3, 55, 31, , , 2, 2
2023/10/4, 60, 37, , , , 3
2023/10/5, 65, 41, , , 3, 3
2023/10/6, 72, 48, , , , 2
2023/10/7, 75, 48, , , 1, 3
2023/10/8, 72, 47, , , , 3
2023/10/9, 73, 52, , , 1, 3
2023/10/10, 85, 50, , , 1, 2
2023/10/11, 76, , , , , 
2023/10/25, 108, 61, , , 1, 4
2023/10/26, 111, 63, , , 1, 4
2023/10/27, 105, 68, , , 2, 3
2023/10/28, 114, 66, , , 2, 3
2023/10/29, 107, 68, , , , 4
2023/10/30, 119, 74, , , 1, 7
2023/10/31, 126, 53, , , 3, 2
2023/11/1, 84, 49, , , 2, 4
2023/11/2, 74, 37, , , 3, 1
2023/11/3, 85, 38, , , 1, 3
2023/11/4, 82, 51, , , 5, 2
2023/11/5, 76, 51, , , 3, 4
2023/11/6, 80, 85, , , , 7
2023/11/7, 128, 79, , , 1, 6
2023/11/8, 112, 73, , , 2, 3
2023/11/9, 105, 67, , , 1, 4
2023/11/10, 95, 63, , , 2, 3
2023/11/11, 93, 54, , , 3, 2
2023/11/12, 95, 57, , , 2, 3
2023/11/13, 86, 46, , , 2, 2
2023/11/14, 71, 26, , , 2, 2
2023/11/15, 55, 42, , , 2, 6
2023/11/16, 55, 41, , , , 2
2023/11/17, 55, , , , , 
2023/11/21, 32, 36, , , 4, 3
2023/11/22, 39, 37, , , 1, 5
2023/11/23, 54, , , , , 
2023/11/25, 50, 57, , , 2, 6
2023/11/26, 56, 20, , , 2, 2
2023/11/27, 24, 23, , , 3, 2
2023/11/28, 29, 29, , , 2, 4
2023/11/29, 49, 32, , , 3, 5
2023/11/30, 48, 52, , , , 6
2023/12/1, 65, 63, , , 2, 13
2023/12/2, 80, 77, , , 1, 15
2023/12/3, 102, 67, , , 1, 9
2023/12/4, 86, 64, , , 3, 12
2023/12/5, 83, 69, , , 3, 14
2023/12/6, 91, , , , , 
2023/12/8, 66, 26, , , , 
2023/12/9, 47, , , , , 
2023/12/11, 59, 55, , , 2, 11
2023/12/12, 70, 55, , , 3, 6
2023/12/13, 68, 64, , , 1, 7
2023/12/14, 82, 75, , , 2, 19
2023/12/15, 97, 73, , , 1, 12
2023/12/16, 97, 45, , , 3, 7
2023/12/17, 59, 28, , , 3, 5
2023/12/18, 34, 55, , , 2, 11
2023/12/19, 71, 68, , , 1, 27
2023/12/20, 78, 64, , , 4, 9
2023/12/21, 87, 39, , , 2, 5
2023/12/22, 53, 30, , , 2, 4
2023/12/23, 42, 47, , , 1, 10
2023/12/24, 60, 57, , , 2, 11
2023/12/25, 68, 69, , , 1, 8
2023/12/26, 99, 72, , , 1, 18
2023/12/27, 99, 50, , , 4, 6
2023/12/28, 65, 60, , , 2, 12
2023/12/29, 75, 74, , , 1, 14
2023/12/30, 92, 69, , , 1, 14
2023/12/31, 92, 51, , , , 
2023/7/1, 58, 37, 68, 9, 4, 2
2023/7/2, 60, 40, 49, 12, 5, 3
2023/7/3, 59, 40, 53, 12, 5, 2
2023/7/4, 57, 48, 45, 24, 5, 3
2023/7/5, 65, 53, 96, 21, 4, 3
2023/7/6, 74, 55, , 19, 5, 3
2023/7/7, 78, 50, , 18, 6, 2
2023/7/8, 73, 38, , 6, 5, 1
2023/7/9, 50, 28, , 11, 4, 1
2023/7/10, 46, 25, , 13, 5, 1
2023/7/11, 39, 30, , 22, 5, 2
2023/7/12, 44, 41, , 25, 4, 3
2023/7/13, 57, 45, , 24, 3, 2
2023/7/14, 58, 39, , 18, 5, 2
2023/7/15, 50, 46, , 17, 6, 1
2023/7/16, 53, 40, , 23, 6, 2
2023/7/17, 49, 31, , 22, 5, 2
2023/7/18, 40, 34, , 34, 3, 2
2023/7/19, 48, 37, , 18, 1, 2
2023/7/20, 55, 43, , 18, 1, 3
2023/7/21, 57, 48, , 12, 3, 2
2023/7/22, 62, 42, , 13, 2, 2
2023/7/23, 58, 45, , 11, 3, 1
2023/7/24, 59, 38, , 14, 3, 2
2023/7/25, 51, 32, , 20, 3, 2
2023/7/26, 41, 41, , 22, 2, 3
2023/7/27, 54, 47, , 15, 2, 3
2023/7/28, 63, 50, , 17, 1, 4
2023/7/29, 64, 48, , 11, 2, 3
2023/7/30, 64, 46, , 17, 1, 3
2023/7/31, 61, 46, , 13, 2, 3
2023/8/1, 64, 41, , 14, 2, 3
2023/8/2, 60, 42, , 12, 2, 3
2023/8/3, 64, 44, , 12, 2, 3
2023/8/4, 74, 52, , 13, 2, 3
2023/8/5, 76, 51, , 9, 3, 3
2023/8/6, 74, 42, , 11, 3, 3
2023/8/7, 70, 43, , 10, 2, 3
2023/8/8, 65, 45, , 9, 3, 3
2023/8/9, 63, 42, , 9, 3, 3
2023/8/10, 61, 43, , 8, 3, 3
2023/8/11, 63, 41, , 6, 4, 3
2023/8/12, 63, 38, , 6, 1, 3
2023/8/13, 58, 46, , 17, 3, 7
2023/8/14, 64, 56, , 10, 2, 4
2023/8/15, 86, 56, , 6, 2, 4
2023/8/16, 107, 58, , 4, 1, 3
2023/8/17, 114, 60, , 3, 2, 3
2023/8/18, 115, 59, , 4, 1, 2
2023/8/19, 115, 61, , 2, 1, 2
2023/8/20, 126, 61, , 4, 3, 3
2023/8/21, 129, 57, , 3, 1, 3
2023/8/22, 97, 56, , 3, 1, 4
2023/8/23, 98, 54, , 2, 1, 3
2023/8/24, 87, 54, , 3, 1, 3
2023/8/25, 90, 57, , 49, 1, 3
2023/8/26, 87, 55, , 1, , 3
2023/8/27, 101, 48, , , 2, 2
2023/8/28, 87, 47, , 1, 1, 3
2023/8/29, 80, 50, , , 2, 2
2023/8/30, 87, 46, , , 2, 2
2023/8/31, 78, 48, , , 2, 2
2023/9/1, 73, 52, , , 1, 2
2023/9/2, 80, 44, , , 2, 2
2023/9/3, 74, 36, , , 1, 2
2023/9/4, 65, 42, , , 1, 3
2023/9/5, 70, 43, , , 4, 2
2023/9/6, 70, 45, , , 2, 3
2023/9/7, 69, 47, , , 2, 3
2023/9/8, 78, 50, , , 1, 3
2023/9/9, 83, 42, , , 1, 2
2023/9/10, 74, 32, , , 2, 3
2023/9/11, 58, 34, , , 2, 2
2023/9/12, 58, 29, , , 2, 2
2023/9/13, 56, 31, , , 2, 1
2023/9/14, 55, 36, , , 2, 3
2023/9/15, 55, 43, , , , 3
2023/9/16, 62, 43, , , 1, 2
2023/9/17, 62, 36, , , 1, 2
2023/9/18, 54, 39, , , 1, 2
2023/9/19, 59, 42, , , 1, 2
2023/9/20, 61, 48, , , 1, 3
2023/9/21, 69, 51, , , 2, 4
2023/9/22, 78, 51, , , , 3
2023/9/23, 77, 53, , , 2, 2
2023/9/24, 73, 53, , , 1, 3
2023/9/25, 77, 56, , , 2, 3
2023/9/26, 87, 56, , , 2, 3
2023/9/27, 91, 56, , , 1, 3
2023/9/28, 96, 46, , , 2, 2
2023/9/29, 76, 41, , , 1, 2
2023/9/30, 66, 33, , , 2, 1
2023/4/1, 65, 27, 24, 11, 2, 2
2023/4/2, 70, 30, 24, 15, 3, 2
2023/4/3, 72, 38, 22, 19, 2, 3
2023/4/4, 83, 48, 27, 17, 1, 2
2023/4/5, 84, 31, 28, 15, 3, 1
2023/4/6, 65, 19, 29, 16, 3, 1
2023/4/7, 56, 22, 21, 18, , 2
2023/4/8, 64, 32, 33, 16, 3, 2
2023/4/9, 73, 27, 20, 17, 3, 2
2023/4/10, 69, 24, 20, 20, 2, 3
2023/4/11, 67, 20, 29, 15, 2, 1
2023/4/12, 64, 19, 32, 14, 3, 1
2023/4/13, 60, 22, 30, 14, 2, 2
2023/4/14, 65, 30, 30, 15, 2, 2
2023/4/15, 69, 37, 43, 19, 2, 6
2023/4/16, 78, 39, 31, 20, , 4
2023/4/17, 78, 45, 28, 24, 1, 4
2023/4/18, 83, 46, 30, 16, 6, 4
2023/4/19, 79, 31, 31, 12, 2, 1
2023/4/20, 64, 21, 32, 11, 6, 1
2023/4/21, 56, 21, 28, 11, 4, 2
2023/4/22, 57, 22, 26, 14, 3, 2
2023/4/23, 59, 19, 32, 11, 5, 
2023/4/24, 57, 24, 26, 13, 4, 3
2023/4/25, 63, 28, 24, 12, 6, 2
2023/4/26, 63, 20, 23, 14, 4, 1
2023/4/27, 57, 16, 27, 14, 4, 2
2023/4/28, 49, 12, 37, 9, 4, 
2023/4/29, 49, 12, 37, 9, 6, 
2023/4/30, 54, 22, 32, 13, 5, 2
2023/5/1, 61, 28, 33, 14, 4, 2
2023/5/2, 64, 32, 31, 15, 4, 3
2023/5/3, 73, 34, 24, 13, 5, 2
2023/5/4, 70, 23, 23, 13, 5, 1
2023/5/5, 59, 42, 24, 13, 5, 2
2023/5/6, 70, 22, 25, 9, 5, 2
2023/5/7, 53, 21, 27, 13, 2, 3
2023/5/8, 58, 32, 24, 13, 6, 2
2023/5/9, 73, 35, 26, 12, 4, 2
2023/5/10, 79, 35, 25, 13, 4, 3
2023/5/11, 69, 37, 28, 14, 4, 2
2023/5/12, 71, 28, 26, 9, 2, 1
2023/5/13, 66, 32, 25, 11, 4, 2
2023/5/14, 71, 36, 29, 8, 2, 2
2023/5/15, 76, 40, 29, 12, 4, 3
2023/5/16, 77, 47, 34, 11, 4, 3
2023/5/17, 83, 38, 26, 10, 5, 1
2023/5/18, 73, 38, 26, 10, 3, 1
2023/5/19, 75, 23, 27, 7, 4, 1
2023/5/20, 62, 20, 26, 8, 2, 1
2023/5/21, 55, 23, 23, 13, 4, 2
2023/5/22, 61, 35, 24, 11, 4, 2
2023/5/23, 72, 29, 25, 10, 4, 1
2023/5/24, 67, 28, 26, 10, 1, 2
2023/5/25, 69, 31, 26, 13, 2, 2
2023/5/26, 69, 33, 28, 14, 2, 1
2023/5/27, 76, 40, 34, 12, 1, 2
2023/5/28, 81, 36, 22, 11, 3, 2
2023/5/29, 78, 21, 23, 12, 2, 1
2023/5/30, 68, 29, 23, 12, , 2
2023/5/31, 69, 35, 21, 13, 1, 3
2023/6/1, 81, 30, 23, 11, 2, 2
2023/6/2, 79, 40, 17, 10, 2, 2
2023/6/3, 80, 56, 29, 8, 3, 1
2023/6/4, 102, 32, 21, 12, 1, 2
2023/6/5, 72, 26, 32, 10, 2, 2
2023/6/6, 70, 30, 36, 13, 4, 4
2023/6/7, 63, 33, 34, 11, 6, 4
2023/6/8, 58, 39, 29, 12, 3, 4
2023/6/9, 66, 40, 31, 9, 5, 4
2023/6/10, 69, 46, 24, 9, 5, 3
2023/6/11, 83, 43, 22, 11, 4, 4
2023/6/12, 77, 38, 26, 14, 4, 4
2023/6/13, 66, 36, 26, 12, 5, 4
2023/6/14, 72, 33, 33, 10, 4, 4
2023/6/15, 73, 44, 500, 11, 3, 4
2023/6/16, 84, 49, 500, 11, 5, 4
2023/6/17, 85, 37, , 10, 4, 4
2023/6/18, 63, 39, 500, 9, 4, 3
2023/6/19, 66, 30, 500, 10, 3, 3
2023/6/20, 58, 31, 500, 12, 4, 2
2023/6/21, 53, 31, , 14, 4, 2
2023/6/22, 49, 28, , 16, 6, 2
2023/6/23, 39, 32, 32, 15, 6, 3
2023/6/24, 48, 39, 29, 15, 5, 3
2023/6/25, 82, 46, 26, 14, 5, 3
2023/6/26, 66, 49, 67, 10, 2, 2
2023/6/27, 70, 49, 117, 7, 5, 2
2023/6/28, 71, 47, 90, 8, 4, 2
2023/6/29, 72, 42, 56, 8, 4, 2
2023/6/30, 72, 37, 63, 9, 5, 2
2023/1/2, 98, 75, 11, 46, 1, 16
2023/1/3, 116, 80, 15, 49, 2, 18
2023/1/4, 120, 76, 16, 56, 1, 14
2023/1/5, 110, 78, 17, 30, 3, 17
2023/1/6, 112, 68, 19, 30, 3, 10
2023/1/7, 103, 70, 19, 28, 1, 15
2023/1/8, 111, 65, 21, 35, 3, 9
2023/1/9, 100, 55, 12, 28, 4, 7
2023/1/10, 81, 41, 24, 13, 4, 2
2023/1/11, 71, 20, 22, 18, 2, 2
2023/1/12, 53, 20, 18, 21, 2, 4
2023/1/13, 53, 28, 11, 26, 3, 8
2023/1/14, 62, 60, 12, 28, 1, 12
2023/1/15, 94, 76, 15, 30, 1, 14
2023/1/16, 113, 49, 17, 27, 2, 5
2023/1/17, 79, 34, 22, 23, 3, 4
2023/1/18, 61, 39, 19, 28, 2, 9
2023/1/19, 65, 70, 11, 30, 1, 14
2023/1/20, 103, 70, 15, 30, 2, 12
2023/1/21, 110, 70, 22, 26, , 13
2023/1/22, 105, 68, 18, 34, 1, 13
2023/1/23, 104, 64, 19, 37, 1, 10
2023/1/24, 95, 62, 20, 38, 1, 9
2023/1/25, 104, 66, 20, 33, , 10
2023/1/26, 129, 69, 34, 22, 3, 8
2023/1/27, 144, 51, 22, 27, 1, 4
2023/1/28, 105, 53, 25, 22, , 6
2023/1/29, 103, 40, 23, 22, , 4
2023/1/30, 79, 34, 28, 13, 2, 2
2023/1/31, 67, 30, 25, 10, 2, 2
2023/2/1, 61, 25, 26, 17, 2, 1
2023/2/2, 57, 31, 23, 27, 3, 5
2023/2/3, 68, 38, 17, 20, 3, 3
2023/2/4, 76, 30, 18, 16, 3, 3
2023/2/5, 71, 22, 26, 11, 2, 2
2023/2/6, 66, 16, 27, 8, 2, 2
2023/2/7, 50, 13, 28, 11, 2, 1
2023/2/8, 42, 15, 30, 14, 2, 2
2023/2/9, 38, 22, 32, 17, 1, 2
2023/2/10, 58, 24, 30, 23, 2, 3
2023/2/11, 63, 36, 32, 25, 2, 3
2023/2/12, 73, 54, 29, 23, 1, 6
2023/2/13, 106, 34, 25, 26, 2, 3
2023/2/14, 74, 36, 30, 16, 3, 3
2023/2/15, 75, 23, 24, 25, 2, 2
2023/2/16, 61, 50, 24, 30, 2, 8
2023/2/17, 94, 54, 25, 25, 1, 7
2023/2/18, 104, 55, 26, 21, 3, 5
2023/2/19, 104, 56, 23, 21, 2, 6
2023/2/20, 117, 53, 24, , 1, 4
2023/2/21, 105, 46, 21, 32, 3, 5
2023/2/22, 84, 52, 25, 26, 2, 6
2023/2/23, 98, 55, 22, 25, 1, 7
2023/2/24, 105, 50, 21, 18, 2, 4
2023/2/25, 98, 41, 20, 20, 1, 4
2023/2/26, 84, 48, 30, 21, 1, 7
2023/2/27, 96, 64, 15, 26, 2, 11
2023/2/28, 116, 76, 23, 33, , 13
2023/3/1, 149, 71, 6, 29, 2, 11
2023/3/2, 141, 75, 26, 27, 3, 5
2023/3/3, 145, 63, 19, 22, 1, 4
2023/3/4, 126, 65, 21, 19, 1, 6
2023/3/5, 128, 39, 22, 24, 2, 3
2023/3/6, 80, 39, 23, 25, 1, 5
2023/3/7, 82, 36, 27, 14, 2, 2
2023/3/8, 75, 39, 23, 22, 2, 5
2023/3/9, 82, 36, 25, 14, 5, 2
2023/3/10, 75, 27, 22, 18, 2, 2
2023/3/11, 65, 32, 29, 14, 2, 2
2023/3/12, 76, 33, 14, 21, 1, 4
2023/3/13, 76, 21, 19, 19, 3, 3
2023/3/14, 63, 33, 23, 20, 2, 4
2023/3/15, 78, 28, 22, 21, 3, 2
2023/3/16, 67, 17, 25, 19, 2, 2
2023/3/17, 59, 25, 25, 17, 2, 3
2023/3/18, 66, 21, 22, 9, 2, 2
2023/3/19, 55, 14, 29, 16, 2, 1
2023/3/20, 54, 22, 27, 23, 2, 2
2023/3/21, 62, 38, 21, 29, 2, 4
2023/3/22, 78, 40, 23, 20, 3, 2
2023/3/23, 85, 32, 22, 18, 1, 2
2023/3/24, 73, 34, 29, 17, 1, 4
2023/3/25, 77, 33, 29, 17, 2, 3
2023/3/26, 74, 37, 25, 14, 2, 3
2023/3/27, 86, 35, 27, 14, 3, 1
2023/3/28, 79, 25, 29, 8, 3, 1
2023/3/29, 59, 14, 37, 9, 2, 
2023/3/30, 48, 16, 37, 18, 2, 1
2023/3/31, 52, 27, 34, 16, 2, 3
2022/10/1, 65, 51, 33, 39, 3, 1
2022/10/2, 68, 48, 36, 40, 1, 1
2022/10/3, 66, 49, 35, 45, 1, 2
2022/10/4, 66, 45, 33, 40, , 2
2022/10/5, 64, 42, 34, 32, , 1
2022/10/6, 64, 30, 31, 43, 1, 1
2022/10/7, 55, 19, 33, 30, 1, 1
2022/10/8, 48, 19, 33, 29, 2, 2
2022/10/9, 44, 24, 30, 47, 2, 2
2022/10/10, 52, 29, 36, 47, , 4
2022/10/11, 58, 36, 35, 47, 1, 3
2022/10/12, 55, 36, 36, 41, 2, 3
2022/10/13, 60, 41, 32, , 2, 3
2022/10/14, 65, 44, 30, , , 2
2022/10/15, 71, 30, 27, , 2, 2
2022/10/16, 57, 16, 17, , , 2
2022/10/17, 43, 24, 21, , 1, 1
2022/10/18, 49, 58, 24, , 2, 2
2022/10/19, 79, 57, 28, , , 4
2022/10/20, 82, 53, 31, , 1, 2
2022/10/21, 66, 31, 32, , 1, 1
2022/10/22, 48, 27, 34, , 1, 3
2022/10/23, 47, 42, 31, 73, 3, 6
2022/10/24, 63, 48, 29, 45, 2, 4
2022/10/25, 69, 51, 31, 44, 1, 6
2022/10/26, 71, 49, 29, 39, 3, 7
2022/10/27, 68, 47, 32, 40, 2, 4
2022/10/28, 66, 43, 30, 34, 2, 2
2022/10/29, 64, 36, 29, 42, 2, 5
2022/10/30, 59, 47, 26, 40, 3, 7
2022/10/31, 66, 53, 26, , 2, 6
2022/11/1, 73, 53, 26, 57, 1, 4
2022/11/2, 74, 48, 29, 49, 1, 6
2022/11/3, 66, 47, 29, 47, 1, 6
2022/11/4, 68, 48, 28, 37, 1, 4
2022/11/5, 69, 48, 33, 27, 2, 4
2022/11/6, 69, 31, 17, 32, 1, 2
2022/11/7, 60, 29, 26, 30, , 3
2022/11/8, 56, 39, 24, 36, , 3
2022/11/9, 60, 46, 25, 41, , 4
2022/11/10, 70, 36, 25, 38, , 5
2022/11/11, 66, 49, 24, 42, , 6
2022/11/12, 77, 47, 30, 40, , 5
2022/11/13, 73, 43, 29, 48, , 3
2022/11/14, 66, 48, 28, 41, , 6
2022/11/15, 66, 52, 31, 41, , 6
2022/11/16, 73, 44, 27, 36, 1, 4
2022/11/17, 72, 34, 20, 27, , 3
2022/11/18, 62, 22, 18, 24, 1, 2
2022/11/19, 55, 32, 18, 23, , 5
2022/11/20, 64, 47, 10, 28, , 6
2022/11/21, 69, 49, 21, 29, , 3
2022/11/22, 71, 33, 24, 31, , 3
2022/11/23, 60, 22, 23, 30, 1, 2
2022/11/24, 52, 19, 18, 30, , 4
2022/11/25, 49, 17, 24, 20, , 1
2022/11/26, 49, 21, 17, 24, , 4
2022/11/27, 53, 54, 13, 29, , 10
2022/11/28, 78, 52, 20, 33, 1, 6
2022/11/29, 77, 40, 15, 30, 1, 4
2022/11/30, 67, 43, 22, 29, 1, 4
2022/12/1, 69, 28, 20, 32, 1, 5
2022/12/2, 60, 53, 14, 32, , 9
2022/12/3, 80, 58, 19, 33, , 9
2022/12/4, 80, 55, 14, 30, , 9
2022/12/5, 75, 62, 20, , 1, 9
2022/12/6, 87, 60, 19, 34, 1, 9
2022/12/7, 93, 45, 15, 27, 1, 5
2022/12/8, 74, 46, 18, 32, 2, 7
2022/12/9, 74, 62, 12, 29, 1, 11
2022/12/10, 86, 53, 18, 21, 1, 5
2022/12/11, 81, 30, 22, 23, 1, 3
2022/12/12, 58, 31, 12, 32, , 5
2022/12/13, 62, 40, 19, 27, , 5
2022/12/14, 66, 35, 11, 31, 1, 7
2022/12/15, 62, 43, 7, 34, 1, 8
2022/12/16, 74, 71, 8, 32, , 17
2022/12/17, 111, 74, 10, 40, , 16
2022/12/18, 119, 79, 9, 46, , 20
2022/12/19, 127, 58, 12, 16, 1, 3
2022/12/20, 98, 23, 19, 27, 2, 2
2022/12/21, 53, 50, 16, 31, 2, 10
2022/12/22, 79, 66, 14, 35, 1, 12
2022/12/23, 100, 69, 14, 34, 2, 13
2022/12/24, 106, 60, 23, 21, 2, 6
2022/12/25, 95, 32, 23, 13, 2, 1
2022/12/26, 61, 27, 17, 37, 2, 3
2022/12/27, 56, 56, 16, 38, 1, 11
2022/12/28, 79, 69, 15, 34, 2, 14
2022/12/29, 94, 81, 16, 34, 2, 17
2022/12/30, 116, 69, 4, 28, 2, 19
2022/12/31, 103, 65, 18, 33, 4, 5
2023/1/1, 99, 63, 11, 46, 1, 10
2022/7/1, 53, 32, 22, , , 3
2022/7/2, 55, 28, 26, , , 2
2022/7/3, 49, 25, 27, , 2, 3
2022/7/4, 50, 31, 27, , , 3
2022/7/5, 54, 42, 40, , 2, 1
2022/7/6, 68, 48, 32, 24, , 2
2022/7/7, 57, 52, 17, 28, , 
2022/7/8, 15, 50, 18, 28, , 
2022/7/9, 6, 43, 14, 27, , 
2022/7/10, 6, 34, 12, 29, , 
2022/7/11, 6, 28, 9, 30, , 
2022/7/12, 8, 32, 11, 30, , 
2022/7/13, 8, 36, 13, 32, , 
2022/7/14, 9, 33, 10, 31, , 
2022/7/15, 7, 29, 10, 32, , 
2022/7/16, 6, 34, 13, 34, , 
2022/7/17, 9, 30, 12, 34, , 
2022/7/18, 10, 29, 11, 33, , 
2022/7/19, 10, 25, 11, 32, , 
2022/7/20, 9, 27, 11, 32, , 
2022/7/21, 11, 26, 10, 31, , 
2022/7/22, 10, 29, 13, 33, , 
2022/7/23, 9, 30, 11, 34, , 
2022/7/24, 9, 24, 10, 33, , 
2022/7/25, 10, 30, 52, 14, 1, 
2022/7/26, 16, 31, 47, , 3, 1
2022/7/27, 52, 33, 51, , 1, 2
2022/7/28, 55, 39, 32, , 1, 2
2022/7/29, 61, 41, 30, , 1, 3
2022/7/30, 62, 47, 30, , , 3
2022/7/31, 65, 51, 27, , 1, 3
2022/8/1, 66, 52, 21, , 1, 3
2022/8/2, 66, 54, 19, , , 3
2022/8/3, 65, 52, 23, , 3, 3
2022/8/4, 66, 49, 19, , 1, 3
2022/8/5, 64, 49, 26, , 3, 3
2022/8/6, 66, 47, 23, , 2, 3
2022/8/7, 63, 46, 21, , 4, 3
2022/8/8, 61, 40, 24, , 1, 3
2022/8/9, 60, 41, 35, 17, 3, 2
2022/8/10, 62, 36, 45, 22, , 2
2022/8/11, 60, 30, 49, 24, 2, 2
2022/8/12, 54, 37, 38, 15, 1, 3
2022/8/13, 58, 37, 41, 14, 1, 3
2022/8/14, 60, 42, 41, 16, 2, 2
2022/8/15, 66, 35, 34, 18, 2, 2
2022/8/16, 62, 31, 39, 19, 2, 2
2022/8/17, 58, 40, 32, 20, 2, 3
2022/8/18, 65, 42, 45, 16, 1, 2
2022/8/19, 62, 37, 39, 15, 2, 2
2022/8/20, 55, 39, 29, 15, 2, 3
2022/8/21, 61, 36, 28, 17, 2, 3
2022/8/22, 63, 36, 28, 18, 1, 2
2022/8/23, 60, 36, 31, 19, 2, 2
2022/8/24, 61, 31, 28, 16, 3, 2
2022/8/25, 57, 21, 28, 18, 4, 1
2022/8/26, 50, 20, 29, 16, 2, 2
2022/8/27, 50, 24, 28, 17, 1, 2
2022/8/28, 52, 26, 30, 25, 1, 3
2022/8/29, 59, 31, 30, 23, 2, 3
2022/8/30, 58, 32, 33, 23, 2, 2
2022/8/31, 56, 31, 32, 23, 1, 2
2022/9/1, 57, 39, 35, 21, 1, 2
2022/9/2, 63, 40, 39, 25, 1, 2
2022/9/3, 69, 44, 42, 24, 2, 4
2022/9/4, 70, 44, 35, 28, 2, 3
2022/9/5, 64, 33, 37, 18, 3, 1
2022/9/6, 52, 31, 37, 23, 2, 2
2022/9/7, 48, 28, 38, 25, 2, 1
2022/9/8, 40, 30, 41, 28, 1, 2
2022/9/9, 48, 36, 49, 38, 1, 4
2022/9/10, 49, 46, 43, 24, 3, 4
2022/9/11, 58, 44, 31, 22, , 3
2022/9/12, 63, 45, 34, 24, 2, 2
2022/9/13, 59, 37, 39, 39, , 2
2022/9/14, 57, 35, 37, 46, 1, 2
2022/9/15, 54, 42, 38, 50, 2, 3
2022/9/16, 58, 43, 37, 46, 2, 3
2022/9/17, 62, 45, 30, 37, 2, 2
2022/9/18, 67, 38, 27, 36, 3, 2
2022/9/19, 64, 33, 27, 38, 1, 2
2022/9/20, 60, 35, 43, 40, 2, 2
2022/9/21, 62, 34, 45, 37, 1, 1
2022/9/22, 54, 27, 38, 36, 1, 1
2022/9/23, 48, 23, 42, 44, 1, 1
2022/9/24, 45, 26, 42, 43, 3, 2
2022/9/25, 50, 31, 42, 54, 3, 3
2022/9/26, 54, 35, 38, 49, 1, 2
2022/9/27, 57, 31, 28, 39, 2, 2
2022/9/28, 55, 31, 20, 36, 2, 2
2022/9/29, 57, 38, 20, 46, 2, 4
2022/9/30, 61, 47, 35, 44, , 3
2022/4/1, 85, 64, 15, 24, 1, 6
2022/4/2, 81, 63, 13, 18, 1, 4
2022/4/3, 86, 81, 9, 20, 1, 5
2022/4/4, 108, 112, 9, 15, 1, 4
2022/4/5, 149, 103, 9, 18, 1, 4
2022/4/6, 130, 89, 9, 14, 3, 3
2022/4/7, 115, 81, 12, 7, 1, 2
2022/4/8, 106, 48, 11, 11, 1, 3
2022/4/9, 71, 40, 12, 7, 1, 2
2022/4/10, 67, 28, 11, 7, 1, 1
2022/4/11, 60, 13, 25, 5, 1, 2
2022/4/12, 46, 13, 26, 8, , 2
2022/4/13, 47, 22, 27, 10, , 2
2022/4/14, 46, 30, 26, 19, , 3
2022/4/15, 56, 45, 24, 23, , 4
2022/4/16, 67, 50, 19, 23, , 5
2022/4/17, 76, 52, 20, 13, 1, 4
2022/4/18, 75, 55, 20, 6, 1, 2
2022/4/19, 78, 32, 19, 9, , 2
2022/4/20, 63, 29, 17, 11, , 3
2022/4/21, 57, 35, 19, 17, 1, 4
2022/4/22, 65, 46, 24, 24, , 5
2022/4/23, 71, 53, 30, 20, , 8
2022/4/24, 78, 50, 21, 22, , 5
2022/4/25, 71, 55, 20, 15, , 3
