date, pm25, pm10, o3, no2, so2, co
2024/4/17, 11, 2, 37, 5, 1, 
2024/4/18, 7, 2, 41, 5, 1, 
2024/4/19, 7, 1, 44, 5, 1, 
2024/4/20, 5, 1, 38, 4, 1, 
2024/4/23, 7, , 42, 6, 1, 
2024/4/24, 5, 1, 37, 6, , 
2024/4/27, 6, 1, 39, 4, 1, 
2024/4/28, 6, , 37, 7, , 
2024/4/30, 7, 3, 37, 6, , 
2024/5/1, 13, 1, 37, 3, 1, 
2024/5/2, 7, 1, 41, 10, 1, 
2024/5/3, 5, 1, 45, 10, 1, 
2024/5/5, 6, , 38, 6, 1, 
2024/5/6, 9, 1, 38, 5, 1, 
2024/5/7, 7, 2, 39, 5, 1, 
2024/5/9, 5, , 43, 11, 1, 
2024/5/13, 35, 17, 39, 6, , 
2024/5/14, 42, 11, 27, 9, 1, 
2024/5/15, 24, 13, 33, 9, 1, 
2024/5/16, 25, 21, 37, 7, , 
2024/5/17, 42, 22, 34, 5, 1, 
2024/5/18, 57, 17, 30, 4, , 
2024/5/19, 39, 15, 40, 5, 1, 
2024/5/20, 35, 21, 38, 4, 1, 
2024/5/21, 32, 17, 38, 4, , 
2024/5/22, 31, 14, 35, 5, 1, 
2024/5/23, 29, 13, 33, 4, , 
2024/5/24, 23, 15, 41, 6, 1, 
2024/5/25, 28, 21, 38, 5, 1, 
2024/5/26, 38, 21, 32, 4, 1, 
2024/5/27, 37, 24, 34, 5, 1, 
2024/5/28, 41, 25, 38, 5, 1, 
2024/5/29, 46, 24, 36, 5, 1, 
2024/5/30, 43, 29, 37, 3, 1, 
2024/5/31, 31, 25, 36, 4, 1, 
2024/6/3, 29, 19, 37, 3, , 
2024/6/4, 23, 21, 36, 3, 1, 
2024/6/5, 28, 24, 41, 6, 1, 
2024/6/6, 35, 31, 37, 14, 1, 
2024/6/7, 40, 34, 40, 3, 1, 
2024/6/8, 42, 33, 39, 5, 1, 
2024/6/13, 13, 10, 38, 6, 1, 
2024/6/14, 24, 13, 29, 4, , 
2024/6/15, 33, 10, 30, 4, 1, 
2024/6/16, 23, 14, 33, 5, 1, 
2024/6/17, 33, 24, 33, 6, 1, 
2024/6/18, 50, 29, 32, 6, 1, 
2024/6/19, 58, 30, 33, 6, 1, 
2024/6/20, 57, 31, 42, 5, 1, 
2024/6/21, 54, 10, 42, 4, 1, 
2024/6/22, 21, 9, 32, 3, , 
2024/6/23, 19, 10, 32, 3, 1, 
2024/6/24, 29, 11, 33, 5, 1, 
2024/6/25, 25, 11, 37, 5, 1, 
2024/6/26, 24, 12, 38, 10, 1, 
2024/6/27, 19, 14, 39, 9, 1, 
2024/6/28, 23, 13, 44, 3, , 
2024/6/29, 25, 10, 37, 3, , 
2024/6/30, 23, 11, 29, 7, 1, 
2024/1/1, 54, 19, 26, 10, 1, 
2024/1/2, 44, 10, 24, 12, 1, 
2024/1/3, 21, 13, 18, 15, 1, 
2024/1/4, 29, 15, 17, 11, 1, 
2024/1/5, 50, 5, 24, 1, 1, 
2024/1/6, 21, 2, 30, 1, 1, 
2024/1/7, 7, 4, 28, 11, 1, 
2024/1/8, 10, 11, 17, 12, 1, 
2024/1/9, 28, 11, 14, 14, 1, 
2024/1/10, 41, 11, 14, 6, 1, 
2024/1/11, 48, 10, 17, 5, 1, 
2024/1/12, 40, 11, 18, 13, 1, 
2024/1/13, 46, 10, 23, 4, 1, 
2024/1/14, 39, 8, 20, 6, 1, 
2024/1/15, 31, 13, 14, 19, 1, 
2024/1/16, 40, 15, 28, 11, 1, 
2024/1/17, 45, 7, 27, 9, 1, 
2024/1/18, 19, 6, 25, 8, 1, 
2024/1/19, 19, 9, 28, 10, 1, 
2024/1/20, 31, 11, 27, 8, 1, 
2024/1/21, 39, 11, 22, 11, 1, 
2024/1/22, 36, 12, 22, 11, 1, 
2024/1/23, 42, 16, 11, 17, 1, 
2024/1/24, 56, 22, 9, 21, 1, 
2024/1/25, 63, 21, 15, 23, 1, 
2024/1/26, 59, 22, 18, 22, 1, 
2024/1/27, 62, 32, 28, 7, 1, 
2024/1/28, 94, 13, 29, 7, 1, 
2024/1/29, 49, 11, 30, 11, , 
2024/1/30, 38, 13, 30, 11, , 
2024/1/31, 47, 20, 21, 12, 1, 
2024/2/1, 61, 25, 18, 11, 1, 
2024/2/2, 71, 19, 23, 14, 1, 
2024/2/3, 60, 14, 25, 14, 1, 
2024/2/4, 53, 21, 20, 20, 1, 
2024/2/5, 54, 24, 26, 16, 1, 
2024/2/6, 63, 27, 26, 8, 1, 
2024/2/7, 79, 23, 24, 9, 1, 
2024/2/8, 66, 15, 22, 10, 1, 
2024/2/9, 49, 9, 30, 3, 1, 
2024/2/10, 30, 4, 29, 1, 2, 
2024/2/11, 15, 4, 30, 5, 1, 
2024/2/12, 14, 6, 23, 11, 1, 
2024/2/13, 19, 13, 22, 18, 1, 
2024/2/14, 39, 20, 18, 18, 1, 
2024/2/15, 57, 13, 27, 9, 1, 
2024/2/16, 41, 7, 24, 7, 1, 
2024/2/17, 26, 6, 30, 5, 1, 
2024/2/18, 19, 12, 22, 20, 2, 
2024/2/19, 35, 16, 31, 13, 1, 
2024/2/20, 49, 11, 34, 8, 1, 
2024/2/21, 38, 15, 31, 15, 1, 
2024/2/22, 53, 14, 32, 8, 1, 
2024/2/23, 45, 4, 31, 4, 1, 
2024/2/24, 11, 4, 30, 6, 1, 
2024/2/25, 13, 6, 27, 9, 1, 
2024/2/26, 21, 5, 24, 8, 1, 
2024/2/27, 12, 7, 26, 8, 1, 
2024/2/28, 17, 8, 30, 9, 1, 
2024/2/29, 16, 7, 32, 6, 1, 
2024/3/1, 15, 7, 35, 8, 1, 
2024/3/2, 23, 6, 33, 1, 2, 
2024/3/3, 17, 3, 33, 8, 1, 
2024/3/4, 7, 6, 31, 11, 1, 
2024/3/5, 17, 8, 30, 11, 1, 
2024/3/6, 24, 9, 34, 12, 1, 
2024/3/7, 26, 6, 36, 6, 1, 
2024/3/8, 18, 7, 29, 6, 1, 
2024/3/9, 23, 4, 29, 3, 1, 
2024/3/10, 15, 2, 31, 2, 1, 
2024/3/12, 15, 8, 31, 12, 1, 
2024/3/13, 26, 9, 36, 12, 1, 
2024/3/14, 32, 12, 32, 9, 1, 
2024/3/15, 46, 18, 36, 13, 1, 
2024/3/16, 60, 15, 35, 12, 1, 
2024/3/17, 57, 25, 27, 12, 1, 
2024/3/18, 78, 12, 31, 16, 1, 
2024/3/19, 41, 8, 33, 7, 1, 
2024/3/20, 29, 9, 32, 9, 1, 
2024/3/21, 36, 17, 35, 20, 1, 
2024/3/22, 49, 16, 40, 8, 1, 
2024/3/23, 46, 9, 34, 4, 1, 
2024/3/24, 32, 6, 31, 7, 1, 
2024/3/25, 21, 4, 31, 6, , 
2024/3/26, 18, 3, 31, 4, 1, 
2024/3/27, 13, 4, 37, 3, 1, 
2024/3/28, 15, 9, 37, 3, 1, 
2024/3/29, 32, 9, 41, 2, 1, 
2024/3/30, 27, 3, 38, 2, 1, 
2024/3/31, 14, 2, 37, 3, 1, 
2023/10/1, 36, 14, 36, 7, , 
2023/10/2, 45, 13, 33, 7, 1, 
2023/10/3, 39, 14, 34, 5, 1, 
2023/10/4, 39, 17, 34, 10, 1, 
2023/10/5, 45, 19, 37, 8, 1, 
2023/10/6, 56, 22, 43, 6, 1, 
2023/10/7, 62, 20, 36, 7, 1, 
2023/10/8, 61, 18, 40, 9, 1, 
2023/10/9, 55, 18, 39, 8, 1, 
2023/10/10, 49, 14, 36, 9, 1, 
2023/10/11, 40, 10, 40, 5, , 
2023/10/12, 36, 13, 39, 7, 1, 
2023/10/13, 43, 17, 32, 5, , 
2023/10/14, 51, 17, 27, 8, 1, 
2023/10/15, 49, 11, 24, 7, 1, 
2023/10/16, 33, 9, 29, 9, 1, 
2023/10/17, 32, 16, 32, 9, 1, 
2023/10/18, 48, 13, 29, 10, , 
2023/10/19, 32, 4, 28, 4, , 
2023/10/20, 9, 3, 32, 2, 1, 
2023/10/21, 9, 4, 32, 4, 1, 
2023/10/22, 10, 9, 34, 8, , 
2023/10/23, 23, 9, 30, 5, , 
2023/10/24, 22, 4, 28, 4, 1, 
2023/10/25, 12, 6, 27, 9, 1, 
2023/10/26, 15, 6, 42, 9, 20, 
2023/10/27, 11, 6, 31, 8, 1, 
2023/10/28, 11, 7, 33, 4, 1, 
2023/10/29, 19, 9, 31, 10, 1, 
2023/10/30, 27, 7, 24, 5, 1, 
2023/10/31, 17, 6, 27, 5, 1, 
2023/11/1, 13, 7, 31, 4, 1, 
2023/11/2, 15, 6, 30, 2, 1, 
2023/11/3, 12, 4, 29, 4, 1, 
2023/11/4, 13, 5, 30, 2, 1, 
2023/11/5, 13, 4, 29, 5, 1, 
2023/11/6, 11, 6, 29, 5, 1, 
2023/11/7, 13, 7, 27, 5, 1, 
2023/11/8, 14, 7, 26, 10, 1, 
2023/11/9, 19, 7, 29, 5, 1, 
2023/11/10, 16, 7, 24, 10, 1, 
2023/11/11, 17, 7, 19, 7, 1, 
2023/11/12, 21, 10, 24, 9, 1, 
2023/11/13, 28, 8, 21, 5, 1, 
2023/11/14, 18, 10, 26, 7, 1, 
2023/11/15, 23, 10, 20, 11, 1, 
2023/11/16, 31, 15, 20, 11, 1, 
2023/11/17, 36, 19, 28, 15, , 
2023/11/18, 28, 16, 18, 17, 1, 
2023/11/19, 48, 37, 21, 21, 1, 
2023/11/20, 98, 19, 24, 12, 1, 
2023/11/21, 53, 10, 28, 7, 1, 
2023/11/22, 20, 13, 22, 8, 1, 
2023/11/23, 16, 19, 23, 5, 1, 
2023/11/24, 29, 18, 23, 6, 1, 
2023/11/25, 35, 12, 25, 7, 1, 
2023/11/26, 34, 24, 22, 7, 1, 
2023/11/27, 63, 13, 23, 8, 1, 
2023/11/28, 34, 18, 20, 15, 1, 
2023/11/29, 51, 30, 25, 17, 1, 
2023/11/30, 73, 14, 26, 10, 1, 
2023/12/1, 33, 8, 25, 6, 1, 
2023/12/2, 17, 9, 23, 5, 1, 
2023/12/3, 21, 5, 26, 6, 1, 
2023/12/4, 18, 7, 23, 8, 1, 
2023/12/5, 24, 12, 25, 8, 1, 
2023/12/6, 36, 18, 24, 9, 1, 
2023/12/7, 42, 9, 22, 4, 1, 
2023/12/8, 34, 6, 25, 5, 1, 
2023/12/9, 21, 5, 22, 10, 1, 
2023/12/10, 20, 7, 21, 6, 1, 
2023/12/11, 25, 7, 22, 4, 1, 
2023/12/12, 23, 6, 27, 4, 1, 
2023/12/13, 17, 5, 24, 5, 1, 
2023/12/14, 9, 10, 23, 14, 1, 
2023/12/15, 18, 21, 23, 10, 1, 
2023/12/16, 39, 19, 21, 11, 1, 
2023/12/17, 56, 22, 13, 19, 1, 
2023/12/18, 57, 35, 21, 19, 1, 
2023/12/19, 56, 22, 17, 11, 1, 
2023/12/20, 55, 22, 25, 9, 1, 
2023/12/21, 48, 12, 25, 10, 1, 
2023/12/22, 19, 13, 26, 4, 1, 
2023/12/23, 23, 5, 24, 4, 1, 
2023/12/24, 17, 11, 18, 16, 1, 
2023/12/25, 40, 25, 19, 18, 1, 
2023/12/26, 57, 40, 19, 24, 1, 
2023/12/27, 51, 28, 24, 13, 1, 
2023/12/28, 66, 39, 8, 20, 1, 
2023/12/29, 81, 36, 22, 12, 1, 
2023/12/30, 87, 26, 24, 5, 1, 
2023/12/31, 75, 16, 18, 10, 1, 
2023/7/1, 40, 13, 29, 5, , 
2023/7/2, 35, 12, 30, 5, , 
2023/7/3, 36, 13, 32, 6, , 
2023/7/4, 39, 13, 25, 5, , 
2023/7/5, 36, 12, 28, 6, , 
2023/7/6, 30, 13, 33, 8, , 
2023/7/7, 31, 18, 36, 5, , 
2023/7/8, 44, 24, 37, 10, , 
2023/7/9, 53, 27, 33, 9, , 
2023/7/10, 58, 42, 25, 16, , 
2023/7/11, 71, 44, 28, 7, , 
2023/7/12, 74, 27, 32, 4, , 
2023/7/13, 54, 18, 35, 4, , 
2023/7/14, 38, 14, 35, 2, , 
2023/7/15, 33, 12, 29, 4, , 
2023/7/16, 29, 14, 30, 9, , 
2023/7/17, 37, 22, 37, 10, , 
2023/7/18, 47, 35, 38, 7, , 
2023/7/19, 62, 28, 41, 7, , 
2023/7/20, 59, 20, 34, 5, , 
2023/7/21, 43, 18, 35, 4, , 
2023/7/22, 36, 18, 34, 3, , 
2023/7/23, 40, 21, 30, 7, , 
2023/7/24, 50, 21, 39, 4, , 
2023/7/25, 39, 20, 30, 4, , 
2023/7/26, 27, 19, 49, 6, , 
2023/7/27, 36, 15, 42, 4, , 
2023/7/28, 34, 13, 32, 2, , 
2023/7/29, 32, 11, 30, 3, , 
2023/7/30, 32, 10, 32, 5, , 
2023/7/31, 25, 15, 41, 4, , 
2023/8/1, 37, 20, 34, 3, , 
2023/8/2, 48, 17, 30, 4, , 
2023/8/3, 42, 13, 35, 4, , 
2023/8/4, 26, 10, 39, 2, , 
2023/8/5, 17, 11, 31, 3, , 
2023/8/6, 23, 15, 35, 3, , 
2023/8/7, 31, 15, 31, 5, , 
2023/8/8, 34, 16, 35, 3, , 
2023/8/9, 36, 12, 37, 7, , 
2023/8/10, 32, 18, 46, 8, , 
2023/8/11, 32, 19, 41, 4, , 
2023/8/12, 38, 17, 36, 4, , 
2023/8/13, 49, 13, 33, 4, , 
2023/8/14, 39, 11, 36, 3, , 
2023/8/15, 33, 13, 36, 3, , 
2023/8/16, 38, 16, 35, 2, , 
2023/8/17, 44, 19, 37, 5, , 
2023/8/18, 50, 25, 34, 4, , 
2023/8/19, 59, 27, 43, 8, , 
2023/8/20, 62, 31, 48, 15, , 
2023/8/21, 58, 32, 38, 16, , 
2023/8/22, 58, 36, 50, 15, 1, 
2023/8/23, 55, 33, 43, 15, 1, 
2023/8/24, 56, 22, 39, 3, , 
2023/8/25, 50, 14, 33, 4, , 
2023/8/26, 42, 14, 21, 3, , 
2023/8/27, 39, 7, 32, 3, , 
2023/8/28, 19, 7, 35, 3, , 
2023/8/29, 11, 10, 34, 3, , 
2023/8/30, 23, 12, 37, 5, , 
2023/8/31, 27, 9, 36, 5, , 
2023/9/1, 23, 8, 35, 3, , 
2023/9/2, 21, 9, 37, 2, , 
2023/9/3, 22, 11, 37, 5, , 
2023/9/4, 21, 14, 36, 6, , 
2023/9/5, 29, 13, 42, 6, , 
2023/9/6, 30, 13, 38, 7, , 
2023/9/7, 34, 15, 43, 10, , 
2023/9/8, 37, 15, 48, 6, , 
2023/9/9, 42, 11, 39, 5, , 
2023/9/10, 40, 9, 36, 4, , 
2023/9/11, 31, 11, 33, 9, , 
2023/9/12, 35, 14, 34, 6, , 
2023/9/13, 38, 11, 38, 7, , 
2023/9/14, 26, 8, 29, 8, , 
2023/9/15, 21, 7, 34, 7, , 
2023/9/16, 22, 25, 33, 5, , 
2023/9/17, 56, 37, 34, 4, 1, 
2023/9/18, 73, 13, 30, 8, , 
2023/9/19, 30, 8, 32, 6, , 
2023/9/20, 21, 10, 43, 6, , 
2023/9/21, 25, 8, 31, 2, 1, 
2023/9/22, 17, 6, 34, 4, , 
2023/9/23, 11, 5, 38, 4, , 
2023/9/24, 15, 6, 31, 8, , 
2023/9/25, 15, 7, 38, 8, 1, 
2023/9/26, 21, 10, 38, 11, 1, 
2023/9/27, 21, 10, 35, 7, 1, 
2023/9/28, 22, 10, 41, 12, 1, 
2023/9/29, 28, 14, 41, 14, 1, 
2023/9/30, 35, 12, 39, 7, 1, 
2023/4/1, 50, 8, 34, 2, 1, 
2023/4/2, 25, 3, 35, 6, 1, 
2023/4/3, 7, 2, 32, 6, 1, 
2023/4/4, 8, 5, 38, 6, 1, 
2023/4/5, 17, 6, 41, 6, 1, 
2023/4/6, 21, 21, 42, 4, 1, 
2023/4/13, 27, 14, 37, 6, 1, 
2023/4/14, 17, 14, 37, 4, 1, 
2023/4/15, 25, 11, 41, 5, 1, 
2023/4/16, 22, 12, 39, 11, 1, 
2023/4/17, 23, 15, 38, 7, 1, 
2023/4/18, 34, 13, 41, 11, 1, 
2023/4/20, 33, 18, 42, 5, 1, 
2023/4/21, 47, 18, 41, 6, 1, 
2023/4/22, 51, 22, 37, 3, 1, 
2023/4/23, 58, 18, 30, 7, 1, 
2023/4/24, 47, 20, 34, 10, 1, 
2023/4/25, 56, 16, 32, 7, 1, 
2023/4/26, 46, 10, 34, 9, 1, 
2023/4/27, 25, 14, 26, 19, 1, 
2023/4/28, 31, 16, 32, 11, 1, 
2023/4/29, 35, 12, 34, 4, 1, 
2023/4/30, 32, 10, 31, 4, 1, 
2023/5/1, 33, 11, 34, 8, 1, 
2023/5/2, 35, 12, 36, 10, 1, 
2023/5/3, 32, 11, 40, 5, 1, 
2023/5/4, 31, 12, 42, 6, 1, 
2023/5/5, 34, 12, 35, 14, 1, 
2023/5/6, 37, 12, 35, 7, 1, 
2023/5/7, 40, 11, 34, 11, 1, 
2023/5/8, 31, 18, 38, 11, 1, 
2023/5/9, 40, 16, 34, 4, 1, 
2023/5/10, 36, 15, 36, 5, 1, 
2023/5/11, 32, 8, 33, 9, 1, 
2023/5/12, 19, 6, 37, 8, 1, 
2023/5/13, 19, 7, 32, 5, 1, 
2023/5/14, 24, 10, 40, 7, , 
2023/5/15, 32, 17, 41, 9, , 
2023/5/16, 49, 14, 38, 6, 1, 
2023/5/17, 34, 17, 37, 6, , 
2023/5/18, 38, 17, 35, 9, , 
2023/5/19, 43, 12, 42, 4, , 
2023/5/20, 36, 11, 38, 5, , 
2023/5/21, 36, 14, 37, 6, , 
2023/5/22, 46, 16, 46, 8, , 
2023/5/23, 51, 20, 39, 12, , 
2023/5/24, 56, 15, 34, 10, , 
2023/5/25, 42, 15, 36, 9, , 
2023/5/26, 49, 22, 41, 11, , 
2023/5/27, 59, 27, 42, 8, , 
2023/5/28, 57, 28, 48, 9, , 
2023/5/29, 60, 29, 48, 9, , 
2023/5/30, 64, 21, 44, 9, , 
2023/5/31, 54, 17, 45, 9, , 
2023/6/1, 49, 22, 48, 11, , 
2023/6/2, 65, 19, 39, 6, , 
2023/6/3, 58, 14, 38, 6, , 
2023/6/4, 47, 11, 40, 5, , 
2023/6/5, 42, 11, 41, 5, , 
2023/6/6, 33, 11, 33, 5, , 
2023/6/7, 30, 10, 36, 6, , 
2023/6/8, 27, 14, 37, 5, , 
2023/6/9, 39, 16, 39, 7, , 
2023/6/10, 48, 13, 37, 6, , 
2023/6/11, 36, 9, 46, 6, , 
2023/6/12, 19, 11, 43, 6, , 
2023/6/13, 26, 10, 48, 5, , 
2023/6/14, 26, 14, 48, 8, , 
2023/6/15, 30, 20, 48, 10, , 
2023/6/16, 47, 17, 52, 3, , 
2023/6/17, 42, 14, 51, 4, , 
2023/6/18, 36, 15, 51, 6, , 
2023/6/19, 40, 26, 42, 11, , 
2023/6/20, 57, 38, 37, 7, , 
2023/6/21, 71, 26, 47, 5, , 
2023/6/22, 59, 16, 42, 3, , 
2023/6/23, 42, 19, 45, 4, , 
2023/6/24, 54, 15, 43, 7, , 
2023/6/25, 45, 18, 44, 13, , 
2023/6/26, 43, 17, 43, 6, , 
2023/6/27, 44, 18, 43, 8, , 
2023/6/28, 49, 20, 42, 9, , 
2023/6/29, 51, 16, 45, 4, , 
2023/6/30, 43, 13, 39, 2, , 
2023/1/2, 66, 27, 18, 9, , 
2023/1/3, 68, 18, 14, 15, , 
2023/1/4, 56, 16, 22, 17, , 
2023/1/5, 47, 11, 20, 12, , 
2023/1/6, 34, 10, 26, 5, , 
2023/1/7, 41, 10, 23, 13, 1, 
2023/1/8, 40, 7, 30, 2, , 
2023/1/9, 24, 5, 26, 10, , 
2023/1/10, 14, 9, 21, 9, , 
2023/1/11, 25, 10, 24, 12, , 
2023/1/12, 31, 12, 23, 16, , 
2023/1/13, 35, 16, 24, 16, , 
2023/1/14, 46, 10, 28, 8, , 
2023/1/15, 33, 6, 25, 10, , 
2023/1/16, 18, 5, 33, 5, , 
2023/1/17, 10, 3, 30, 3, , 
2023/1/18, 6, 3, 26, 5, , 
2023/1/19, 7, 4, 21, 14, , 
2023/1/20, 9, 5, 29, 4, , 
2023/1/21, 15, 4, 26, 9, 1, 
2023/1/22, 13, 8, 20, 15, 1, 
2023/1/23, 23, 11, 25, 8, 1, 
2023/1/24, 32, 11, 23, 6, 1, 
2023/1/25, 38, 14, 18, 11, 1, 
2023/1/26, 50, 15, 20, 14, 1, 
2023/1/27, 52, 13, 20, 8, 1, 
2023/1/28, 43, 13, 21, 8, 1, 
2023/1/29, 45, 14, 24, 4, 1, 
2023/1/30, 50, 15, 22, 10, 1, 
2023/1/31, 48, 19, 23, 12, 1, 
2023/2/1, 51, 18, 22, 10, 1, 
2023/2/2, 55, 24, 18, 18, 1, 
2023/2/3, 61, 24, 27, 10, 1, 
2023/2/4, 59, 20, 26, 5, 1, 
2023/2/5, 57, 16, 28, 9, 1, 
2023/2/6, 47, 9, 29, 5, 1, 
2023/2/7, 25, 9, 29, 6, , 
2023/2/8, 27, 9, 31, 6, 1, 
2023/2/9, 31, 15, 26, 9, 1, 
2023/2/10, 46, 18, 29, 13, 1, 
2023/2/11, 58, 14, 38, 10, , 
2023/2/12, 52, 15, 35, 14, 1, 
2023/2/13, 56, 21, 34, 15, 1, 
2023/2/14, 66, 16, 32, 16, 1, 
2023/2/15, 55, 17, 29, 22, 1, 
2023/2/16, 54, 27, 32, 22, 1, 
2023/2/17, 67, 29, 32, 16, 1, 
2023/2/18, 68, 22, 31, 23, 1, 
2023/2/19, 61, 27, 32, 23, 1, 
2023/2/20, 66, 33, 31, 20, 1, 
2023/2/21, 83, 26, 29, 12, 1, 
2023/2/22, 72, 20, 29, 13, , 
2023/2/23, 62, 15, 29, 5, , 
2023/2/24, 46, 9, 25, 5, 1, 
2023/2/25, 34, 8, 29, 4, 1, 
2023/2/26, 31, 6, 29, 7, 1, 
2023/2/27, 24, 9, 28, 4, 1, 
2023/2/28, 31, 10, 32, 7, 1, 
2023/3/1, 36, 14, 30, 7, 1, 
2023/3/2, 50, 21, 26, 12, 1, 
2023/3/3, 66, 22, 34, 7, 1, 
2023/3/4, 70, 18, 36, 11, 1, 
2023/3/5, 61, 17, 33, 13, 1, 
2023/3/6, 59, 19, 29, 14, 1, 
2023/3/7, 60, 15, 26, 16, 1, 
2023/3/8, 44, 11, 30, 13, 1, 
2023/3/9, 27, 7, 34, 2, 1, 
2023/3/10, 18, 9, 30, 3, 1, 
2023/3/11, 19, 8, 25, 7, 1, 
2023/3/12, 22, 10, 30, 13, 1, 
2023/3/13, 33, 10, 35, 3, 1, 
2023/3/14, 26, 9, 31, 9, 1, 
2023/3/15, 19, 10, 35, 13, 1, 
2023/3/16, 34, 9, 39, 5, 1, 
2023/3/17, 26, 10, 38, 5, 1, 
2023/3/18, 31, 10, 37, 5, 1, 
2023/3/19, 36, 5, 34, 8, 1, 
2023/3/20, 17, 8, 34, 8, 1, 
2023/3/21, 26, 14, 37, 9, 1, 
2023/3/22, 48, 20, 40, 8, 1, 
2023/3/23, 63, 19, 37, 12, 1, 
2023/3/24, 55, 13, 35, 7, 1, 
2023/3/25, 40, 10, 37, 8, 1, 
2023/3/26, 27, 10, 37, 5, 1, 
2023/3/27, 19, 9, 35, 6, , 
2023/3/28, 21, 10, 37, 6, 1, 
2023/3/29, 24, 11, 40, 10, 1, 
2023/3/30, 30, , 33, 11, 1, 
2022/10/1, 16, 9, 31, 5, 1, 
2022/10/2, 15, 9, 36, 10, 1, 
2022/10/3, 21, 9, 27, 13, 1, 
2022/10/4, 19, 10, 28, 9, 1, 
2022/10/5, 23, 10, 30, 6, 1, 
2022/10/6, 23, 12, 24, 9, 1, 
2022/10/7, 31, 10, 25, 6, 1, 
2022/10/8, 32, 14, 27, 10, 1, 
2022/10/9, 43, 18, 26, 12, 1, 
2022/10/10, 51, 16, 30, 8, 1, 
2022/10/11, 47, 12, 31, 6, 1, 
2022/10/12, 38, 15, 31, 8, 1, 
2022/10/13, 42, 19, 29, 17, 1, 
2022/10/14, 47, 21, 39, 6, 1, 
2022/10/15, 56, 16, 33, 11, 1, 
2022/10/16, 50, 15, 27, 8, 1, 
2022/10/17, 45, 24, 22, 14, 1, 
2022/10/18, 59, 37, 24, 14, 1, 
2022/10/19, 76, 41, 20, 16, 1, 
2022/10/20, 79, 35, 27, 10, 1, 
2022/10/21, 70, 20, 27, 9, 1, 
2022/10/22, 45, 14, 24, 9, 1, 
2022/10/23, 33, 27, 20, 13, , 
2022/10/24, 56, 22, 25, 21, , 
2022/10/25, 38, 32, 19, 22, , 
2022/10/26, 60, 32, 29, 18, 1, 
2022/10/27, 65, 32, 31, 19, 1, 
2022/10/28, 73, 32, 30, 14, 1, 
2022/10/29, 74, 30, 29, 13, , 
2022/10/30, 71, 28, 29, 10, 1, 
2022/10/31, 67, 22, 26, 4, , 
2022/11/1, 58, 12, 26, 13, , 
2022/11/2, 37, 13, 24, 12, , 
2022/11/3, 34, 13, 27, 2, , 
2022/11/4, 27, 11, 25, 9, , 
2022/11/5, 15, 11, 30, 15, 1, 
2022/11/6, 23, 10, 26, 16, 1, 
2022/11/7, 23, 10, 32, 13, 1, 
2022/11/8, 32, 15, 23, 11, 1, 
2022/11/9, 40, 13, 21, 10, 1, 
2022/11/10, 28, 8, 28, 8, 1, 
2022/11/11, 19, 11, 26, 6, 1, 
2022/11/12, 34, 16, 28, 8, 1, 
2022/11/13, 52, 15, 22, 13, 1, 
2022/11/14, 51, 21, 22, 14, 1, 
2022/11/15, 50, 13, 26, 7, 1, 
2022/11/16, 28, 8, 27, 12, 1, 
2022/11/17, 15, 10, 24, 9, 1, 
2022/11/18, 17, 9, 24, 4, 1, 
2022/11/19, 17, 7, 24, 8, 1, 
2022/11/20, 13, 9, 27, 12, , 
2022/11/21, 21, 8, 27, 2, , 
2022/11/22, 14, 6, 20, 14, , 
2022/11/23, 13, 10, 23, 17, , 
2022/11/24, 28, 12, 20, 13, , 
2022/11/25, 32, 9, 22, 9, , 
2022/11/26, 23, 10, 24, 14, , 
2022/11/27, 28, 9, 24, 9, , 
2022/11/28, 31, 7, 21, 11, , 
2022/11/29, 21, 10, 19, 17, , 
2022/11/30, 27, 10, 18, 12, , 
2022/12/1, 31, 10, 19, 11, , 
2022/12/2, 28, 13, 23, 14, , 
2022/12/3, 40, 12, 24, 9, , 
2022/12/4, 45, 10, 20, 15, , 
2022/12/5, 36, 11, 18, 12, , 
2022/12/6, 40, 22, 7, 16, , 
2022/12/7, 68, 29, 16, 17, , 
2022/12/8, 78, 18, 23, 10, , 
2022/12/9, 61, 6, 26, 5, , 
2022/12/10, 24, 6, 25, 7, , 
2022/12/11, 19, 9, 17, 12, , 
2022/12/12, 31, 12, 15, 21, 1, 
2022/12/13, 38, 17, 11, 17, , 
2022/12/14, 52, 9, 20, 11, , 
2022/12/15, 30, 6, 20, 7, 1, 
2022/12/16, 19, 8, 12, 11, 1, 
2022/12/17, 28, 11, 18, 11, 1, 
2022/12/18, 45, 13, 22, 16, 1, 
2022/12/19, 49, 13, 22, 20, 1, 
2022/12/20, 47, 13, 20, 9, 1, 
2022/12/21, 47, 10, 23, 8, 1, 
2022/12/22, 36, 6, 22, 4, 1, 
2022/12/23, 19, 4, 25, 7, 1, 
2022/12/24, 15, 9, 20, 14, 1, 
2022/12/25, 29, 12, 21, 11, 1, 
2022/12/26, 44, 15, 20, 18, 1, 
2022/12/27, 48, 18, 17, 18, , 
2022/12/28, 55, 19, 24, 16, 1, 
2022/12/29, 52, 14, 22, 7, 1, 
2022/12/30, 34, 10, 24, 8, , 
2022/12/31, 26, 18, 20, 15, , 
2023/1/1, 52, 26, 14, 22, , 
2022/7/12, 36, 21, 44, 13, 1, 
2022/7/13, 29, 17, 39, 13, 1, 
