date, pm25, pm10, o3, no2, so2, co
2024/8/4, 57, 19, 38, 7, 3, 4
2024/8/5, 47, 17, 45, 9, 3, 3
2024/8/6, 25, 28, 52, 10, 2, 4
2024/8/7, 53, 21, 35, 10, 2, 4
2024/8/8, 47, 29, 67, 13, 4, 6
2024/8/9, 57, 33, 51, 11, 3, 5
2024/8/10, 69, 25, 43, 7, 3, 5
2024/8/11, 51, 27, 60, 12, 3, 5
2024/8/12, 61, 22, 65, 11, 3, 4
2024/8/13, 48, 21, 70, 9, 3, 4
2024/8/14, 44, 23, 51, 7, 3, 4
2024/8/15, 53, 19, 63, 7, 3, 4
2024/8/16, 37, 20, 58, 7, 3, 4
2024/8/17, 49, 25, 55, 6, 3, 4
2024/8/18, 57, 26, 54, 9, 3, 5
2024/8/19, 62, 27, 36, 8, 3, 4
2024/8/20, 73, 12, 19, 7, 3, 3
2024/8/21, 30, 11, 32, 6, 3, 3
2024/8/22, 17, 22, 46, 12, 3, 4
2024/8/23, 56, 34, 59, 10, 3, 5
2024/8/24, 76, 31, 46, 9, 3, 5
2024/8/25, 72, 37, 55, 13, 3, 5
2024/8/26, 82, 33, 25, 14, 3, 5
2024/8/27, 68, 14, 39, 10, 3, 3
2024/8/28, 29, 13, 43, 10, 3, 2
2024/8/29, 28, 16, 62, 10, 3, 2
2024/8/30, 34, 34, 70, 9, 4, 4
2024/8/31, 67, 32, 56, 9, 4, 4
2024/9/1, 70, 22, 41, 17, 3, 3
2024/9/2, 49, 17, 44, 10, 3, 2
2024/9/3, 40, 13, 53, 10, 3, 1
2024/9/4, 31, 24, 41, 12, 3, 3
2024/9/5, 63, 20, 25, 12, 3, 3
2024/9/6, 56, 17, 55, 9, 3, 4
2024/9/7, 34, 27, 56, 10, 3, 4
2024/9/8, 68, 25, 50, 11, 3, 4
2024/9/9, 67, 35, 64, 14, 3, 4
2024/9/10, 88, 24, 52, 18, 3, 4
2024/9/11, 67, 10, 9, 11, 2, 3
2024/9/12, 28, 13, 19, 9, 3, 4
2024/9/13, 30, 14, 26, 7, 3, 4
2024/9/14, 38, 14, 31, 7, 3, 4
2024/9/15, 38, 6, 27, 5, 3, 4
2024/9/16, 23, 12, 39, 7, 3, 4
2024/9/17, 30, 19, 46, 9, 4, 5
2024/9/18, 52, 14, 34, 9, 3, 4
2024/9/19, 31, 15, 8, 11, 3, 4
2024/9/20, 39, 4, 22, 9, 3, 3
2024/9/21, 10, 8, 22, 7, 3, 2
2024/9/22, 15, 8, 34, 9, 3, 2
2024/9/23, 17, 13, 39, 11, 3, 1
2024/9/24, 26, 17, 36, 14, 3, 2
2024/9/25, 44, 21, 51, 16, 4, 3
2024/9/26, 51, 20, 59, 14, 3, 3
2024/9/27, 49, 10, 35, 11, 3, 2
2024/9/28, 26, 10, 34, 5, 3, 2
2024/9/29, 25, 13, 43, 11, 3, 1
2024/9/30, 31, 16, 32, 12, 4, 1
2024/4/1, 48, 44, 58, 26, 4, 4
2024/4/2, 66, 21, 38, 16, 3, 3
2024/4/3, 47, 26, 38, 15, 3, 4
2024/4/4, 45, 35, 52, 12, 3, 3
2024/4/5, 57, 55, 64, 26, 5, 5
2024/4/6, 101, 45, 95, 19, 5, 5
2024/4/7, 84, 46, 54, 29, 4, 5
2024/4/8, 82, 43, 53, 20, 4, 4
2024/4/9, 74, 39, 47, 10, 3, 3
2024/4/10, 51, 45, 59, 19, 5, 4
2024/4/11, 64, 47, 51, 23, 4, 4
2024/4/12, 78, 40, 63, 17, 3, 3
2024/4/13, 60, 40, 66, 21, 5, 4
2024/4/14, 66, 21, 40, 11, 4, 3
2024/4/15, 41, 46, 46, 11, 3, 3
2024/4/16, 66, 119, 43, 15, 4, 5
2024/4/17, 119, 106, 47, 23, 4, 4
2024/4/18, 83, 53, 85, 22, 5, 3
2024/4/19, 65, 63, 38, 18, 3, 4
2024/4/20, 77, 16, 37, 10, 3, 3
2024/4/21, 22, 35, 44, 14, 3, 3
2024/4/22, 53, 26, 47, 12, 3, 2
2024/4/23, 48, 20, 42, 10, 3, 2
2024/4/24, 36, 28, 51, 12, 3, 4
2024/4/25, 43, 62, 79, 22, 4, 6
2024/4/26, 101, 46, 62, 19, 4, 5
2024/4/27, 100, 26, 66, 19, 3, 4
2024/4/29, 55, 37, 57, 16, 3, 4
2024/4/30, 66, 30, 45, 13, 3, 3
2024/5/1, 55, 31, 62, 13, 3, 3
2024/5/2, 53, 44, 96, 29, 4, 4
2024/5/3, 72, 41, 89, 20, 4, 4
2024/5/4, 74, 19, 34, 9, 3, 3
2024/5/5, 43, 10, 42, 9, 3, 4
2024/5/6, 20, 23, 37, 14, 3, 4
2024/5/7, 49, 20, 41, 15, 3, 3
2024/5/8, 31, 25, 53, 17, 4, 3
2024/5/9, 44, 24, 50, 10, 3, 2
2024/5/10, 42, 19, 37, 11, 3, 3
2024/5/11, 38, 69, 44, 8, 4, 3
2024/5/12, 48, 32, 52, 18, 4, 4
2024/5/13, 52, 30, 54, 20, 3, 3
2024/5/14, 51, 25, 44, 15, 3, 3
2024/5/15, 36, 18, 51, 9, 3, 3
2024/5/16, 33, 35, 61, 13, 3, 4
2024/5/17, 57, 24, 43, 14, 3, 3
2024/5/18, 39, 29, 53, 9, 5, 4
2024/5/19, 48, 28, 36, 13, 4, 4
2024/5/20, 53, 31, 50, 10, 3, 3
2024/5/21, 69, 49, 64, 17, 6, 6
2024/5/22, 94, 38, 55, 21, 5, 5
2024/5/23, 73, 53, 48, 18, 3, 6
2024/5/24, 113, 34, 39, 13, 3, 3
2024/5/25, 47, 21, 40, 10, 3, 3
2024/5/26, 48, 25, 46, 14, 3, 4
2024/5/27, 30, 21, 37, 18, 3, 3
2024/5/28, 40, 24, 51, 18, 4, 4
2024/5/29, 37, 27, 53, 24, 4, 4
2024/5/30, 43, 23, 56, 15, 4, 3
2024/5/31, 35, 25, 42, 8, 3, 3
2024/6/1, 51, 23, 51, 10, 4, 3
2024/6/2, 43, 22, 50, 14, 3, 3
2024/6/3, 52, 21, 57, 13, 3, 3
2024/6/4, 41, 41, 83, 18, 5, 4
2024/6/5, 79, 33, 66, 15, 4, 4
2024/6/6, 65, 40, 94, 20, 5, 5
2024/6/7, 75, 27, 37, 10, 3, 3
2024/6/8, 69, 21, 67, 10, 4, 4
2024/6/9, 49, 37, 96, 17, 3, 4
2024/6/10, 69, 48, 81, 18, 3, 3
2024/6/11, 79, 39, 56, 24, 2, 2
2024/6/14, 62, 36, 34, 19, 6, 3
2024/6/15, 23, 23, 68, 9, 5, 6
2024/6/16, 28, 29, 69, 14, 4, 6
2024/6/17, 41, 26, 76, 18, 4, 5
2024/6/18, 49, 32, 104, 17, 4, 4
2024/6/19, 60, 31, 71, 21, 5, 3
2024/6/20, 55, 38, 99, 24, 6, 4
2024/6/21, 74, 27, 35, 17, 4, 5
2024/6/22, 62, 13, 40, 9, 3, 5
2024/6/23, 27, 36, 69, 10, 3, 4
2024/6/24, 49, 24, 53, 12, 3, 3
2024/6/25, 27, 24, 69, 18, 3, 3
2024/6/26, 49, 24, 69, 22, 3, 3
2024/6/27, 50, 32, 98, 23, 3, 3
2024/6/28, 60, 36, 58, 12, 4, 4
2024/6/29, 83, 15, 44, 8, 3, 3
2024/6/30, 30, 26, 70, 12, 3, 3
2024/1/1, 78, 43, 17, 29, 3, 7
2024/1/2, 106, 47, 21, 29, 3, 6
2024/1/3, 110, 41, 23, 28, 4, 5
2024/1/4, 93, 60, 30, 22, 3, 6
2024/1/5, 139, 32, 25, 21, 4, 4
2024/1/6, 63, 24, 23, 9, 4, 3
2024/1/7, 54, 22, 17, 21, 5, 5
2024/1/8, 53, 30, 11, 29, 4, 5
2024/1/9, 78, 56, 7, 36, 3, 6
2024/1/10, 151, 59, 15, 28, 4, 5
2024/1/11, 155, 52, 23, 29, 5, 6
2024/1/12, 109, 26, 24, 31, 5, 5
2024/1/13, 57, 31, 25, 25, 4, 5
2024/1/14, 74, 25, 23, 16, 4, 4
2024/1/15, 55, 30, 14, 33, 4, 5
2024/1/16, 71, 41, 2, 43, 5, 8
2024/1/17, 110, 34, 16, 34, 3, 6
2024/1/18, 97, 16, 28, 12, 3, 3
2024/1/19, 41, 8, 26, 11, 3, 3
2024/1/20, 13, 11, 25, 11, 3, 3
2024/1/21, 29, 28, 24, 10, 3, 3
2024/1/22, 54, 23, 25, 12, 3, 3
2024/1/23, 50, 18, 27, 13, 4, 3
2024/1/24, 45, 20, 25, 23, 5, 5
2024/1/25, 58, 32, 15, 41, 5, 7
2024/1/26, 90, 45, 30, 37, 5, 8
2024/1/27, 135, 27, 30, 22, 4, 5
2024/1/28, 72, 38, 29, 34, 4, 7
2024/1/29, 96, 49, 22, 40, 4, 8
2024/1/30, 141, 52, 29, 45, 5, 7
2024/1/31, 124, 75, 16, 36, 4, 8
2024/2/1, 153, 63, 22, 31, 4, 6
2024/2/2, 144, 49, 21, 29, 3, 5
2024/2/3, 116, 28, 29, 18, 3, 4
2024/2/4, 83, 9, 25, 19, 3, 3
2024/2/5, 13, 18, 24, 20, 3, 4
2024/2/6, 42, 36, 28, 17, 3, 4
2024/2/7, 80, 44, 30, 29, 4, 7
2024/2/8, 113, 30, 36, 22, 4, 5
2024/2/9, 75, 42, 42, 21, 4, 6
2024/2/10, 96, 43, 35, 18, 3, 6
2024/2/11, 99, 60, 36, 19, 3, 7
2024/2/12, 137, 50, 38, 13, 3, 5
2024/2/13, 101, 32, 33, 15, 3, 4
2024/2/14, 64, 29, 27, 21, 3, 4
2024/2/15, 57, 27, 27, 23, 3, 4
2024/2/16, 56, 41, 33, 27, 3, 5
2024/2/17, 91, 39, 27, 22, 3, 4
2024/2/18, 77, 18, 20, 18, 3, 5
2024/2/19, 38, 36, 26, 15, 3, 4
2024/2/20, 56, 3, 28, 7, 2, 2
2024/2/21, 6, 8, 24, 14, 3, 2
2024/2/22, 12, 10, 29, 10, 3, 2
2024/2/23, 15, 12, 31, 5, 3, 2
2024/2/24, 15, 17, 23, 12, 3, 3
2024/2/25, 37, 39, 24, 27, 3, 5
2024/2/26, 70, 28, 33, 18, 3, 3
2024/2/27, 52, 33, 27, 18, 3, 3
2024/2/28, 48, 65, 31, 30, 4, 5
2024/2/29, 129, 44, 33, 8, 3, 2
2024/3/1, 38, 29, 34, 9, 3, 2
2024/3/2, 38, 70, 45, 15, 3, 5
2024/3/3, 120, 88, 41, 30, 4, 7
2024/3/4, 151, 44, 36, 24, 3, 4
2024/3/5, 96, 19, 30, 22, 3, 3
2024/3/6, 31, 33, 38, 15, 3, 3
2024/3/7, 61, 42, 35, 13, 4, 3
2024/3/8, 67, 28, 33, 14, 4, 4
2024/3/9, 52, 26, 42, 17, 4, 4
2024/3/10, 56, 30, 34, 27, 4, 4
2024/3/11, 47, 40, 29, 28, 4, 6
2024/3/12, 69, 40, 49, 20, 4, 4
2024/3/13, 68, 46, 47, 25, 4, 4
2024/3/14, 81, 37, 42, 25, 3, 4
2024/3/15, 62, 47, 57, 26, 5, 5
2024/3/16, 78, 74, 38, 12, 4, 4
2024/3/17, 65, 25, 36, 21, 4, 3
2024/3/18, 41, 31, 42, 20, 4, 4
2024/3/19, 69, 35, 37, 10, 3, 2
2024/3/20, 57, 37, 41, 20, 4, 3
2024/3/21, 57, 38, 46, 15, 3, 3
2024/3/22, 59, 60, 57, 16, 3, 4
2024/3/23, 81, 38, 45, 13, 2, 3
2024/3/24, 53, 20, 36, 11, 2, 3
2024/3/25, 24, 8, 35, 12, 2, 3
2024/3/26, 14, 29, 36, 20, 3, 4
2024/3/27, 59, 34, 21, 28, 2, 4
2024/3/28, 70, 112, 35, 16, 2, 4
2024/3/29, 89, 75, 38, 17, 3, 4
2024/3/30, 69, 52, 41, 16, 3, 4
2024/3/31, 57, 45, 46, 25, 4, 5
2023/10/1, 30, 18, 40, 16, 2, 2
2023/10/2, 39, 20, 27, 15, 3, 2
2023/10/3, 48, 25, 49, 15, 4, 3
2023/10/4, 54, 40, 31, 8, 3, 2
2023/10/5, 28, 25, 32, 19, 4, 3
2023/10/6, 44, 25, 31, 18, 2, 3
2023/10/7, 48, 13, 28, 9, 2, 3
2023/10/8, 22, 17, 36, 13, 3, 3
2023/10/9, 38, 23, 39, 15, 3, 4
2023/10/10, 55, 30, 39, 20, 3, 4
2023/10/11, 58, 26, 34, 31, 3, 4
2023/10/12, 58, 39, 33, 28, 2, 5
2023/10/13, 75, 37, 44, 24, 2, 5
2023/10/14, 87, 21, 49, 15, 3, 5
2023/10/15, 54, 35, 31, 21, 3, 5
2023/10/16, 50, 30, 36, 24, 4, 4
2023/10/17, 50, 30, 33, 25, 3, 5
2023/10/18, 59, 21, 26, 19, , 5
2023/10/19, 57, 21, 26, 10, 2, 3
2023/10/20, 20, 18, 27, 15, 3, 2
2023/10/21, 28, 23, 36, 16, 2, 3
2023/10/22, 42, 28, 41, 22, 3, 4
2023/10/23, 51, 36, 26, 32, 2, 5
2023/10/24, 72, 38, 39, 29, 3, 5
2023/10/25, 69, 40, 67, 21, 2, 6
2023/10/26, 85, 48, 30, 20, 3, 5
2023/10/27, 75, 39, 39, 26, 4, 5
2023/10/28, 65, 34, 41, 23, 2, 4
2023/10/29, 67, 45, 44, 33, 4, 5
2023/10/30, 90, 47, 41, 27, 3, 5
2023/10/31, 98, 33, 49, 14, 2, 4
2023/11/1, 73, 28, 43, 17, 3, 3
2023/11/2, 51, 25, 39, 11, 3, 4
2023/11/3, 58, 45, 30, 16, 3, 6
2023/11/4, 78, 16, 29, 9, 3, 4
2023/11/5, 40, 22, 30, 6, 2, 3
2023/11/6, 27, 21, 29, 13, 4, 2
2023/11/7, 26, 29, 21, 29, 3, 3
2023/11/8, 54, 28, 31, 24, , 4
2023/11/9, 64, 22, 26, 11, , 2
2023/11/10, 39, 21, 22, 16, 4, 2
2023/11/11, 48, 19, 26, 14, 4, 2
2023/11/12, 48, 21, 27, 17, 5, 2
2023/11/13, 51, 26, 26, 22, 4, 2
2023/11/14, 58, 45, 24, 31, 4, 4
2023/11/15, 100, 46, 10, 34, 3, 5
2023/11/16, 133, 14, 20, 15, 3, 2
2023/11/17, 31, 19, 26, 12, 4, 3
2023/11/18, 45, 31, 29, 14, 4, 3
2023/11/19, 67, 27, 16, 27, 5, 5
2023/11/20, 60, 28, 19, 35, 5, 6
2023/11/21, 71, 36, 27, 32, 4, 5
2023/11/22, 83, 68, 41, 17, 4, 6
2023/11/23, 110, 18, 22, 10, 3, 2
2023/11/24, 27, 19, 20, 16, 4, 3
2023/11/25, 42, 22, 19, 24, 4, 4
2023/11/26, 71, 26, 20, 20, 3, 4
2023/11/27, 70, 32, 24, 15, 4, 4
2023/11/28, 65, 22, 27, 19, 3, 3
2023/11/29, 54, 20, 24, 11, 4, 3
2023/11/30, 35, 23, 22, 18, 4, 4
2023/12/1, 44, 32, 20, 22, 4, 4
2023/12/2, 74, 34, 24, 21, 5, 5
2023/12/3, 80, 30, 21, 34, 5, 6
2023/12/4, 80, 38, 15, 39, 4, 6
2023/12/5, 98, 58, 32, 29, 4, 6
2023/12/6, 136, 53, 26, 19, 4, 4
2023/12/7, 69, 67, 48, 14, 3, 4
2023/12/8, 71, 57, 42, 20, 3, 5
2023/12/9, 79, 77, 27, 25, 3, 7
2023/12/10, 153, 26, 25, 19, 3, 5
2023/12/11, 54, 8, 19, 17, 3, 4
2023/12/12, 14, 21, 17, 25, 3, 5
2023/12/13, 47, 12, 22, 13, 3, 2
2023/12/14, 22, 9, 19, 19, 3, 3
2023/12/15, 26, 16, 27, 8, 3, 2
2023/12/16, 29, 14, 26, 8, 3, 2
2023/12/17, 42, 16, 14, 26, 3, 3
2023/12/18, 52, 26, 11, 33, 3, 2
2023/12/19, 81, 31, 25, 18, 3, 2
2023/12/20, 80, 15, 23, 12, 3, 2
2023/12/21, 43, 19, 20, 15, 4, 3
2023/12/22, 52, 21, 20, 27, 3, 4
2023/12/23, 72, 26, 23, 26, 4, 3
2023/12/24, 80, 36, 19, 30, 3, 4
2023/12/25, 110, 34, 17, 37, 4, 4
2023/12/26, 93, 48, 17, 47, 4, 6
2023/12/27, 111, 63, 17, 44, 4, 7
2023/12/28, 144, 56, 19, 39, 4, 8
2023/12/29, 144, 64, 17, 34, 3, 8
2023/12/30, 158, 34, 28, 19, 3, 6
2023/12/31, 87, 29, 17, 24, 3, 7
2023/7/1, 71, 31, 62, 9, 3, 7
2023/7/2, 79, 34, 67, 11, 3, 6
2023/7/3, 78, 26, 30, 11, 3, 5
2023/7/4, 63, 22, 56, 7, 2, 5
2023/7/5, 41, 35, 70, 11, 2, 5
2023/7/6, 62, 33, 41, 15, , 4
2023/7/7, 52, 13, 38, 8, 2, 4
2023/7/8, 37, 22, 47, 7, 2, 6
2023/7/9, 56, 24, 52, 9, 2, 5
2023/7/10, 52, 18, 35, 11, 2, 5
2023/7/11, 44, 21, 40, 12, 2, 5
2023/7/12, 42, 21, 18, 11, 2, 5
2023/7/13, 48, 8, 26, 9, , 6
2023/7/14, 15, 11, 37, 8, , 5
2023/7/15, 21, 21, 34, 7, , 6
2023/7/16, 46, 18, 22, 10, 2, 4
2023/7/17, 39, 8, 8, 10, 2, 4
2023/7/18, 13, 23, 32, 11, 3, 5
2023/7/19, 43, 45, 95, 16, 4, 7
2023/7/20, 98, 46, 87, 16, 4, 7
2023/7/21, 102, 28, 36, 8, 3, 5
2023/7/22, 55, 12, 20, 6, , 4
2023/7/23, 29, 13, 37, 11, , 4
2023/7/24, 27, 17, 21, 9, , 4
2023/7/25, 31, 13, 15, 9, , 4
2023/7/26, 26, 18, 27, 10, 5, 4
2023/7/27, 36, 22, 28, 10, 4, 4
2023/7/28, 56, 30, 45, 10, 4, 4
2023/7/29, 76, 26, 47, 9, 3, 5
2023/7/30, 70, 31, 75, 10, 4, 5
2023/7/31, 74, 29, 59, 12, 3, 4
2023/8/1, 73, 35, 68, 15, 4, 5
2023/8/2, 80, 24, 44, 13, 4, 5
2023/8/3, 57, 21, 51, 12, 6, 5
2023/8/4, 55, 23, 40, 11, 5, 4
2023/8/5, 51, 23, 65, 9, 2, 4
2023/8/6, 58, 18, 40, 10, 2, 4
2023/8/7, 39, 14, 36, 9, 2, 5
2023/8/8, 30, 11, 25, 8, 2, 
2023/8/9, 21, 6, 38, 6, 2, 4
2023/8/10, 13, 17, 38, 9, 3, 5
2023/8/11, 41, 21, 39, 9, 3, 5
2023/8/12, 46, 28, 44, 8, 4, 7
2023/8/13, 65, 31, 55, 13, 2, 6
2023/8/14, 72, 28, 74, 12, 3, 6
2023/8/15, 70, 27, 67, 11, 3, 6
2023/8/16, 62, 21, 62, 13, 4, 6
2023/8/17, 52, 26, 64, 12, 4, 6
2023/8/18, 69, 24, 68, 13, 6, 7
2023/8/19, 61, 26, 65, 10, 4, 6
2023/8/20, 64, 21, 32, 12, 3, 5
2023/8/21, 54, 20, 25, 8, 3, 4
2023/8/22, 48, 13, 28, 13, , 5
2023/8/23, 34, 12, 33, 10, 3, 5
2023/8/24, 26, 22, 49, 9, 4, 5
2023/8/25, 51, 36, 87, 14, 4, 6
2023/8/26, 77, 27, 49, 11, 3, 5
2023/8/27, 65, 19, 26, 12, 3, 4
2023/8/28, 42, , 21, 13, 3, 4
2023/8/30, 48, 23, 69, 14, 3, 4
2023/8/31, 49, 24, 80, 15, 2, 4
2023/9/1, 51, 26, 74, 15, 2, 4
2023/9/2, 60, 13, 28, 5, 2, 3
2023/9/3, 34, 18, 31, 14, 2, 4
2023/9/4, 41, 25, 37, 14, , 4
2023/9/5, 23, 22, 35, 14, , 4
2023/9/6, 38, 18, 44, 16, 2, 3
2023/9/7, 32, 19, 63, 15, 2, 3
2023/9/8, 34, 28, 71, 13, 2, 4
2023/9/9, 64, 26, 63, 11, 3, 3
2023/9/10, 62, 29, 51, 16, 4, 4
2023/9/11, 67, 22, 59, 15, 2, 4
2023/9/12, 57, 15, 27, 15, 2, 4
2023/9/13, 41, 11, 29, 13, 2, 5
2023/9/14, 22, 10, 16, 16, 2, 5
2023/9/15, 22, 7, 31, 9, , 5
2023/9/16, 13, 13, 41, 8, 2, 6
2023/9/17, 22, 17, 35, 12, 3, 5
2023/9/18, 40, 23, 60, 15, 2, 6
2023/9/19, 51, 23, 30, 18, 2, 5
2023/9/20, 55, 11, 28, 14, 2, 4
2023/9/21, 19, 21, 44, 19, 3, 4
2023/9/22, 38, 22, 35, 17, 2, 3
2023/9/23, 47, 13, 35, 9, 2, 2
2023/9/24, 17, 13, 40, 12, , 3
2023/9/25, 29, 9, 23, 12, , 4
2023/9/26, 25, 11, 23, 12, 4, 5
2023/9/27, 27, 32, 69, 8, 3, 6
2023/9/28, 71, 40, 41, 11, 2, 7
2023/9/29, 78, 18, 42, 10, 2, 3
2023/9/30, 38, 26, 38, 9, 3, 2
2023/4/1, 109, 42, 58, 11, 2, 3
2023/4/2, 99, 41, 63, 17, 2, 3
2023/4/3, 90, 24, 48, 11, 3, 3
2023/4/4, 51, 20, 42, 11, 2, 4
2023/4/5, 49, 41, 49, 15, , 6
2023/4/6, 107, 70, 44, 17, 3, 4
2023/4/7, 123, 37, 38, 14, 2, 2
2023/4/8, 32, 50, 48, 14, 3, 3
2023/4/9, 54, 47, 50, 16, 2, 3
2023/4/10, 53, 39, 42, 10, , 3
2023/4/11, 59, 190, 40, 15, 2, 3
2023/4/12, 97, 134, 39, 20, 3, 3
2023/4/13, 83, 55, 48, 26, 4, 4
2023/4/14, 80, 54, 39, 17, 3, 4
2023/4/15, 89, 82, 46, 11, 2, 4
2023/4/16, 102, 75, 46, 17, 3, 3
2023/4/17, 88, 50, 34, 20, 2, 4
2023/4/18, 75, 36, 56, 14, 6, 4
2023/4/19, 66, 32, 40, 12, 2, 4
2023/4/20, 68, 47, 43, 17, 2, 4
2023/4/21, 69, 122, 43, 9, 2, 2
2023/4/22, 90, 90, 47, 8, 3, 3
2023/4/23, 77, 43, 44, 13, 2, 3
2023/4/24, 59, 29, 39, 14, 2, 3
2023/4/25, 53, 31, 38, 16, 2, 3
2023/4/26, 62, 38, 53, 19, 5, 5
2023/4/27, 84, 40, 51, 21, 2, 4
2023/4/28, 66, 32, 38, 10, 2, 3
2023/4/29, 56, 34, 58, 7, 3, 4
2023/4/30, 53, 41, 50, 11, 3, 3
2023/5/1, 70, 29, 58, 22, 2, 3
2023/5/2, 55, 37, 60, 19, 3, 3
2023/5/3, 68, 38, 46, 15, 2, 3
2023/5/4, 67, 9, 32, 7, 2, 
2023/5/5, 22, 8, 38, 8, , 3
2023/5/6, 16, 28, 36, 11, , 3
2023/5/7, 77, 33, 56, 22, 7, 4
2023/5/8, 78, 44, 84, 22, 4, 4
2023/5/9, 85, 51, 90, 26, 4, 4
2023/5/10, 103, 44, 85, 25, 5, 4
2023/5/11, 83, 46, 79, 24, 8, 4
2023/5/12, 86, 38, 68, 15, 3, 3
2023/5/13, 74, 24, 68, 11, 2, 3
2023/5/14, 56, 42, 77, 12, 2, 3
2023/5/15, 79, 46, 93, 16, 2, 3
2023/5/16, 82, 33, 60, 10, 2, 2
2023/5/17, 60, 30, 48, 13, 2, 3
2023/5/18, 60, 22, 51, 11, 2, 3
2023/5/19, 53, 26, 53, 9, , 3
2023/5/20, 60, 45, 45, 6, , 3
2023/5/21, 61, 103, 50, 11, 3, 3
2023/5/22, 99, 58, 79, 15, 4, 4
2023/5/23, 74, 43, 61, 20, 4, 3
2023/5/24, 72, 41, 67, 14, 3, 3
2023/5/25, 66, 33, 48, 16, 3, 3
2023/5/26, 60, 31, 25, 16, 2, 4
2023/5/27, 76, 17, 26, 8, , 3
2023/5/28, 41, 10, 12, 12, , 3
2023/5/29, 32, 18, 34, 10, , 3
2023/5/30, 42, 23, 60, 9, 3, 3
2023/5/31, 41, 39, 53, 17, 4, 5
2023/6/1, 85, 37, 55, 11, 3, 4
2023/6/2, 85, 35, 64, 14, 3, 4
2023/6/3, 63, 32, 66, 10, 3, 3
2023/6/4, 66, 28, 54, 11, 2, 3
2023/6/5, 56, 28, 71, 12, 3, 4
2023/6/6, 62, 26, 50, 8, 2, 3
2023/6/7, 65, 22, 39, 10, , 3
2023/6/8, 55, 24, 63, 12, , 3
2023/6/9, 51, 31, 72, 10, 3, 3
2023/6/10, 73, 26, 57, 8, 3, 3
2023/6/11, 69, 36, 70, 16, 4, 4
2023/6/12, 55, 25, 74, 14, 3, 4
2023/6/13, 65, 29, 77, 15, 4, 4
2023/6/14, 43, 32, 85, 17, 5, 5
2023/6/15, 71, 36, 93, 17, 5, 5
2023/6/16, 60, 32, 86, 18, 5, 5
2023/6/17, 61, 28, 74, 11, 3, 4
2023/6/18, 59, 38, 88, 17, 4, 4
2023/6/19, 80, 32, 40, 13, 4, 4
2023/6/20, 60, 15, 24, 11, 1, 3
2023/6/21, 42, 24, 46, 12, 3, 3
2023/6/22, 6, 29, 75, 13, 3, 4
2023/6/23, 64, 32, 74, 13, 2, 3
2023/6/24, 67, 27, 52, 9, 3, 1
2023/6/25, 59, 14, 27, 9, , 1
2023/6/26, 36, 17, 51, 7, , 2
2023/6/27, 45, 17, 44, 9, , 1
2023/6/28, 39, 23, 53, 11, 2, 2
2023/6/29, 18, 19, 39, 10, 2, 5
2023/6/30, 53, 29, 90, 13, 3, 7
2023/1/2, 40, 26, 18, 28, 3, 5
2023/1/3, 58, 28, 23, 31, 4, 5
2023/1/4, 65, 51, 12, 41, 4, 7
2023/1/5, 114, 73, 31, 35, 2, 8
2023/1/6, 159, 101, 29, 23, 3, 9
2023/1/7, 176, 74, 25, 27, 2, 6
2023/1/8, 97, 67, 23, 31, 3, 6
2023/1/9, 95, 55, 15, 37, 3, 7
2023/1/10, 101, 67, 18, 46, 4, 9
2023/1/11, 145, 50, 20, 39, 4, 7
2023/1/12, 110, 27, 19, 21, 2, 4
2023/1/13, 59, 25, 5, 22, 3, 6
2023/1/14, 61, 18, 24, 14, 3, 4
2023/1/15, 43, 20, 24, 18, 4, 3
2023/1/16, 50, 29, 18, 30, 3, 4
2023/1/17, 60, 49, 19, 25, 4, 5
2023/1/18, 80, 48, 28, 21, 3, 4
2023/1/19, 67, 59, 26, 13, 3, 3
2023/1/20, 60, 24, 25, 21, 2, 3
2023/1/21, 45, 28, 22, 21, 3, 4
2023/1/22, 59, 48, 26, 24, 3, 5
2023/1/23, 83, 31, 27, 6, 2, 3
2023/1/24, 37, 23, 19, 20, 3, 4
2023/1/25, 42, 29, 16, 27, 3, 5
2023/1/26, 67, 34, 25, 23, 3, 6
2023/1/27, 62, 30, 23, 19, 4, 4
2023/1/28, 54, 44, 27, 16, 3, 4
2023/1/29, 54, 45, 26, 23, 4, 7
2023/1/30, 55, 35, 29, 24, , 3
2023/1/31, 54, 50, 30, 28, 3, 5
2023/2/1, 79, 47, 20, 21, 4, 4
2023/2/2, 59, 39, 22, 23, 6, 4
2023/2/3, 64, 41, 33, 26, 4, 5
2023/2/4, 79, 57, 38, 29, 3, 7
2023/2/5, 121, 66, 28, 43, 4, 7
2023/2/6, 146, 80, 21, 48, 4, 9
2023/2/7, 160, 67, 31, 32, 6, 7
2023/2/8, 135, 43, 34, 25, 4, 5
2023/2/9, 82, 28, 25, 20, 2, 4
2023/2/10, 65, 48, 22, 28, 2, 6
2023/2/11, 97, 73, 12, 31, 4, 7
2023/2/12, 159, 49, 25, 26, 4, 6
2023/2/13, 101, 45, 26, 21, 4, 5
2023/2/14, 84, 26, 29, 24, 3, 4
2023/2/15, 59, 29, 30, 20, 3, 3
2023/2/16, 59, 47, 37, 29, 4, 5
2023/2/17, 91, 72, 12, 39, 4, 6
2023/2/18, 151, 44, 33, 14, 4, 4
2023/2/19, 93, 36, 30, 17, 3, 3
2023/2/20, 39, 32, 23, 24, , 4
