date, pm25, pm10, o3, no2, so2, co
2023/10/10, 57, 26, 21, 8, 6, 
2023/10/11, 58, , , , , 
2023/10/25, 120, 68, 25, 18, 10, 19
2023/10/26, 143, 40, 29, 11, 12, 18
2023/10/27, 66, 36, 34, 2, 15, 18
2023/10/28, 47, 35, 20, 17, 13, 25
2023/10/29, 60, 30, 22, 19, 12, 29
2023/10/30, 62, 40, 19, 21, 13, 44
2023/10/31, 84, 61, 10, 30, 14, 81
2023/11/1, 138, 60, 5, 23, 11, 
2023/11/2, 135, 29, 11, 19, 10, 
2023/11/3, 72, 32, 21, 8, 14, 
2023/11/4, 66, 38, 29, 1, 14, 
2023/11/5, 38, 42, , , 14, 
2023/11/6, 29, 32, , 20, 11, 19
2023/11/7, 68, 49, 18, 23, 11, 20
2023/11/8, 101, 50, 9, 16, 9, 20
2023/11/9, 100, 18, , 13, 7, 19
2023/11/10, 50, 38, 28, 8, 11, 19
2023/11/11, 121, 15, 13, 16, 9, 19
2023/11/12, 18, 24, 8, 18, 8, 
2023/11/13, 61, 18, 12, 10, 7, 
2023/11/14, 58, 52, 8, 22, 7, 
2023/11/15, 120, 52, 14, 9, 7, 
2023/11/16, 112, 30, 3, , , 
2023/11/17, 97, , , , , 
2023/11/21, 158, 51, 5, 20, 9, 21
2023/11/22, 111, 47, 4, 16, 8, 23
2023/11/23, 93, , , , , 
2023/11/25, 42, 10, 32, 1, 7, 17
2023/11/26, 15, 11, 20, 7, 3, 
2023/11/27, 37, 31, 22, 12, 2, 
2023/11/28, 83, 21, 33, 1, 7, 
2023/11/29, 46, 18, 23, 19, 7, 
2023/11/30, 42, 42, 31, 1, 10, 
2023/12/1, 86, 24, 32, 7, 12, 
2023/12/2, 42, 16, 33, 20, 14, 
2023/12/3, 22, 46, 7, 16, 8, 
2023/12/4, 92, 27, 9, 11, 7, 
2023/12/5, 65, 31, 4, 14, 7, 
2023/12/6, 70, , , , , 
2023/12/8, 80, 13, , 10, , 
2023/12/9, 29, , , 11, , 
2023/12/11, 123, 53, 4, 20, 6, 
2023/12/12, 126, 78, 3, 17, 6, 
2023/12/13, 170, 56, 5, 28, 7, 
2023/12/14, 127, 57, 14, 20, 9, 
2023/12/15, 120, 43, 12, 11, 7, 
2023/12/16, 89, 17, 19, 9, 5, 19
2023/12/17, 45, 29, 8, 23, 4, 22
2023/12/18, 78, 56, 5, 27, 6, 26
2023/12/19, 139, 75, 3, 21, 7, 33
2023/12/20, 167, 65, 4, 16, 6, 27
2023/12/21, 155, 50, 20, 3, 7, 21
2023/12/22, 124, 16, 28, 4, 7, 20
2023/12/23, 48, 15, 29, 2, 8, 20
2023/12/24, 32, 33, 18, 18, 7, 23
2023/12/25, 74, 69, 6, 35, 8, 25
2023/12/26, 158, 88, 4, 29, 9, 29
2023/12/27, 173, 89, 6, 28, 9, 33
2023/12/28, 174, 74, 7, 26, 8, 29
2023/12/29, 161, 76, 12, 21, 9, 29
2023/12/30, 163, 68, 5, 26, 8, 24
2023/12/31, 158, 57, , , , 25
2023/7/1, 44, 23, 73, 24, 4, 
2023/7/2, 52, 36, 86, 25, 4, 
2023/7/3, 76, 30, 58, 24, 5, 
2023/7/4, 66, 30, 45, 21, 5, 
2023/7/5, 59, 31, 53, 20, 5, 
2023/7/6, 59, 34, 66, 21, 6, 
2023/7/7, 64, 27, 43, 19, 5, 
2023/7/8, 52, 17, 35, 19, 4, 
2023/7/9, 32, 25, 53, 24, 5, 
2023/7/10, 55, 27, 55, 24, 7, 
2023/7/11, 60, 35, 69, 25, 7, 
2023/7/12, 77, 45, 66, 27, 7, 10
2023/7/13, 94, 41, 82, 27, 7, 10
2023/7/14, 86, 41, 51, 23, 7, 12
2023/7/15, 82, 21, 50, 19, 5, 11
2023/7/16, 38, 18, 52, 21, 8, 10
2023/7/17, 56, 24, 56, 22, 7, 11
2023/7/18, 132, 26, 53, 24, 7, 11
2023/7/19, 53, 27, 76, 24, 7, 12
2023/7/20, 59, 38, 80, 24, 7, 10
2023/7/21, 79, 32, 74, 22, 8, 12
2023/7/22, 65, 38, 78, 25, 8, 12
2023/7/23, 76, 29, 48, 20, 7, 10
2023/7/24, 58, 22, 53, 24, 7, 12
2023/7/25, 47, 35, 60, 28, 9, 12
2023/7/26, 70, 49, 48, 24, 8, 12
2023/7/27, 86, 30, 52, 20, 6, 12
2023/7/28, 58, 23, 58, 22, 7, 12
2023/7/29, 52, 20, 50, 21, 7, 12
2023/7/30, 44, 22, 53, 22, 7, 12
2023/7/31, 46, 25, 55, 20, 7, 13
2023/8/1, 53, 29, 60, 23, 7, 12
2023/8/2, 59, 43, 56, 29, 8, 12
2023/8/3, 77, 33, 55, 25, 9, 13
2023/8/4, 66, 32, 88, 25, 9, 13
2023/8/5, 63, 44, 55, 22, 9, 12
2023/8/6, 75, 32, 44, 20, 8, 12
2023/8/7, 58, 30, 31, 21, 6, 13
2023/8/8, 54, 26, 26, 17, 4, 13
2023/8/9, 39, 21, 27, 16, 2, 13
2023/8/10, 32, 22, 24, 9, 2, 13
2023/8/11, 36, 25, 29, 6, 2, 13
2023/8/12, 48, 24, 32, 5, 2, 13
2023/8/13, 46, 25, 35, 8, 2, 12
2023/8/14, 46, 31, 31, 5, 2, 14
2023/8/15, 55, 36, 37, 6, 2, 13
2023/8/16, 62, 39, 45, 8, 3, 13
2023/8/17, 69, 40, 41, 14, 5, 13
2023/8/18, 69, 37, 38, 13, 6, 13
2023/8/19, 58, 28, 36, 10, 7, 13
2023/8/20, 45, 24, 33, 12, 12, 12
2023/8/21, 40, 26, 36, 12, 17, 13
2023/8/22, 45, 31, 42, 14, 19, 13
2023/8/23, 54, 33, 36, 15, 18, 13
2023/8/24, 61, 32, 36, 15, 11, 12
2023/8/25, 60, 32, 45, 9, 8, 12
2023/8/26, 55, 30, 40, 6, 6, 12
2023/8/27, 55, 29, 36, 7, 5, 12
2023/8/28, 55, 30, 45, 15, 7, 12
2023/8/29, 55, 42, 45, 22, 9, 12
2023/8/30, 78, 46, 34, 15, 8, 12
2023/8/31, 82, 36, 36, 11, 6, 12
2023/9/1, 67, 29, 30, 10, 6, 12
2023/9/2, 57, 29, 28, 9, 6, 12
2023/9/3, 57, 28, 32, 10, 7, 12
2023/9/4, 53, 30, 31, 12, 7, 11
2023/9/5, 60, 36, 28, 10, 7, 12
2023/9/6, 143, 21, 27, 9, 6, 12
2023/9/7, 34, 19, 29, 9, 5, 12
2023/9/8, 30, 20, 29, 9, 6, 11
2023/9/9, 61, 17, 31, 7, 6, 12
2023/9/10, 77, 17, 28, 9, 6, 9
2023/9/11, 23, 17, 33, 11, 5, 11
2023/9/12, 27, 19, 38, 13, 5, 12
2023/9/13, 44, 22, 38, 17, 5, 12
2023/9/14, 136, 27, 38, 21, 5, 12
2023/9/15, 59, 29, 36, 17, 5, 
2023/9/16, 129, 26, 31, 11, 6, 
2023/9/17, 147, 17, 33, 10, 5, 
2023/9/18, 41, 18, 36, 13, 5, 
2023/9/19, 22, 22, 38, 13, 5, 
2023/9/20, 41, 25, 40, 16, 5, 
2023/9/21, 59, 33, 28, 28, 6, 
2023/9/22, 72, 44, 31, 28, 8, 
2023/9/23, 85, 38, 32, 18, 8, 
2023/9/24, 67, 28, 32, 15, 6, 
2023/9/25, 56, 24, 30, 12, 7, 
2023/9/26, 42, 27, 27, 13, 6, 
2023/9/27, 50, 28, 25, 14, 5, 
2023/9/28, 62, 17, 27, 8, 6, 
2023/9/29, 40, 18, 25, 11, 8, 
2023/9/30, 35, 12, 25, 5, 9, 
2023/4/1, 117, 38, 37, 24, 21, 
2023/4/2, 66, 29, 39, 17, 21, 
2023/4/3, 62, 51, 21, 24, 22, 
2023/4/4, 90, 39, 16, 20, 21, 
2023/4/5, 79, 26, 20, 23, 22, 
2023/4/6, 63, 32, 21, 22, 23, 
2023/4/7, 75, 36, 34, 25, 24, 
2023/4/8, 80, 36, 10, 29, 23, 
2023/4/9, 78, 38, 23, 22, 22, 
2023/4/10, 80, 33, 29, 19, , 
2023/4/11, 78, , , , , 
2023/4/26, 673, 21, , 25, 213, 
2023/4/27, 440, 20, 36, 22, 22, 
2023/4/28, 175, 25, 33, 23, 21, 
2023/4/29, 55, 37, 41, 26, 24, 
2023/4/30, 80, 43, 41, 28, 23, 
2023/5/1, 90, 36, 39, 26, 23, 
2023/5/2, 70, 38, 31, 30, 24, 
2023/5/3, 65, 49, 24, 27, 23, 
2023/5/4, 81, 49, 14, 27, 23, 
2023/5/5, 90, 44, 29, 22, 24, 
2023/5/6, 108, 31, 39, 20, 26, 
2023/5/7, 146, 43, 36, 23, 27, 
2023/5/8, 76, 49, 23, 23, 27, 
2023/5/9, 87, 29, 23, 22, 27, 
2023/5/10, 58, 24, 22, 23, 29, 
2023/5/11, 52, 31, 22, 23, 27, 
2023/5/12, 64, 32, 28, 23, 27, 
2023/5/13, 69, 46, 51, 24, 28, 
2023/5/14, 92, 45, 43, 29, 29, 
2023/5/15, 88, 57, 34, 29, 32, 
2023/5/16, 93, 58, 28, 24, 31, 
2023/5/17, 88, 42, 34, 19, 28, 
2023/5/18, 75, 30, 35, 18, 26, 
2023/5/19, 55, 41, 44, 21, 26, 
2023/5/20, 74, 48, 48, 21, 26, 
2023/5/21, 85, 56, 33, 23, 28, 
2023/5/22, 105, 41, 37, 20, 27, 
2023/5/23, 71, 38, 43, 22, 26, 
2023/5/24, 72, 42, 42, 24, 27, 
2023/5/25, 80, 53, 47, 22, 27, 
2023/5/26, 100, 52, 44, 23, 26, 
2023/5/27, 92, 47, 34, 20, 26, 
2023/5/28, 81, 37, 33, 20, 27, 
2023/5/29, 65, 32, 51, 19, 25, 
2023/5/30, 58, 43, 43, 23, 26, 
2023/5/31, 78, 46, 54, 22, 27, 
2023/6/1, 83, 40, 48, 22, 27, 
2023/6/2, 67, 37, 36, 22, 25, 
2023/6/3, 62, 29, 27, 20, 25, 
2023/6/4, 57, 33, 38, 21, 24, 
2023/6/5, 58, 34, 43, 22, 25, 
2023/6/6, 61, 34, 60, 22, 25, 
2023/6/7, 64, 46, 54, 21, 25, 
2023/6/8, 73, 43, 42, 19, 24, 
2023/6/9, 70, 37, 52, 22, 25, 
2023/6/10, 65, 39, 62, 25, 26, 
2023/6/11, 70, 38, 39, 22, 25, 
2023/6/12, 58, 31, 30, 21, 24, 
2023/6/13, 48, 29, 38, 22, 25, 
2023/6/14, 48, 34, 50, 23, 27, 
2023/6/15, 55, 42, 52, 28, 29, 
2023/6/16, 64, 50, 31, 26, 27, 
2023/6/17, 82, 43, 25, 23, 25, 
2023/6/18, 156, 33, 46, 18, 26, 
2023/6/19, 60, 35, 54, 21, 26, 
2023/6/20, 60, 39, 59, 23, 28, 
2023/6/21, 66, 41, 50, 23, 29, 
2023/6/22, 71, 29, 49, 22, 26, 
2023/6/23, 62, 38, 65, 25, 26, 
2023/6/24, 66, 34, 74, 22, 25, 
2023/6/25, 67, 29, 58, 19, 24, 
2023/6/26, 59, 21, 41, 20, 24, 
2023/6/27, 44, 23, 58, 20, 24, 
2023/6/28, 37, 40, 46, 21, 24, 
2023/6/29, 52, 19, 55, 19, 21, 
2023/6/30, 37, 21, 59, 21, 4, 
2023/1/3, 165, 93, 3, 48, 38, 50
2023/1/4, 175, 82, 4, 47, 34, 58
2023/1/5, 168, 92, 4, 39, 36, 52
2023/1/6, 177, 97, 4, 44, 39, 55
2023/1/7, 182, 69, 2, 42, 32, 54
2023/1/8, 154, 49, 5, 33, 30, 51
2023/1/9, 100, 41, 5, 27, 38, 43
2023/1/10, 71, 48, 6, 34, 33, 45
2023/1/11, 101, 77, 7, 34, 37, 49
2023/1/12, 169, 52, 2, 39, 25, 56
2023/1/13, 121, 44, 4, 20, 31, 44
2023/1/14, 99, 57, 5, 29, 27, 46
2023/1/15, 123, 64, 7, 27, 31, 45
2023/1/16, 141, 83, 4, 41, 25, 54
2023/1/17, 165, 21, 33, 9, 21, 45
2023/1/18, 24, 17, 35, 3, 29, 38
2023/1/19, 20, 56, 35, 27, 33, 42
2023/1/20, 113, 57, 30, 22, , 46
2023/1/21, 109, , 25, 32, , 45
2023/1/23, 152, 58, 9, 36, 24, 52
2023/1/24, 120, 33, 13, 26, 22, 45
2023/1/25, 62, 35, 11, 21, 27, 43
2023/1/26, 66, 46, 6, 28, 25, 47
2023/1/27, 77, 33, 28, 17, 25, 46
2023/1/28, 81, 23, 20, 30, 20, 50
2023/1/29, 56, 19, 12, 16, , 47
2023/1/30, 44, 26, 15, 22, 21, 46
2023/1/31, 53, 24, 19, 16, 21, 46
2023/2/1, 59, 53, 13, 22, 27, 48
2023/2/2, 127, 51, 23, 26, 23, 51
2023/2/3, 123, 68, 18, 29, 25, 50
2023/2/4, 157, 44, 2, 38, 21, 57
2023/2/5, 106, 14, 9, 25, 20, 54
2023/2/6, 44, 15, 14, 22, 20, 50
2023/2/7, 42, 24, 18, 20, 21, 49
2023/2/8, 58, 37, 13, 26, 22, 15
2023/2/9, 89, 44, 11, 33, 22, 10
2023/2/10, 103, 28, 21, 26, 22, 10
2023/2/11, 60, 45, 17, 29, 22, 11
2023/2/12, 90, 48, 23, 31, 22, 11
2023/2/13, 94, 49, 20, 27, 22, 12
2023/2/14, 89, 63, 20, 36, 22, 13
2023/2/15, 142, 49, 14, 31, 21, 14
2023/2/16, 146, 62, 20, 34, 21, 14
2023/2/17, 150, 79, 19, 44, 22, 14
2023/2/18, 162, 43, 38, 35, 20, 14
2023/2/19, 80, 38, 39, 9, 21, 9
2023/2/20, 71, 49, 25, 22, 21, 11
2023/2/21, 100, 57, 17, , 21, 13
2023/2/22, 120, 69, 24, 35, 21, 13
2023/2/23, 152, 63, 25, 36, 21, 16
2023/2/24, 140, 71, 9, 28, 21, 14
2023/2/25, 163, , 37, 26, 20, 15
2023/2/26, 87, 51, 36, 12, 20, 10
2023/2/27, 80, 70, 16, 21, 21, 11
2023/2/28, 111, 56, 5, 29, 20, 16
2023/3/1, 103, 31, 11, 19, 20, 12
2023/3/2, 70, 30, 7, 16, 20, 11
2023/3/3, 99, 54, 9, 17, 20, 11
2023/3/4, 145, 63, 6, 19, 21, 12
2023/3/5, 144, 23, 15, 20, 20, 14
2023/3/6, 66, 44, 25, 19, 20, 10
2023/3/7, 90, 28, 34, 19, 20, 14
2023/3/8, 56, 33, 37, 15, 20, 16
2023/3/9, 62, 21, 40, 14, 20, 
2023/3/10, 28, 18, 40, 9, 20, 
2023/3/11, 26, 12, 43, 7, 20, 
2023/3/12, 12, 16, 39, 9, 20, 
2023/3/13, 24, 17, 24, 5, 20, 
2023/3/14, 21, 43, 28, 3, 21, 18
2023/3/15, 105, 61, 27, 16, 21, 21
2023/3/16, 158, 43, 16, 31, 21, 
2023/3/17, 103, 17, 13, 26, 21, 
2023/3/18, 47, 16, 10, 24, 21, 
2023/3/19, 47, 33, 3, 23, 21, 
2023/3/20, 66, 62, 20, 26, 22, 
2023/3/21, 126, 61, 25, 31, 21, 
2023/3/22, 132, 54, 6, 31, 21, 
2023/3/23, 119, 44, 13, 21, 22, 
2023/3/24, 91, 54, 26, 27, 22, 
2023/3/25, 120, 70, 31, 29, 22, 
2023/3/26, 156, 56, 31, 30, 21, 
2023/3/27, 128, 24, 44, 23, 21, 
2023/3/28, 99, 15, 42, 19, 20, 
2023/3/29, 110, 29, 33, 19, 20, 
2023/3/30, 70, 52, 35, 24, 20, 
2023/3/31, 119, 57, 15, 37, 20, 
2022/10/1, 78, 35, 19, 15, 21, 23
2022/10/2, 82, 19, 26, 18, 21, 22
2022/10/3, 54, 19, 17, 16, 22, 21
2022/10/4, 58, 18, 20, 17, 24, 21
2022/10/5, 39, 15, 24, 14, 22, 21
2022/10/6, 27, 15, 19, 16, 22, 20
2022/10/7, 32, 18, 5, 21, 22, 24
2022/10/8, 50, 31, 19, 16, 22, 25
2022/10/9, 83, 30, 23, 20, 22, 24
2022/10/10, 81, 28, 15, 18, 22, 27
2022/10/11, 71, 38, 16, 20, 21, 27
2022/10/12, 73, 36, 20, 17, 20, 25
2022/10/13, 68, 32, 17, 20, 20, 26
2022/10/14, 63, 28, 7, 21, 19, 26
2022/10/15, 60, 19, 20, 13, 18, 25
2022/10/16, 50, 21, 23, 18, 18, 24
2022/10/17, 40, 22, 17, 14, 20, 24
2022/10/18, 39, 27, 8, 20, 19, 26
2022/10/19, 56, 33, 23, 17, 19, 25
2022/10/20, 68, 29, 20, 14, 21, 24
2022/10/21, 56, 31, 17, 23, 21, 26
2022/10/22, 51, 46, 16, 29, 23, 29
2022/10/23, 78, 53, 17, 34, 25, 30
2022/10/24, 95, 55, 12, 41, 25, 31
2022/10/25, 100, 62, 15, 40, 26, 31
2022/10/26, 125, 57, 20, 27, 22, 29
2022/10/27, 109, 39, 25, 22, 22, 26
2022/10/28, 70, 30, 20, 23, 20, 27
2022/10/29, 51, 42, 17, 26, 20, 30
2022/10/30, 78, 58, 10, 35, 25, 34
2022/10/31, 128, 57, 16, 31, 24, 32
2022/11/1, 113, 58, 10, 42, 26, 33
2022/11/2, 116, 81, 15, 46, 27, 35
2022/11/3, 160, 72, 8, 45, 27, 36
2022/11/4, 153, 93, 5, 42, 30, 36
2022/11/5, 169, 73, 9, 35, 26, 32
2022/11/6, 147, 65, 15, 28, 24, 33
2022/11/7, 110, 38, 16, 22, 21, 28
2022/11/8, 62, 46, 13, 30, 22, 31
2022/11/9, 77, 55, 11, 37, 25, 34
2022/11/10, 110, 69, 10, 39, 26, 37
2022/11/11, 153, 64, 10, 29, 24, 32
2022/11/12, 136, 56, 17, 33, 22, 33
2022/11/13, 110, 55, 15, 31, 22, 34
2022/11/14, 114, 56, 15, 30, 24, 32
2022/11/15, 123, 71, 21, 32, 24, 38
2022/11/16, 156, 64, 26, 24, 26, 30
2022/11/17, 137, 40, 25, 3, 19, 25
2022/11/18, 53, 30, 26, 4, 19, 26
2022/11/19, 33, 34, 24, 4, 19, 26
2022/11/20, 44, 56, 25, 4, 18, 26
2022/11/21, 55, 32, 27, 14, 20, 27
2022/11/22, 25, 34, 21, 16, 24, 30
2022/11/23, 63, 23, 12, 30, 22, 31
2022/11/24, 57, 30, 3, 22, 19, 32
2022/11/25, 71, 28, 6, 22, 21, 32
2022/11/26, 60, 29, 13, 21, 20, 
2022/11/27, 60, 34, 5, 26, 23, 42
2022/11/28, 68, 57, 2, 35, 23, 42
2022/11/29, 116, 75, 2, 40, 23, 45
2022/11/30, 163, 80, 2, 27, 24, 38
2022/12/1, 169, 59, 1, 26, 22, 39
2022/12/2, 148, 30, 5, 19, 20, 34
2022/12/3, 82, 17, 7, 20, 20, 33
2022/12/4, 41, 29, 5, 25, 22, 35
2022/12/5, 243, 43, 7, 26, 22, 37
2022/12/6, 149, 68, 2, 36, 29, 41
2022/12/7, 143, 87, 3, 38, 31, 45
2022/12/8, 168, 82, 2, 39, 36, 44
2022/12/9, 163, 80, 2, 15, 23, 38
2022/12/10, 158, 35, 29, 3, 20, 32
2022/12/11, 63, 13, 30, 11, 19, 33
2022/12/12, 19, 20, 25, 16, 19, 37
2022/12/13, 48, 14, 6, 22, 21, 36
2022/12/14, 92, 49, 25, 19, 23, 43
2022/12/15, 148, 53, 9, 36, 32, 46
2022/12/16, 110, 76, 3, 35, 23, 47
2022/12/17, 159, 76, 8, 24, 19, 44
2022/12/18, 156, 26, 14, 17, 18, 38
2022/12/19, 54, 14, 19, 19, 18, 37
2022/12/20, 9, 30, 8, 28, 19, 42
2022/12/21, 54, 51, 10, 28, 18, 43
2022/12/22, 100, 42, 6, 27, 18, 41
2022/12/23, 85, 53, 5, 35, 19, 43
2022/12/24, 108, 80, 2, 33, 19, 50
2022/12/25, 165, 78, 2, 36, 20, 52
2022/12/26, 165, 100, 3, 46, 31, 57
2022/12/27, 184, 110, 3, 54, 51, 63
2022/12/28, 193, 107, 3, 37, , 47
2022/12/29, 190, 102, 2, 53, 40, 58
2022/12/30, 172, 101, 2, 56, , 55
2022/12/31, 183, , 6, 35, , 
2022/7/1, 53, 31, 35, 13, 19, 32
2022/7/2, 62, 29, 34, 11, 20, 32
2022/7/3, 59, 27, 35, 14, 20, 32
2022/7/4, 52, 33, 38, 15, 21, 32
2022/7/5, 59, 35, 40, 12, 20, 36
2022/7/6, 66, 30, 39, 11, 18, 37
2022/7/7, 62, 29, 32, 12, 17, 37
2022/7/8, 58, 26, 30, 11, 17, 37
2022/7/9, 56, 21, 31, 8, 17, 37
2022/7/10, 43, 16, 33, 14, 18, 38
2022/7/11, 42, 19, 35, 11, 18, 37
2022/7/12, 49, 18, 32, 10, 18, 36
2022/7/13, 38, 21, 34, 9, 19, 36
2022/7/14, 40, 22, 34, 9, 19, 36
2022/7/15, 39, 20, 32, 12, 18, 37
2022/7/16, 40, 25, 39, 11, 18, 37
2022/7/17, 50, 27, 31, 9, 19, 36
2022/7/18, 49, 26, 29, 10, 20, 35
2022/7/19, 42, 23, 32, 10, 21, 36
2022/7/20, 42, 25, 45, 16, 20, 37
2022/7/21, 49, 49, 36, 19, 22, 38
2022/7/22, 72, 35, 36, 16, 21, 37
2022/7/23, 59, 30, 43, 16, 19, 38
2022/7/24, 54, 33, 46, 19, 20, 39
2022/7/25, 58, 29, 39, 16, 19, 38
2022/7/26, 54, 27, 42, 20, 20, 38
2022/7/27, 55, 33, 41, 18, 21, 39
2022/7/28, 58, 32, 36, 16, 19, 38
2022/7/29, 56, 26, 38, 14, 18, 39
2022/7/30, 52, 25, 38, 12, 17, 40
2022/7/31, 56, 27, 41, 12, 17, 36
2022/8/1, 60, 30, 42, 13, 21, 39
2022/8/2, 59, 24, 38, 12, 19, 36
2022/8/3, 44, 23, 32, 12, 19, 22
2022/8/4, 47, 22, 34, 12, 18, 23
2022/8/5, 52, 23, 35, 12, 17, 23
2022/8/6, 48, 32, 35, 9, 17, 23
2022/8/7, 49, 18, 33, 11, 17, 23
2022/8/8, 47, 17, 34, 11, 17, 23
2022/8/9, 50, 22, 34, 14, 19, 24
2022/8/10, 56, 22, 30, 12, 18, 24
2022/8/11, 58, 22, 38, 13, 18, 24
2022/8/12, 57, 27, 34, 15, 17, 25
2022/8/13, 63, 24, 45, 14, 17, 25
2022/8/14, 69, 17, 33, 10, 17, 25
2022/8/15, 56, 20, 40, 25, 20, 26
2022/8/16, 66, 36, 41, 27, 19, 26
2022/8/17, 84, 31, 59, 24, 18, 26
2022/8/18, 81, 32, 40, 17, 18, 26
2022/8/19, 79, 24, 41, 15, 17, 25
2022/8/20, 63, 18, 39, 13, 17, 25
2022/8/21, 55, 19, 32, 16, 17, 26
2022/8/22, 57, 32, 36, 18, 17, 29
2022/8/23, 84, 28, 24, 8, 17, 27
2022/8/24, 74, 26, 27, 17, 17, 26
2022/8/25, 69, 25, 25, 23, 18, 25
2022/8/26, 71, 32, 42, 16, 18, 26
2022/8/27, 80, 38, 41, , 17, 26
2022/8/28, 90, 35, 31, 20, 18, 26
2022/8/29, 79, 26, 35, 14, 17, 26
2022/8/30, 68, 26, 24, 13, 17, 25
2022/8/31, 60, 28, 31, 17, 18, 25
2022/9/1, 68, 30, 34, 19, 17, 26
2022/9/2, 74, 28, 29, 13, 17, 27
2022/9/3, 71, 18, 23, 9, 17, 25
2022/9/4, 54, 11, 19, 11, 18, 24
2022/9/5, 38, 18, 20, 13, 20, 22
2022/9/6, 51, 21, 29, 11, 20, 18
2022/9/7, 64, 21, 33, 18, 22, 19
2022/9/8, 55, 21, 38, 27, 21, 21
2022/9/9, 59, 33, 39, 34, 23, 23
2022/9/10, 83, 40, 44, 27, 22, 24
2022/9/11, 97, 22, 21, 18, 19, 22
2022/9/12, 69, 20, 28, 17, 22, 20
2022/9/13, 63, 20, 28, 16, 22, 19
2022/9/14, 57, 29, 31, 33, 28, 22
2022/9/15, 74, 48, 40, 48, 29, 23
2022/9/16, 113, 52, 41, 40, 27, 24
2022/9/17, 119, 52, 28, 21, 23, 24
2022/9/18, 120, 21, 31, 9, 21, 19
2022/9/19, 58, 20, 26, 19, 22, 20
2022/9/20, 52, 20, 29, 13, 23, 19
2022/9/21, 53, 11, 18, 14, 22, 19
2022/9/22, 41, 18, 21, 17, 22, 20
2022/9/23, 67, 19, 24, 19, 21, 20
2022/9/24, 57, 29, 29, 24, 20, 22
2022/9/25, 77, 36, 28, 38, 21, 23
2022/9/26, 90, 48, 28, 37, 23, 24
2022/9/27, 112, 31, 26, 15, 19, 21
2022/9/28, 71, 20, 28, 20, 21, 23
2022/9/29, 61, 28, 21, 32, 25, 23
2022/9/30, 67, 33, 26, 31, 22, 25
2022/4/1, 152, 67, 33, 2, 15, 43
2022/4/2, 73, 58, 29, 2, 15, 50
2022/4/3, 47, 21, 24, 16, 18, 47
2022/4/4, 28, 36, 19, 17, 18, 54
2022/4/5, 65, 44, 24, 29, 18, 57
2022/4/6, 80, 60, 17, 25, 19, 61
2022/4/7, 125, 59, 24, 14, 18, 59
2022/4/8, 88, 52, 29, 21, 19, 64
2022/4/9, 89, 37, 25, 16, 20, 62
2022/4/10, 65, 24, 19, 12, 16, 62
2022/4/11, 40, 15, 23, 9, 15, 61
2022/4/12, 29, 32, 26, 19, 18, 63
2022/4/13, 71, 48, 30, 28, 20, 65
2022/4/14, 89, 45, 24, 31, 23, 65
2022/4/15, 82, 55, 24, 34, 19, 70
2022/4/16, 104, 57, 5, 35, 16, 71
2022/4/17, 107, 37, 11, 13, 15, 67
2022/4/18, 84, 14, 14, 11, 15, 
2022/4/19, 32, 28, 23, 18, 18, 
2022/4/20, 63, 27, 22, 15, 17, 24
2022/4/21, 53, 47, 18, 31, 22, 28
2022/4/22, 88, 56, 28, 19, 22, 28
2022/4/23, 96, 50, 35, 24, 20, 
2022/4/24, 82, 56, 36, 25, 20, 27
2022/4/25, 89, 62, 29, 31, 23, 27
2022/4/26, 107, 57, 27, 25, 19, 26
2022/4/27, 92, 42, 26, 21, 17, 24
2022/4/28, 64, 41, 30, 18, 18, 23
2022/4/29, 63, 35, 21, 16, 16, 26
2022/4/30, 55, 31, 27, 10, 16, 27
2022/5/1, 59, , 21, 13, 16, 27
2022/5/5, 30, 31, 27, 13, 15, 29
2022/5/6, 60, 25, 25, 12, 15, 31
2022/5/7, 41, 22, 25, 14, 17, 
2022/5/8, 36, 24, 24, 18, 17, 29
2022/5/9, 36, 32, 26, 18, 18, 27
2022/5/10, 51, 32, 26, 19, 17, 27
2022/5/11, 55, 38, 29, 23, 20, 28
2022/5/12, 63, 40, 27, 31, 20, 30
2022/5/13, 66, 48, 34, 23, 23, 29
2022/5/14, 78, 43, 39, 18, 19, 29
2022/5/15, 76, 43, 35, 19, 19, 28
2022/5/16, 75, 49, 34, 29, 20, 28
2022/5/17, 91, 48, 32, , 23, 
2022/5/18, 80, 29, 20, , 17, 
2022/5/19, 41, 17, 24, 19, 17, 29
2022/5/20, 25, 24, 32, 21, 17, 29
2022/5/21, 39, 32, 35, 22, 20, 31
2022/5/22, 57, 34, 30, 15, 19, 30
2022/5/23, 63, 33, 30, 16, 22, 30
2022/5/24, 59, 34, 34, 20, 22, 31
2022/5/25, 60, 40, 33, 24, 24, 32
2022/5/26, 75, 47, 34, 17, 20, 31
2022/5/27, 83, 48, 38, 22, 23, 32
2022/5/28, 86, 52, 28, 21, 21, 33
2022/5/29, 86, 47, 28, 12, 20, 32
2022/5/30, 73, 49, 41, 17, 20, 31
2022/5/31, 66, 44, 40, 13, 19, 30
2022/6/1, 66, 38, 33, 14, 19, 30
2022/6/2, 60, 42, 36, 12, 18, 30
2022/6/3, 61, 41, 32, 12, 19, 30
2022/6/4, 58, 40, 38, 12, 18, 30
2022/6/5, 55, 37, 36, 12, 18, 29
2022/6/6, 60, 28, 34, 8, 18, 29
2022/6/7, 48, 22, 34, 8, 18, 30
