date, pm25, pm10, o3, no2, so2, co
2024/8/22, 37, 19, 41, 24, 1, 
2024/8/23, 38, 25, 50, 23, 1, 
2024/8/24, 55, 23, 52, 20, 1, 
2024/8/25, 51, 14, 42, 18, 1, 
2024/8/26, 22, 22, 38, 23, 1, 
2024/8/27, 35, 32, 45, 25, , 
2024/8/28, 52, 41, 54, 29, 1, 
2024/8/29, 66, 43, 52, 32, 1, 
2024/8/30, 66, 33, 51, 26, 1, 
2024/8/31, 66, 20, 33, 14, , 
2024/9/1, 51, 33, 39, 24, , 
2024/9/2, 67, 40, 49, 29, 1, 
2024/9/3, 66, 49, 53, 27, 1, 
2024/9/4, 74, 46, 44, 22, , 
2024/9/5, 63, 45, 43, 23, , 
2024/9/6, 65, 33, 44, 24, , 
2024/9/7, 53, 31, 42, 23, , 
2024/9/8, 58, 34, 24, 29, , 
2024/9/9, 55, 20, 17, 19, , 
2024/9/10, 40, 23, 34, 21, , 
2024/9/11, 47, 21, 16, 17, , 
2024/9/12, 47, 14, 15, 15, , 
2024/9/13, 38, 10, 30, 19, , 
2024/9/14, 29, 5, 24, 11, , 
2024/9/15, 8, 27, 20, 16, , 
2024/9/16, 48, 43, 31, 22, , 
2024/9/17, 71, 39, 36, 24, , 
2024/9/18, 73, 34, 26, 22, , 
2024/9/19, 59, 38, 32, 27, , 
2024/9/20, 59, 29, 37, 25, , 
2024/9/21, 56, 32, 39, 22, , 
2024/9/22, 73, 30, 38, 28, , 
2024/9/23, 57, 30, 30, 27, , 
2024/9/24, 56, 21, 24, 21, , 
2024/9/25, 45, 23, 27, 24, , 
2024/9/26, 37, 12, 24, 26, , 
2024/9/27, 19, 8, 20, 18, , 
2024/9/28, 14, 7, 26, 15, , 
2024/9/29, 16, 16, 26, 20, , 
2024/9/30, 29, 18, 26, 21, , 
2024/4/1, 121, 19, 24, 16, 2, 
2024/4/2, 32, 16, 36, 15, 1, 
2024/4/3, 19, 19, 29, 21, 1, 
2024/4/4, 28, 18, 35, 21, 1, 
2024/4/5, 25, 24, 33, 22, 1, 
2024/4/6, 38, 31, 34, 20, 1, 
2024/4/7, 55, 35, 38, 25, 1, 
2024/4/8, 45, 65, 38, 29, 2, 
2024/4/9, 61, 43, 22, 20, 1, 
2024/4/10, 56, 30, 28, 20, 1, 
2024/4/11, 49, 39, 39, 25, 2, 
2024/4/12, 64, 36, 35, 22, 1, 
2024/4/13, 61, 36, 35, 14, 1, 
2024/4/14, 58, 25, 24, 22, 1, 
2024/4/15, 45, 20, 33, 18, 1, 
2024/4/16, 33, 20, 20, 20, 2, 
2024/4/17, 45, 24, 28, 18, 1, 
2024/4/18, 53, 21, 31, 19, 2, 
2024/4/19, 40, 7, 27, 17, 1, 
2024/4/20, 14, 9, 22, 14, 1, 
2024/4/21, 31, 16, 29, 19, 1, 
2024/4/22, 41, 28, 32, 18, 1, 
2024/4/23, 61, 34, 21, 22, 2, 
2024/4/24, 72, 26, 35, 23, 2, 
2024/4/25, 58, 33, 38, 27, 1, 
2024/4/26, 50, 31, 38, 27, 2, 
2024/4/27, 57, 28, 40, 25, 1, 
2024/4/28, 54, 36, 44, 26, 1, 
2024/4/29, 53, 35, 43, 24, 1, 
2024/4/30, 48, 27, 45, 18, 1, 
2024/5/1, 36, 25, 41, 20, 1, 
2024/5/2, 32, 24, 46, 23, 1, 
2024/5/3, 39, 28, 46, 21, 1, 
2024/5/4, 48, 28, 43, 22, 1, 
2024/5/5, 49, 17, 34, 19, 1, 
2024/5/6, 28, 18, 34, 18, 1, 
2024/5/7, 33, 20, 37, 17, 1, 
2024/5/8, 28, 33, 45, 30, 1, 
2024/5/9, 44, 30, 47, 28, 2, 
2024/5/10, 51, 27, 28, 23, 1, 
2024/5/11, 53, 16, 39, 18, 1, 
2024/5/12, 24, 23, 43, 24, 1, 
2024/5/13, 32, 28, 41, 23, 1, 
2024/5/14, 37, 29, 39, 17, 1, 
2024/5/15, 35, 32, 37, 18, 1, 
2024/5/16, 38, 33, 38, 18, 1, 
2024/5/17, 40, 17, 42, 21, 1, 
2024/5/18, 35, 15, 34, 22, 1, 
2024/5/19, 30, 20, 36, 25, 1, 
2024/5/20, 38, 29, 42, 22, 1, 
2024/5/21, 51, 26, 27, 23, 2, 
2024/5/22, 51, 21, 39, 22, 1, 
2024/5/23, 40, 28, 33, 23, 1, 
2024/5/24, 54, 18, 43, 22, 1, 
2024/5/25, 33, 17, 39, 20, 1, 
2024/5/26, 36, 24, 46, 21, 1, 
2024/5/27, 41, 29, 45, 22, 1, 
2024/5/28, 45, 26, 40, 21, 2, 
2024/5/29, 54, 27, 37, 12, 2, 
2024/5/30, 52, 24, 37, 19, 2, 
2024/5/31, 47, 14, 33, 17, 1, 
2024/6/1, 30, 11, 30, 14, 2, 
2024/6/2, 24, 23, 36, 20, 2, 
2024/6/3, 53, 14, 24, 18, 1, 
2024/6/4, 36, 27, 39, 20, 1, 
2024/6/5, 58, 25, 41, 24, 2, 
2024/6/6, 46, 16, 37, 22, 2, 
2024/6/7, 30, 19, 44, 20, 2, 
2024/6/8, 44, 19, 41, 22, 2, 
2024/6/9, 44, 22, 24, 20, 2, 
2024/6/10, 52, 26, 33, 19, 2, 
2024/6/11, 54, 17, 22, 21, 1, 
2024/6/12, 25, 19, 23, 25, 2, 
2024/6/13, 37, 16, 43, 22, 1, 
2024/6/14, 33, 18, 40, 22, 1, 
2024/6/15, 39, 20, 15, 18, 2, 
2024/6/16, 51, 15, 38, 21, 2, 
2024/6/17, 30, 21, 34, 25, 2, 
2024/6/18, 39, 24, 39, 25, 2, 
2024/6/19, 47, 13, 40, 19, 1, 
2024/6/20, 22, 27, 43, 26, 1, 
2024/6/21, 46, 22, 31, 18, 2, 
2024/6/22, 39, 13, 44, 16, 2, 
2024/6/23, 27, 17, 38, 20, 2, 
2024/6/24, 33, 19, 37, 18, 2, 
2024/6/25, 30, 25, 41, 25, 2, 
2024/6/26, 44, 28, 38, 22, 2, 
2024/6/27, 49, 24, 35, 19, 2, 
2024/6/28, 45, 24, 54, 20, 2, 
2024/6/29, 54, 27, 46, 19, 1, 
2024/6/30, 53, 19, 27, 14, 2, 
2024/1/7, 49, 31, 14, 16, 2, 
2024/1/8, 79, 50, 14, 22, 3, 
2024/1/9, 125, 97, 3, 37, 3, 
2024/1/10, 189, 69, 13, 27, 10, 
2024/1/11, 143, 26, 20, 19, 4, 
2024/1/12, 64, 17, 22, 12, 3, 
2024/1/13, 55, 17, 21, 11, 2, 
2024/1/14, 49, 18, 24, 14, 2, 
2024/1/15, 38, 17, 22, 14, 2, 
2024/1/16, 40, , 11, , 3, 
2024/1/18, 83, 27, 20, 21, 3, 
2024/1/19, 69, 33, 27, 14, 3, 
2024/1/20, 60, 43, 24, 21, 3, 
2024/1/21, 79, 55, 29, 30, 2, 
2024/1/22, 110, 20, 22, 19, 2, 
2024/1/23, 55, 12, 30, 19, 2, 
2024/1/24, 32, 9, 30, 10, 1, 
2024/1/25, 27, 24, 24, 23, 2, 
2024/1/26, 51, 10, 30, 10, 1, 
2024/1/27, 31, 26, 15, 20, 1, 
2024/1/28, 69, 39, 7, 26, 1, 
2024/1/29, 84, 67, 5, 29, 2, 
2024/1/30, 142, 66, 3, 26, 5, 
2024/1/31, 141, 47, 20, 18, 3, 
2024/2/1, 110, 33, 22, 18, 2, 
2024/2/2, 58, 13, 22, 8, 2, 
2024/2/3, 38, 7, 28, 8, 2, 
2024/2/4, 21, 8, 29, 9, 2, 
2024/2/5, 19, 28, 27, 9, 2, 
2024/2/6, 41, 14, 28, 11, 2, 
2024/2/7, 23, 16, 24, 21, 2, 
2024/2/8, 47, 34, 10, 18, 1, 
2024/2/9, 78, 43, 13, 22, 2, 
2024/2/10, 92, 29, 13, 23, 2, 
2024/2/11, 69, 26, 13, 19, 2, 
2024/2/12, 41, 37, 17, 18, 3, 
2024/2/13, 65, 47, 25, 25, 3, 
2024/2/14, 76, 59, 19, 27, 2, 
2024/2/15, 94, 65, 13, 24, 2, 
2024/2/16, 104, 45, 16, 19, 2, 
2024/2/17, 103, 21, 25, 14, 1, 
2024/2/18, 45, 35, 24, 18, 1, 
2024/2/19, 76, 12, 22, 17, 1, 
2024/2/20, 38, 26, 21, 20, 1, 
2024/2/21, 51, 39, 29, 24, 1, 
2024/2/22, 64, 16, 23, 28, 1, 
2024/2/23, 34, 32, 25, 23, 2, 
2024/2/24, 44, 44, 25, 23, 1, 
2024/2/25, 82, 55, 26, 26, 2, 
2024/2/26, 81, 70, 12, 27, 2, 
2024/2/27, 103, 59, 2, 21, 3, 
2024/2/28, 115, , 12, , 2, 
2024/3/1, 158, 77, 5, 20, 2, 
2024/3/2, 139, 57, 30, 17, 2, 
2024/3/3, 110, 62, 13, 18, 2, 
2024/3/4, 129, 39, 8, 14, 1, 
2024/3/5, 80, 38, 15, 17, 1, 
2024/3/6, 83, 43, 25, 15, 1, 
2024/3/7, 86, 51, 25, 21, 1, 
2024/3/8, 101, 58, 20, 21, 1, 
2024/3/9, 121, 38, 26, 15, 2, 
2024/3/10, 84, 27, 23, 18, 2, 
2024/3/11, 68, 36, 8, 14, 1, 
2024/3/12, 78, 26, 6, 16, 1, 
2024/3/13, 55, 52, 12, 17, 1, 
2024/3/14, 94, 54, 21, 23, 1, 
2024/3/15, 93, 39, 27, 20, 1, 
2024/3/16, 74, 13, 33, 10, 1, 
2024/3/17, 33, 19, 28, 15, 1, 
2024/3/18, 37, 29, 28, 17, 1, 
2024/3/19, 54, 57, 25, 24, 2, 
2024/3/20, 109, 68, 24, 28, 4, 
2024/3/21, 133, 57, 17, 24, 3, 
2024/3/22, 106, 39, 34, 18, 2, 
2024/3/23, 78, 17, 30, 16, 2, 
2024/3/24, 35, 14, 21, 23, 1, 
2024/3/25, 34, 34, 34, 20, 1, 
2024/3/26, 66, 33, 33, 22, 2, 
2024/3/27, 46, 39, 31, 25, 2, 
2024/3/28, 47, 18, 35, 20, 1, 
2024/3/29, 22, 71, 32, 20, 2, 
2024/3/30, 87, 87, 35, 16, 2, 
2024/3/31, 97, 103, 30, 21, 1, 
2023/10/1, 45, 18, 24, 17, 2, 
2023/10/2, 43, 26, 19, 18, 2, 
2023/10/3, 52, 13, 27, 16, 2, 
2023/10/4, 29, 18, 28, 16, 2, 
2023/10/5, 44, 17, 26, 18, 2, 
2023/10/6, 46, 15, 29, 13, 2, 
2023/10/7, 34, 7, 26, 12, 2, 
2023/10/8, 19, 15, 16, 18, 2, 
2023/10/9, 41, 23, 11, 15, 2, 
2023/10/10, 59, 30, 20, 17, 2, 
2023/10/11, 62, 32, 32, 21, 2, 
2023/10/12, 59, 26, 21, 19, 2, 
2023/10/13, 57, 24, 30, 16, 2, 
2023/10/14, 52, 10, 23, 13, 2, 
2023/10/15, 27, 14, 19, 14, 3, 
2023/10/16, 36, 25, 19, 18, 3, 
2023/10/17, 65, 33, 23, 19, 3, 
2023/10/18, 77, 44, 4, 21, 3, 
2023/10/19, 97, 41, 7, 20, 3, 
2023/10/20, 80, 40, 12, 20, 3, 
2023/10/21, 68, 13, 18, 14, 3, 
2023/10/22, 41, 23, 15, 17, 2, 
2023/10/23, 49, 38, 5, 16, 2, 
2023/10/24, 81, 22, 13, 14, 2, 
2023/10/25, 56, 28, 14, 16, 2, 
2023/10/26, 56, 15, 10, 16, 3, 
2023/10/27, 43, 11, 22, 15, 3, 
2023/10/28, 28, 17, 21, 20, 3, 
2023/10/29, 41, 42, 9, 22, 3, 
2023/10/30, 66, 20, 22, 17, 3, 
2023/10/31, 37, 11, 21, 13, 3, 
2023/11/1, 29, 21, 26, 18, 3, 
2023/11/2, 45, 14, 27, 18, 3, 
2023/11/3, 30, 15, 23, 18, 3, 
2023/11/4, 31, 18, 24, 17, 3, 
2023/11/5, 53, 12, 24, 14, 3, 
2023/11/6, 23, 31, 18, 19, 3, 
2023/11/7, 62, 28, 15, 18, 2, 
2023/11/8, 78, 30, 19, 24, 2, 
2023/11/9, 51, 32, 18, 26, 3, 
2023/11/10, 65, 22, 14, 16, 3, 
2023/11/11, 69, 23, 14, 14, 3, 
2023/11/12, 70, 30, 14, 20, 3, 
2023/11/13, 66, 18, 24, 15, 3, 
2023/11/14, 46, 8, 18, 12, 3, 
2023/11/15, 21, 20, 12, 17, 3, 
2023/11/16, 50, 17, 15, 13, 2, 
2023/11/17, 57, 13, 10, 9, 2, 
2023/11/18, 45, 21, 14, 12, 3, 
2023/11/19, 69, 13, 18, 17, 2, 
2023/11/20, 45, 13, 18, 15, 2, 
2023/11/21, 45, 23, 16, 15, 1, 
2023/11/22, 66, 25, 20, 12, 1, 
2023/11/23, 62, 10, 27, 12, 2, 
2023/11/24, 25, 11, 21, 13, 2, 
2023/11/25, 40, 14, 24, 10, 1, 
2023/11/26, 43, 25, 15, 18, 3, 
2023/11/27, 70, 34, 12, 15, 2, 
2023/11/28, 95, 38, 9, 18, 4, 
2023/11/29, 106, 51, 9, 31, 2, 
2023/11/30, 117, 65, 10, 24, 3, 
2023/12/1, 156, 35, 16, 17, 2, 
2023/12/2, 86, 34, 14, 13, 3, 
2023/12/3, 81, 38, 11, 21, 2, 
2023/12/4, 95, 54, 6, 26, 3, 
2023/12/5, 140, 78, 6, 23, 4, 
2023/12/6, 176, 82, 2, 25, 7, 
2023/12/7, 174, 63, 8, 20, 6, 
2023/12/8, 147, 64, 4, 21, 2, 
2023/12/9, 158, 53, 3, 25, 2, 
2023/12/10, 130, 30, 20, 30, 2, 
2023/12/11, 62, 15, 20, 21, 2, 
2023/12/12, 41, 31, 4, 23, 2, 
2023/12/13, 76, 31, 5, 16, 2, 
2023/12/14, 81, 33, 7, 17, 3, 
2023/12/15, 78, 30, 14, 17, 2, 
2023/12/16, 72, 25, 16, 13, 2, 
2023/12/17, 61, 30, 16, 19, 3, 
2023/12/18, 56, 45, 12, 29, 3, 
2023/12/19, 71, 19, 19, 17, 2, 
2023/12/20, 43, 6, 21, 13, 1, 
2023/12/21, 13, 7, 29, 11, 2, 
2023/12/22, 17, 9, 29, 8, 2, 
2023/12/23, 21, 9, 27, 10, 2, 
2023/12/24, 23, 3, 27, 4, 2, 
2023/12/25, 11, 5, 28, 7, 1, 
2023/12/26, 12, 20, 25, 17, 1, 
2023/12/27, 30, 54, 3, 28, 2, 
2023/12/28, 96, 49, , 24, , 
2023/12/29, 95, , , , , 
2023/7/1, 52, 19, 32, 14, 2, 
2023/7/2, 47, 20, 42, 21, 1, 
2023/7/3, 44, 21, 41, 20, 2, 
2023/7/4, 43, 19, 41, 22, 2, 
2023/7/5, 38, 18, 30, 19, 1, 
2023/7/6, 37, 16, 45, 22, 2, 
2023/7/7, 35, 16, 59, 21, 1, 
2023/7/8, 38, 17, 65, 19, 2, 
2023/7/9, 46, 24, 52, 23, 2, 
2023/7/10, 47, 18, 44, 16, 2, 
2023/7/11, 44, 23, 37, 24, 2, 
2023/7/12, 48, 13, 26, 18, 2, 
2023/7/13, 34, 16, 46, 20, 2, 
2023/7/14, 38, 15, 42, 20, 2, 
2023/7/15, 37, 19, 49, 16, 2, 
2023/7/16, 54, 18, 29, 21, 1, 
2023/7/17, 40, 13, 44, 17, 2, 
2023/7/18, 27, 18, 56, 22, 2, 
2023/7/19, 34, 15, 40, 17, 2, 
2023/7/20, 33, 18, 35, 22, 2, 
2023/7/21, 40, 15, 40, 13, 1, 
2023/7/22, 41, 16, 41, 16, 1, 
2023/7/23, 42, 23, 42, 25, 1, 
2023/7/24, 47, 16, 33, 16, 2, 
2023/7/25, 38, 14, 17, 13, 2, 
2023/7/26, 34, 15, 37, 16, 2, 
2023/7/27, 33, 13, 24, 18, 2, 
2023/7/28, 26, 11, 28, 14, 2, 
2023/7/29, 28, 10, 35, 13, 2, 
2023/7/30, 22, 16, 35, 16, 2, 
2023/7/31, 30, 14, 17, 19, 2, 
2023/8/1, 30, 10, 32, 15, 2, 
2023/8/2, 21, 15, 17, 22, 2, 
2023/8/3, 25, 16, 31, 21, 2, 
2023/8/4, 30, 12, 26, 16, 2, 
2023/8/5, 33, 10, 27, 9, 2, 
2023/8/6, 35, 8, 23, 9, 2, 
2023/8/7, 15, 9, 29, 13, 2, 
2023/8/8, 17, 10, 28, 14, 2, 
2023/8/9, 20, 13, 35, 17, 2, 
2023/8/10, 34, 16, 44, 20, 2, 
2023/8/11, 41, 16, 45, 21, 2, 
2023/8/12, 44, 16, 39, 17, 2, 
2023/8/13, 44, 19, 43, 21, 2, 
2023/8/14, 48, 22, 44, 16, 2, 
2023/8/15, 55, 26, 51, 23, 2, 
2023/8/16, 59, 23, 32, 20, 2, 
2023/8/17, 51, 20, 35, 19, 1, 
2023/8/18, 49, 18, 38, 15, 2, 
2023/8/19, 53, 20, 48, 14, 2, 
2023/8/20, 57, 29, 48, 20, 3, 
2023/8/21, 68, 21, 53, 24, 2, 
2023/8/22, 50, 24, 40, 18, 2, 
2023/8/23, 61, 20, 53, 23, 2, 
2023/8/24, 51, 28, 38, 24, 2, 
2023/8/25, 60, 18, 33, 18, 2, 
2023/8/26, 44, 13, 40, 14, 2, 
2023/8/27, 37, 14, 24, 15, 2, 
2023/8/28, 35, 16, 21, 15, 2, 
2023/8/29, 42, 13, 14, 11, 2, 
2023/8/30, 38, 13, 29, 13, 2, 
2023/8/31, 35, 12, 31, 17, 2, 
2023/9/1, 30, 9, 25, 16, 2, 
2023/9/2, 27, 12, 33, 14, 2, 
2023/9/3, 37, 16, 30, 17, 2, 
2023/9/4, 36, 16, 37, 22, 2, 
2023/9/5, 39, 19, 41, 24, 2, 
2023/9/6, 46, 23, 44, 26, 2, 
2023/9/7, 54, 26, 40, 27, 2, 
2023/9/8, 63, 23, 43, 23, 2, 
2023/9/9, 64, 24, 45, 21, 2, 
2023/9/10, 66, 22, 46, 21, 2, 
2023/9/11, 55, 28, 49, 23, 2, 
2023/9/12, 65, 31, 45, 24, 3, 
2023/9/13, 68, 10, 29, 17, 2, 
2023/9/14, 28, 10, 34, 20, 2, 
2023/9/15, 25, 17, 27, 16, 2, 
2023/9/16, 49, 13, 34, 18, 2, 
2023/9/17, 39, 21, 34, 22, 2, 
2023/9/18, 49, 21, 18, 18, 2, 
2023/9/19, 53, 16, 31, 17, 2, 
2023/9/20, 32, 20, 34, 23, 2, 
2023/9/21, 39, 27, 30, 23, 2, 
2023/9/22, 50, 17, 21, 15, 2, 
2023/9/23, 45, 11, 17, 15, 2, 
2023/9/24, 31, 22, 14, 15, 2, 
2023/9/25, 53, 32, 24, 18, 2, 
2023/9/26, 67, 37, 37, 24, 2, 
2023/9/27, 73, 38, 30, 24, 2, 
2023/9/28, 71, 34, 36, 24, 2, 
2023/9/29, 68, 26, 11, 16, 2, 
2023/9/30, 65, 17, 20, 14, 2, 
2023/4/1, 32, 12, 16, 13, 1, 
2023/4/2, 42, 14, 24, 17, 1, 
2023/4/3, 30, 18, 27, 17, 1, 
2023/4/4, 45, 29, 27, 23, 2, 
2023/4/5, 66, 26, 20, 19, 1, 
2023/4/6, 69, 28, 14, 19, 2, 
2023/4/7, 83, 32, 19, 15, 2, 
2023/4/8, 88, 41, 26, 17, 2, 
2023/4/9, 108, 47, 13, 15, 2, 
2023/4/10, 127, 21, 29, 20, 2, 
2023/4/11, 51, 26, 22, 20, 2, 
2023/4/12, 59, 42, 24, 24, 2, 
2023/4/13, 86, 32, 28, 20, 2, 
2023/4/14, 72, 14, 28, 21, 2, 
2023/4/15, 29, 27, 29, 20, 2, 
2023/4/16, 67, 24, 15, 19, 1, 
2023/4/17, 60, 23, 26, 16, 1, 
2023/4/18, 51, 28, 18, 21, 1, 
2023/4/19, 63, 41, 24, 23, 2, 
2023/4/20, 79, 46, 36, 28, 2, 
2023/4/21, 79, 42, 36, 27, 2, 
2023/4/22, 79, 37, 34, 23, 2, 
2023/4/23, 74, 35, 32, 26, 2, 
2023/4/24, 63, 16, 19, 18, 2, 
2023/4/25, 42, 18, 25, 16, 2, 
2023/4/26, 37, 32, 27, 24, 2, 
2023/4/27, 70, 35, 36, 27, 1, 
2023/4/28, 73, 31, 27, 26, 1, 
2023/4/29, 71, 17, 32, 15, 1, 
2023/4/30, 48, 17, 34, 17, 1, 
2023/5/1, 42, 21, 27, 22, 1, 
2023/5/2, 48, 23, 19, 16, 1, 
2023/5/3, 67, 23, 33, 22, 1, 
2023/5/4, 53, 28, 33, 27, 1, 
2023/5/5, 52, 28, 18, 18, 1, 
2023/5/6, 63, 15, 21, 12, 1, 
2023/5/7, 42, 17, 25, 18, , 
2023/5/8, 37, 26, 28, 18, 1, 
2023/5/9, 54, 25, 35, 21, 1, 
2023/5/10, 47, 30, 34, 22, 1, 
2023/5/11, 50, 32, 35, 21, 1, 
2023/5/12, 50, 23, 33, 19, 1, 
2023/5/13, 46, 20, 30, 19, 1, 
2023/5/14, 47, 17, 21, 21, 1, 
2023/5/15, 36, 24, 32, 24, 1, 
2023/5/16, 51, 10, 26, 20, 1, 
2023/5/17, 33, 16, 19, 22, 1, 
2023/5/18, 42, 26, 19, 20, 1, 
2023/5/19, 58, 34, 29, 15, 1, 
2023/5/20, 78, 27, 33, 17, 1, 
2023/5/21, 57, 29, 39, 24, 2, 
2023/5/22, 48, 37, 38, 25, 2, 
2023/5/23, 65, 29, 20, 15, 2, 
2023/5/24, 69, 37, 21, 18, 2, 
2023/5/25, 87, 40, 33, 23, 2, 
2023/5/26, 87, 23, 35, 22, 1, 
2023/5/27, 45, 21, 35, 20, 1, 
2023/5/28, 35, 29, 40, 26, 2, 
2023/5/29, 45, 31, 39, 26, 1, 
2023/5/30, 61, 26, 40, 27, 2, 
2023/5/31, 42, , 48, 26, 1, 
2023/6/2, 33, 12, 34, 18, 1, 
2023/6/3, 35, 11, 38, 20, 2, 
2023/6/4, 34, 19, 43, 25, 2, 
2023/6/5, 42, 36, 25, 25, 2, 
2023/6/6, 62, 30, 28, 21, 1, 
2023/6/7, 58, 26, 29, 13, 1, 
2023/6/8, 62, 32, 30, 19, 1, 
2023/6/9, 69, 27, 36, 14, 1, 
2023/6/10, 61, 20, 38, 11, 1, 
2023/6/11, 51, 16, 35, 16, 1, 
2023/6/12, 40, 16, 28, 18, 1, 
2023/6/13, 41, 21, 22, 17, 1, 
2023/6/14, 55, 29, 41, 21, 2, 
2023/6/15, 66, 39, 43, 28, 2, 
2023/6/16, 79, 32, 43, 20, 2, 
2023/6/17, 70, 25, 43, 19, 2, 
2023/6/18, 60, 25, 57, 31, 3, 
2023/6/19, 58, 29, 65, 30, 2, 
2023/6/20, 63, 34, 43, 30, 1, 
2023/6/21, 69, 22, 44, 25, 2, 
2023/6/22, 53, 33, 19, 26, 1, 
2023/6/23, 68, 24, 22, 18, 1, 
2023/6/24, 57, 23, 39, 17, 2, 
2023/6/25, 53, 18, 59, 25, 2, 
2023/6/26, 44, 19, 35, 18, 2, 
2023/6/27, 48, 11, 31, 13, 2, 
2023/6/28, 30, 25, 41, 19, 1, 
2023/6/29, 59, 25, 47, 25, 2, 
2023/6/30, 54, 17, 36, 21, 2, 
2023/1/2, 143, 38, 8, 21, 2, 
2023/1/3, 83, 41, 23, 20, 2, 
2023/1/4, 95, 5, 20, 11, 4, 
2023/1/5, 16, 16, 18, 12, 2, 
2023/1/6, 42, 26, 11, 19, 2, 
2023/1/7, 70, 41, 6, 17, 3, 
2023/1/8, 100, 41, 7, 23, 4, 
2023/1/9, 100, 19, 13, 25, 3, 
2023/1/10, 57, 37, 15, 22, 3, 
2023/1/11, 80, 43, 11, 26, 3, 
2023/1/12, 88, 27, 21, 25, 3, 
2023/1/13, 48, 24, 8, 24, 6, 
2023/1/14, 49, 22, 26, 23, 4, 
2023/1/15, 47, 20, 14, 21, 7, 
2023/1/16, 54, 30, 9, 25, 4, 
2023/1/17, 68, 18, 20, 22, 2, 
2023/1/18, 54, 36, , 22, 1, 
2023/1/19, 91, 34, 11, 21, 2, 
2023/1/20, 81, 26, 13, 19, 2, 
2023/1/21, 56, 26, 13, 13, 1, 
2023/1/22, 70, 26, 3, 15, 6, 
2023/1/23, 66, 18, 12, 15, , 
2023/1/24, 54, 14, 15, 18, 1, 
2023/1/25, 39, 38, 17, 19, 5, 
2023/1/26, 77, 38, 21, 18, 5, 
2023/1/27, 79, 30, 20, 15, 5, 
2023/1/28, 69, 26, 25, 13, 5, 
2023/1/29, 58, 28, 20, 16, 9, 
2023/1/30, 64, 15, 22, 15, 8, 
2023/1/31, 41, 12, 23, 13, 6, 
2023/2/1, 33, 9, 24, 12, 5, 
2023/2/2, 26, 16, 26, 19, 4, 
2023/2/3, 42, 12, 24, 10, 2, 
2023/2/4, 31, 19, 22, 13, , 
2023/2/5, 41, 47, 20, 22, , 
2023/2/6, 80, 83, 6, 28, 6, 
2023/2/7, 169, 54, 22, 27, 2, 
2023/2/8, 114, 72, 19, 35, 1, 
2023/2/9, 137, 67, 23, 28, 3, 
2023/2/10, 130, 49, 22, 16, 4, 
2023/2/11, 100, 27, 26, 20, 2, 
2023/2/12, 61, 34, 18, 21, 2, 
2023/2/13, 89, 30, 17, 20, 3, 
2023/2/14, 67, 38, 25, 24, 4, 
2023/2/15, 77, 53, 18, 23, 6, 
2023/2/16, 113, 40, 20, 22, 7, 
2023/2/17, 83, 9, 31, 9, 7, 
2023/2/18, 22, 8, 25, 10, 7, 
2023/2/19, 23, 19, 29, 13, 7, 
2023/2/20, 39, 10, 27, 12, 3, 
2023/2/21, 24, 33, 18, 24, 1, 
2023/2/22, 58, 42, 12, 24, 1, 
2023/2/23, 75, 34, 13, 26, 1, 
2023/2/24, 77, 9, 18, 10, , 
2023/2/25, 29, 11, 21, 13, , 
2023/2/26, 29, 21, 19, 20, , 
2023/2/27, 41, 40, 22, 24, , 
2023/2/28, 71, 60, 19, 30, 2, 
2023/3/1, 126, 68, 22, 31, 1, 
2023/3/2, 140, 65, 13, 22, 1, 
2023/3/3, 145, 41, 17, 12, 1, 
2023/3/4, 98, 24, 20, 14, 1, 
2023/3/5, 53, 42, 19, 23, 1, 
2023/3/6, 73, 43, 19, 22, 1, 
2023/3/7, 89, 27, 21, 20, 1, 
2023/3/8, 59, 21, 14, 24, 1, 
2023/3/9, 53, 31, 22, 26, 1, 
2023/3/10, 58, 9, 21, 11, 1, 
2023/3/11, 28, 23, 24, 15, 1, 
2023/3/12, 53, 32, 21, 22, 1, 
2023/3/13, 46, 31, 20, 26, 1, 
2023/3/14, 48, 24, 21, 17, 1, 
2023/3/15, 43, 41, 18, 22, 2, 
2023/3/16, 78, 50, 25, 25, 1, 
2023/3/17, 100, 43, 26, 29, 1, 
2023/3/18, 84, 53, 28, 26, 1, 
2023/3/19, 110, 59, 19, 27, 2, 
2023/3/20, 127, 39, 11, 22, 1, 
2023/3/21, 95, 57, 13, 24, 1, 
2023/3/22, 106, 57, 23, 28, 1, 
2023/3/23, 85, 37, 23, 29, 2, 
2023/3/24, 63, 20, 23, 16, 2, 
2023/3/25, 43, 12, 22, 15, 2, 
2023/3/26, 23, 16, 22, 17, 2, 
2023/3/27, 44, 19, 23, 14, 2, 
2023/3/28, 46, 30, 26, 23, 2, 
2023/3/29, 62, 37, 22, 24, 2, 
2023/3/30, 68, 26, 23, 22, 2, 
2023/3/31, 48, 14, 24, 14, 2, 
2022/10/1, 77, 12, 20, 11, 3, 
2022/10/2, 27, 12, 21, 11, 3, 
2022/10/3, 29, 19, 16, 15, 1, 
2022/10/4, 37, 42, 12, 17, , 
2022/10/5, 69, 39, 20, 19, , 
2022/10/6, 66, 39, 21, 22, 1, 
2022/10/7, 61, 40, 26, 17, 2, 
2022/10/8, 72, 23, 20, 14, 2, 
2022/10/9, 42, 41, 16, 20, 2, 
2022/10/10, 60, 45, 11, 19, 3, 
2022/10/11, 77, 45, 22, 21, 1, 
